Date,Food and non-alcoholic beverages,Alcohol and tobacco,Clothing and footwear,Housing,"Furnishings, household equipment and services",Transport,Other goods and services
1997-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
1997-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
1998-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
1998-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
1998-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
1998-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
1999-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
1999-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
1999-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
1999-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2000-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2000-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2000-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2000-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2001-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2001-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2001-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2001-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2002-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2002-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2002-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2002-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2003-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2003-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2003-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2003-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2004-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2004-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2004-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2004-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2005-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2005-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2005-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2005-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2006-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2006-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2006-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2006-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2007-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2007-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2007-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2007-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2008-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2008-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2008-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2008-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2009-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2009-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2009-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2009-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2010-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2010-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2010-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2010-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2011-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2011-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2011-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2011-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2012-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2012-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2012-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2012-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2013-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2013-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2013-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2013-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2014-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2014-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2014-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2014-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2015-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2015-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2015-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2015-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2016-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2016-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2016-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2016-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2017-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2017-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2017-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2017-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2018-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2018-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2018-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2018-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2019-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2019-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2019-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2019-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2020-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2020-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2020-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2020-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2021-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2021-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2021-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2021-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2022-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2022-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2022-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2022-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2023-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2023-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2023-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2023-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2024-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2024-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2024-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2024-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2025-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2025-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2025-09-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2025-12-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2026-03-31,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
2026-06-30,0.174,0.0650999999999999,0.0317,0.2139,0.079,0.1149,0.32140000000000013
