Date,Food and non-alcoholic beverages,Alcohol and tobacco,Clothing and footwear,Housing,"Furnishings, household equipment and services",Transport,Other goods and services
1979-06-30,2.4525988321682726,0.9688422627823063,0.2126986966519871,1.5083235509776869,0.42826406800913497,1.3410700021508404,1.8933295341494012
1979-09-30,2.3975126912604514,0.8079974088803052,0.14017969458284318,1.7257188784257447,0.5335235789045027,1.1810753969890362,2.917347225626265
1979-12-31,2.0902630444484487,0.7526847274871051,0.1967925222027875,1.7995531330358538,0.6942213608187033,1.3541062703120263,3.5302934376010473
1980-03-31,2.050864289780238,0.47428470165640985,0.1962514131334189,1.6395455866233015,0.8246375198185918,1.2003266806139932,3.269499945818451
1980-06-30,2.168099761568495,0.3771500330753708,0.2829692077421736,1.9853040573043472,0.8633941005216856,1.3897878616479007,3.851855433325416
1980-09-30,1.961916555057774,0.33262291344250033,0.22421003054146735,2.1922182748902888,0.8101956027481227,1.2693898700004933,2.251597930027957
1980-12-31,2.015805236862811,0.3577082681427647,0.2748520393593061,2.2261575333984207,0.8798755522140795,1.1513912876712071,2.3020131476165018
1981-03-31,1.489727611577857,0.4125925703682242,0.2498099531829811,1.8989688638461621,0.8511286613366795,1.3073702404746435,2.6855173597930433
1981-06-30,1.6420074278007384,0.4385621626461157,0.23640329135931196,2.176731213383712,0.6812893724864033,1.181322835446326,2.578684923614987
1981-09-30,1.397870849853479,0.516558447132382,0.15541573084095722,2.113921676740878,0.7041775928841161,0.9710553906870598,1.9627101427366975
1981-12-31,0.9460524830732884,0.4405259409441076,0.06660841429060196,2.051622716747317,0.7037447174964055,0.72875149306015,2.0283243480591864
1982-03-31,1.200694877847627,0.42266795387662937,0.05485297770794252,2.0679004866759945,0.8345613867825616,0.5742439539005759,2.9518051011060997
1982-06-30,1.4521550094501796,0.4605198965918118,0.14145526065887826,2.7130954311227082,0.9596515026145037,1.1340378366238257,3.5942082758255833
1982-09-30,1.7962672950849827,0.501337297210403,0.18117065364719856,2.1327750534367746,0.9451914632650691,0.9803663296267422,4.6591161277888204
1982-12-31,1.3968528734806478,0.6439342844714764,0.20044559993761568,2.0928204636974495,0.9833631245577259,0.9207908724659668,3.9076520179942174
1983-03-31,1.2825281211911823,0.6009053992538591,0.12396944602221455,1.415038070633082,0.5521882843002804,0.7591352653577883,3.6472117730999845
1983-06-30,1.609994787090596,0.700350050833654,0.10547229734605575,1.2630965499502746,0.46461000325500035,0.8951189869663081,2.8723071590756732
1983-09-30,1.5867368438484157,0.8807872635251894,0.15870076416935996,1.0892526718418192,0.5830329712670036,0.9593376127424713,2.2124787282091263
1983-12-31,1.4678712112453767,0.9024291252540952,0.15200874383480967,1.7258057751282267,0.5789486615694911,0.9053339186826841,1.230269665042706
1984-03-31,1.282335318149026,0.8413674934541621,0.17588017595474328,1.5966971854764243,0.45343971248113657,0.9471742459789845,0.11216242359812312
1984-06-30,1.0837525872001028,0.7557685121529422,0.19708635910097078,1.6580709754228613,0.31329883682728943,0.9417558955510346,-0.2108730041402535
1984-09-30,1.076984657646582,0.625087394568872,0.2167847866950246,1.6723304268968335,0.37008454496151805,0.8942895700529352,-0.5375658308685028
1984-12-31,0.5889519326607162,0.524274303229731,0.2792865898604596,1.4324007662922171,0.39255515402887503,0.9262044048552185,0.9034174850290849
1985-03-31,0.8426471765053287,0.5650147261357723,0.2153381670347173,1.575122260229622,0.5677455914623777,1.0160009693002003,1.9951796323194335
1985-06-30,0.8881853291017512,0.49418140973783464,0.18085239523648083,1.5034386868275664,0.4950073120247269,0.8758053156095658,1.470385431581263
1985-09-30,1.3309884179617244,0.5321512018410572,0.19168795773797903,1.843064066031028,0.5578215438451563,0.9385046441084924,1.9780173261269638
1985-12-31,1.8137836407335874,0.6068290148740547,0.30030717003663654,2.201248654525109,0.6480656883167956,1.06860073054415,2.8560230843794905
1986-03-31,1.4656845683547501,0.6368919666905443,0.2906967503961647,1.6079625049379793,0.7105667987604996,1.0357628941344605,3.5634078488313494
1986-06-30,1.6553115954279587,0.5986382725647942,0.32937390100475666,1.6513925135901601,0.6832442153076335,1.08091224012262,3.5176772808577574
1986-09-30,1.7869108384219916,0.6120103219479615,0.2683614470709954,1.643860157820666,0.5747549700418748,1.2603190780097755,3.4995694568042555
1986-12-31,1.0268822303762932,0.6048072404428757,0.22288668512690876,1.3295311383071364,0.4906031155413181,1.1451985407589778,3.207198527741842
1987-03-31,0.8918025763800594,0.5356415881798948,0.1779292859077347,1.2167684721074081,0.5797640741430531,0.9227802552959579,3.0073583475674113
1987-06-30,0.3553865704775422,0.49162226948745824,0.2291092452262329,1.6282987598827159,0.47342580495971,0.6492866255501593,1.9714976542809963
1987-09-30,0.913820696979367,0.41322223404987773,0.26186307944850645,1.3273296244586335,0.43539312972441874,0.7545728158781255,2.2175346715767166
1987-12-31,0.9140818083597451,0.5536614513849379,0.32346079415914514,1.1833511530882501,0.4532978642266506,0.8074513723612251,2.8480116038455865
1988-03-31,1.3242053856993001,0.4737918744388967,0.24923894564692636,1.4608592718199565,0.39087568456150346,0.6110947152186575,3.1065866861194156
1988-06-30,1.9097255647362847,0.40095113429755236,0.25998749373770313,1.8804846883948598,0.47956203521938645,0.35241774571066065,2.044464107534014
1988-09-30,1.8465969646037046,0.47799055635555654,0.20171840085340953,2.7792660872028128,0.5058060713007573,0.5791172134716649,0.9088381057298973
1988-12-31,1.3544508655005683,0.4075506519690204,0.23311599150030532,3.063624996521307,0.43327790734353827,0.6448921042762239,0.6207493666632672
1989-03-31,1.454700513936693,0.5422077512895678,0.1448598861577236,3.5889788853722617,0.3740962747966007,0.6157849363813079,1.1071517452082429
1989-06-30,2.096718065856695,0.4778943111807168,0.14073942674335793,4.004504934357923,0.41334597154187713,1.0271159043306266,1.4892409797182213
1989-09-30,1.5237177966850757,0.4781112167837006,0.16353922051573538,3.6007504568481874,0.4422719797663116,0.8852130639897848,1.1900775807931088
1989-12-31,0.3890927472139698,0.4936484043936157,0.14686519917597213,2.490021950295598,0.4479222451807298,1.187062517343628,2.097621322632731
1990-03-31,0.2685966870161226,0.5833761943658486,0.13259248878734725,1.9187553042345775,0.5608809764082875,1.2070317629594092,2.813801073826147
1990-06-30,0.7951400544779792,0.6072035800194697,0.22400706923785674,1.7580024714556268,0.5062617974692515,1.0983087257257305,1.730629596064848
1990-09-30,0.6355893902205064,0.5165804564330881,0.14002613024025967,0.7315864276021004,0.28607101741864704,0.7372943291373988,1.3820618811899594
1990-12-31,0.6994292091482954,0.48567264222963924,0.08448029363650236,0.000722752134799577,0.2602397026466061,0.841169810918903,1.119139678644725
1991-03-31,0.49257281250785273,0.34207867219611743,0.07660343949135384,-0.7733483181506807,0.20105059604738262,0.695657251531015,1.0391952176640422
1991-06-30,0.26515492386165423,0.3769562014904795,0.034567194825501385,-1.0722054378733683,0.11435656618431322,0.365075990746483,0.503920171152589
1991-09-30,0.2815770904023066,0.3800345794499437,0.020244170363299875,-1.0243716977795296,0.18506057183117466,0.3962333623188684,1.0207685434813834
1991-12-31,0.6163776304992867,0.2639326807650015,0.05375819939977394,-0.6991403640831189,0.19556227221071767,0.17237049433623028,2.0114159063431547
1992-03-31,0.6179587379540261,0.1987493350976552,0.015616718033610085,-1.335147656992939,0.041842510065584065,0.03996174508112771,2.0801767659326513
1992-06-30,0.2295532059782518,0.39160597130465424,0.06733373653649027,-1.3999883636035984,-0.0041683060202493405,0.07253519087711689,1.0313163439710675
1992-09-30,0.39330532148794095,0.5408250902622559,0.032217443835778514,-1.2432698869782337,-0.03281392678765539,0.0039158373354528445,0.8293958808672075
1992-12-31,0.23029510763131705,0.7311382641608589,0.013232387641377547,-0.5591130216525295,-0.0009233659875612123,0.0722169428648019,0.7061356648358299
1993-03-31,0.579888684265909,0.6506463797600662,0.03074902711321143,0.12025593049323939,-0.05305859657772384,0.29267852023064844,1.2134279057871273
1993-06-30,0.5908871902875206,0.4854688379642911,0.04166057055261085,0.4260782749106204,0.13134150748813295,0.48967341331432446,0.6420411484265567
1993-09-30,0.47081464403775264,0.6239289316368388,-0.020174856298681664,-0.10745148298955848,0.05228679492282027,0.4018185811810364,1.1023623555213384
1993-12-31,0.31268343103837504,0.4970185802458418,-0.06324451059324633,-0.3719821763661187,-0.0073078790441187536,0.08418821325349789,0.9586683043523628
1994-03-31,0.14004551731226278,0.3460041340106369,-0.0548751515386703,0.03673227029836442,0.036966594155959875,0.20142461907422293,0.7657025254279151
1994-06-30,0.2600738221186202,0.3098711299601074,-0.04322048156439834,0.5615183878200491,0.05605515470069501,0.5019053532029418,0.876016298964104
1994-09-30,0.22233690504435932,0.17138492920059556,-0.0334110331094996,0.5779547805447973,-0.022443137900029553,-0.03446930499524345,0.2997923609021724
1994-12-31,0.02413609620080072,0.32844469439672747,0.022566872596161087,1.879104631079896,0.16561776553808616,0.14457054755127607,0.09436286283890606
1995-03-31,0.6106440082023737,0.4662412217487101,0.003619812655741097,1.7708085494600891,0.21183477382981267,0.28736983036257435,0.19084099459949483
1995-06-30,0.6614869284296412,0.9354109868262928,0.018552363910751404,1.5633746486774838,0.2255606705128931,0.4833397248650797,1.3162758498988247
1995-09-30,1.2232753401808343,0.7837206119810618,-0.016921050043513866,1.1273230739544104,0.21131560383099046,0.5639182034855698,0.9371373672075431
1995-12-31,0.7900818833020482,0.6917294074094616,0.019177377433713005,1.2575463687322883,0.12669827478429307,0.4424921140848037,1.256718605018306
1996-03-31,0.22160549361210846,0.5207951859895263,0.016966813953926747,0.2924722690904643,0.12116906583010001,0.30236209195272556,1.4082620681752136
1996-06-30,0.4509352265421478,0.3257996413797424,-0.01487787439708088,0.011751436311327662,0.16103349262798777,0.3523121627287968,1.2376129767600055
1996-09-30,0.6178638695316804,0.1827059711647317,0.005445453189334048,-0.7897400233794847,0.18047896248198103,0.10919242424747119,0.6852821425545421
1996-12-31,0.6037962648379306,0.15201584208884306,0.000499826387301984,-1.8094721225046235,0.07452864933057243,0.15374435409848244,1.4800687467174054
1997-03-31,0.5620645331992515,0.0969663587947047,-0.01013585681539575,-2.1090904509251382,0.048899305668219054,0.0911954145724876,2.1627547913611256
1997-06-30,0.34069368671071565,0.054783582460218555,0.02439950808816932,-1.8207326404252648,0.04364279683624856,-0.24009471456921527,1.8238742192993347
1997-09-30,0.11403024250196711,0.08660193448320358,0.022976283535357106,-1.0329537563626459,0.03212898643845004,-0.13043802498315282,1.2685577955359788
1997-12-31,0.32088874496919584,0.2288663667220559,0.030527556581876655,-0.9752145570606072,0.039533174857159084,-0.13228315513565206,1.453795027553933
1998-03-31,0.40124121069768104,0.1405685841011069,-0.010360769445221671,-0.6147593149838712,0.0347683951511839,-0.1780707831457164,1.1806103237682164
1998-06-30,0.5461121198201426,0.23079189664887506,-0.029668995073261775,0.49348895391472747,-0.020595340319574128,-0.08665653356121919,0.2212019890570179
1998-09-30,0.8404210793579643,0.1779329932054946,-0.02062730143429018,0.20199192301275004,0.007902257923810038,-0.2625973707405148,-0.00929569562514928
1998-12-31,0.7479458909657486,0.10355080405461065,-0.025506465780105965,0.5160729551738931,-0.006546755394218163,-0.10875572498002728,-0.6089804036929439
1999-03-31,0.6639114399170769,0.15814875324549532,-0.04720220009046615,0.7977759692093025,-0.18513592621878303,0.13143757333651102,-0.5215845004324174
1999-06-30,0.3785570943866745,0.12434101828925927,-0.004749990389940261,0.5370081009458352,0.03197832663520207,0.5143948151956117,0.26927804151377094
1999-09-30,0.25723029630084565,0.3192670332086277,-0.058644022627827794,1.013469807416108,0.03192022191445201,0.5853954270776427,0.9170155064134712
1999-12-31,0.15244396368013546,0.4113767075460639,-0.09775125161849563,1.1849150012186938,-0.04568294961305537,0.6970989054683713,0.3088078071233875
2000-03-31,0.11646829904307007,0.36541936318800794,-0.010417933235047881,1.0459899030520023,-0.12440889810774561,0.929333648169611,0.5744835985421226
2000-06-30,0.6065474341595791,0.22569380922762125,0.08277998468229018,0.6833028887099402,-0.07703779070412908,0.696626793730565,0.5334062013133444
2000-09-30,0.5838563394102907,0.4969953192422561,0.11357531096345647,1.3205920755394807,0.030739096333149897,0.3042530957938624,0.6314265660225263
2000-12-31,0.8479380539957944,0.6484423101504675,0.09375858644718574,1.0944274570611514,0.16775376871590145,0.2742584158125684,0.8450072982279278
2001-03-31,0.9040971733803922,0.6924224217145732,0.07098806988493328,0.37478233976385456,0.2510967708602028,-0.04108567641253441,0.9559362898899599
2001-06-30,0.9793944514483341,0.5009710688309519,0.1033622850265066,0.4137301005987416,0.43154444417973864,-0.00010920820992289804,0.5740999519148933
2001-09-30,1.3805910605141327,0.5479712537370212,0.12149469364284445,0.8664831602885172,0.26439356678008735,0.17694761318806396,1.005222326557389
2001-12-31,0.7614359029682531,0.21737281632467476,0.10110231302243346,1.0085956814719252,0.1973036203432627,0.09365294680052275,0.9965463772106767
2002-03-31,0.7741646119218943,0.233048319909928,-0.01885442505981441,0.6893436299412896,0.09843044880400956,0.14190334278081396,1.0238078315793395
2002-06-30,0.4893301693809104,0.1928229240518727,0.015412300646646681,0.7490670672398655,0.15029336110489325,0.24552461887809826,1.3028436676613389
2002-09-30,0.7490862627447654,0.25072369617820467,0.0011189963058689713,0.6743910173968324,0.06822841743440766,0.10617916414219473,1.073779133938828
2002-12-31,0.9674712976293318,0.06079241212378429,-0.07302951458820857,0.41092378558044257,0.17864257838531739,0.36892894627534667,1.3711145961240625
2003-03-31,1.029114714771909,0.1974932179423609,-0.04212167365058007,0.8427465457241318,0.08174573462857905,0.41841472565764737,1.4362691320720484
2003-06-30,0.2011595147083725,0.1717950009098334,0.009640960744680198,1.0802114523752675,0.0973772657608428,0.4255189075992549,0.1750534536926752
2003-09-30,0.6628049804799241,0.40774438223252596,0.04672496920414332,1.2893804624509997,-0.06902124960991932,0.40326968451401435,0.10362975198201871
2003-12-31,0.7388002799075091,0.2206888917951025,-0.012159984880130573,0.8404813089010117,-0.07384121908743477,0.49049484014995903,0.4676149293366113
2004-03-31,0.3771945266653943,0.3205283190947276,0.0019285625468997772,0.8797908969787123,-0.08943375225273249,0.327014932359871,0.8097097692918598
