Date,Food and non-alcoholic beverages,Alcohol and tobacco,Clothing and footwear,Housing,"Furnishings, household equipment and services",Transport,Other goods and services
1972-12-31,12.49705962491576,1.3925483763807973,6.304863749470739,5.804841603145545,3.969278952892725,0.2503998280670007,6.36779629323272
1973-03-31,17.89865310721215,5.071218461295613,9.39621327785062,7.070896862605015,5.7257476869825465,2.069515025679707,9.771792508890137
1973-06-30,21.710852225774094,8.517153447745741,12.693846509160508,9.971448748770591,8.169309520806234,5.2511537047283365,13.222142540534694
1973-09-30,21.11046080961256,9.162141294636653,13.84519697829299,10.48889457327375,9.873391668931049,7.9652994038594125,14.943274751660333
1973-12-31,17.917441042105125,9.989809165443218,14.800572140127912,12.304693308182902,11.091344990466338,9.401827617700649,15.167824502525901
1974-03-31,14.358935244613402,11.241978670293813,15.763736539413662,13.610521144374875,13.666917128869603,12.487966805335784,15.75951223979778
1974-06-30,12.129584392808836,14.942481643501587,19.052933791083742,16.014973056828403,15.266615989541384,16.709011988494055,17.418924412989703
1974-09-30,9.549436522997155,16.554562078170918,20.43539811662967,17.080059321639094,18.787340790458643,18.006741854391613,18.246712369069428
1974-12-31,5.374863941882503,15.867523616316113,19.45141896255771,17.283713096525148,17.688425146010154,17.385040816235282,16.0679560452135
1975-03-31,5.998986835052922,15.951843016899879,16.549823388993936,17.29860702013704,16.199422493387484,17.92549683237865,14.341108120312828
1975-06-30,6.646922584708161,16.21917447039298,16.163830545745476,17.564732862634177,15.438196282458213,17.244643041512283,12.90899060620626
1975-09-30,9.127056126102229,15.258779395392665,14.43128316003103,15.982085164888968,13.252412988428997,14.211604294094045,10.276496473367247
1975-12-31,11.434236197903651,14.576597740338912,14.725376818674661,17.084039872427084,13.097196619642121,13.847678226299077,9.268136171355982
1976-03-31,11.998517632637293,13.291643360595408,13.920993465663313,16.798872997537266,11.79278099942563,12.732692565694865,9.684152902705183
1976-06-30,12.91394298825745,12.185311309778466,12.828290437663888,15.914516087850277,10.765077273479326,9.963151610837768,10.017561870418138
1976-09-30,12.083136662569682,11.226911208403282,12.068916435722546,15.279147182356473,9.775712082637767,8.88022350952506,10.93336897836976
1976-12-31,11.99398231537601,9.200706102015936,15.068786457448448,14.50036647426976,9.621019883490295,9.232120946073733,10.929269493759293
1977-03-31,11.284975139447603,8.122458899712665,14.760626536968832,13.044122738353105,10.189865662091648,8.703544352169242,11.617006320866395
1977-06-30,11.950059888649367,7.357432914298112,14.282608364315813,11.178990230541263,9.306951322494093,8.667676250970148,11.41062513465091
1977-09-30,9.873341004400174,6.940420470188189,11.565077880367895,9.150686503294352,7.678162118167069,7.957676828372484,10.762506397146495
1977-12-31,10.621699099204662,9.411308673766898,11.044154064327213,8.383081116948471,7.866086600294411,8.992602247476224,11.541299581238052
1978-03-31,9.791932008579096,9.07590815526537,8.708659780039564,6.942364173542486,6.702343742879558,7.447188603946906,10.138336395550251
1978-06-30,10.636556003408765,8.788600401755472,6.952601939197663,6.343530243490873,6.645651443473625,6.838833094570115,9.421286134040194
1978-09-30,11.131250592309812,10.02720569389951,5.505672782431699,5.135154419300482,5.7237174574945175,8.19242196668866,7.535125846715006
1978-12-31,11.270471438522762,8.428951244160015,4.3270803826372255,4.3531517522140355,4.123681119395105,8.683345280887142,5.730170879076855
1979-03-31,12.654528685337016,11.448888335250157,3.868257939371182,5.835976040467907,6.534863414768918,10.11076444843436,6.67177505400203
1979-06-30,14.232084113603843,11.969698158089415,5.558901430692256,6.542605010265753,6.683173037214786,12.058713553320384,7.8401170200633015
1979-09-30,14.156869944742763,12.150615912802815,5.985033915088753,7.03336374160496,8.380070873923108,12.765336685560268,8.062351290627966
1979-12-31,13.529477731479332,13.083144403982958,7.948603332684026,8.730943511989544,10.19164608806702,12.866720440394838,11.33316556260894
1980-03-31,12.831153103281208,10.182796445887288,7.329286849476998,8.310661975727673,9.558013451545442,11.382993412572525,11.034708352724302
1980-06-30,11.139379695996746,8.635494809643003,7.461249854525878,8.847416137285926,10.564927814946095,11.38104958912001,10.432698050115858
1980-09-30,11.740569758616044,10.673312879678257,10.169348757548352,10.789265725765887,12.59694697922076,12.828394483100144,10.001727814677215
1980-12-31,9.84825628927846,8.248748002395878,8.628322030407524,10.996384817999495,11.153348693934003,11.524389377013929,8.967547109269798
1981-03-31,9.251592515224651,7.778145782991622,7.173690979237558,11.281839774022549,10.642864582895292,11.516792190366083,9.457670769469221
1981-06-30,8.044632927058524,7.994930448233686,5.906228843758427,11.104732751275872,8.80584752963394,11.451353448949693,9.942860750169627
1981-09-30,8.00546211583867,7.70614488017004,4.6859838713044315,10.338103543120608,10.040286251533848,10.574575067039607,8.937224220799289
1981-12-31,7.432749145160917,6.364757807001581,5.023465419185671,9.928945586017093,10.557600752037608,11.76288626151294,9.961488126243307
1982-03-31,7.2036126902071125,6.298909891040071,4.415442093377024,9.911100544223475,11.335538174090217,11.707327961633045,9.477579840513762
