Date,Food and non-alcoholic beverages,Alcohol and tobacco,Clothing and footwear,Housing,"Furnishings, household equipment and services",Transport,Other goods and services
1972-12-31,2.174488374735342,0.09065489930238976,0.19986418085822238,1.241655618912832,0.31357303727852526,0.028770940244898374,2.046609728644997
1973-03-31,3.1143656406549143,0.3301363218303439,0.2978599609078646,1.5124648389112128,0.4523340672716212,0.23778727645059833,3.140654112357291
1973-06-30,3.777688287284692,0.5544666894482468,0.4023949343403881,2.1328928873620296,0.6453754521436924,0.6033575606732859,4.249596612527852
1973-09-30,3.673220180872585,0.5964553982808452,0.43889274421188773,2.243574549223255,0.7799979418455529,0.9152129015034465,4.802768505183633
1973-12-31,3.1176347413262917,0.6503365766703524,0.4691781368420548,2.631973898620323,0.8762162542468407,1.0802699932738045,4.874938795111826
1974-03-31,2.498454732562732,0.731852811436126,0.4997104482994131,2.9112904727817863,1.0796864531806987,1.4348673859330816,5.065107233871009
1974-06-30,2.110547684348737,0.9727555549919518,0.6039780011773546,3.4256027368555957,1.2060626631737694,1.919865477477967,5.598442306334893
1974-09-30,1.661601955001505,1.077701991288925,0.6478021202971604,3.6534246888986024,1.4841999224462326,2.0689746390695967,5.864493355418916
1974-12-31,0.9352263258875555,1.0329757874221772,0.6166099811130794,3.696986231346729,1.3973855865348022,1.997541189785434,5.16424107293162
1975-03-31,1.0438237092992084,1.0384649804001804,0.5246294014311077,3.7001720416073125,1.2797543769776114,2.0596395860403067,4.609232149868546
1975-06-30,1.15656452973922,1.055868258022581,0.5123934283001316,3.7570963593174502,1.219617506314199,1.9814094854697615,4.148949580834694
1975-09-30,1.588107765941788,0.9933465386400608,0.4574716761729837,3.4185680167697505,1.0469406260858907,1.6329133333914057,3.3028659665402347
1975-12-31,1.989557098435235,0.9489365128960616,0.4667944451519867,3.6542761287121532,1.0346785329517276,1.5910982282017638,2.978778965473814
1976-03-31,2.0877420680788887,0.8652859827747597,0.44129549286152703,3.5932789341732216,0.9316296989546249,1.46298637579834,3.112486742929447
1976-06-30,2.247026079956796,0.7932637662665769,0.40665680687394523,3.4041149911911743,0.8504411046048668,1.1447661200852595,3.2196443851523906
1976-09-30,2.1024657792871246,0.7308719196670524,0.3825846510124047,3.2682095823060497,0.7722812545283836,1.0203376812444294,3.5139847896480427
