Date,Food and non-alcoholic beverages,Alcohol and tobacco,Clothing and footwear,Housing,"Furnishings, household equipment and services",Transport,Other goods and services
1972-12-31,1.556712030437187,0.22697681292533428,0.22261373135442541,1.2111602141871678,0.22940232885713654,0.3302653117585689,2.198751570268676
1973-03-31,1.7986745960317791,0.33385163743659313,0.29525238360715017,1.4343210720476152,0.43110471136162387,0.6463686918511837,2.8641260231025747
1973-06-30,2.013019019006612,0.4559870649111371,0.3837458098875102,1.9585318072663047,0.6831181281019716,1.0229082128494058,3.651955725458225
1973-09-30,2.1075202007185716,0.5056564705542417,0.4214465215586657,2.241485392379515,0.7997926783635163,1.2205935245328505,3.9962213175266195
1973-12-31,2.1376114557476713,0.5347994620103693,0.43769764766251645,2.806862161359336,0.8510044585408612,1.3316329604860542,4.165887648116545
1974-03-31,2.1451616366072166,0.5586911275801991,0.45403038327151507,2.902930611911267,0.927612239008827,1.4422116623059007,4.306893806987105
1974-06-30,2.2686643863926874,0.6988689670991293,0.5372034784614266,3.8532504335570836,1.2052542866302445,1.886811511263772,5.125829338133567
1974-09-30,2.343863611528038,0.7905359495409849,0.5910383320814455,4.2666740337425875,1.408416735333505,2.21955253422814,5.701034190665123
1974-12-31,2.250604151784601,0.7455822987271779,0.5729237908338239,3.9904561499593045,1.341731723936926,2.1103042934976304,5.422845457391505
1975-03-31,2.1877728946300214,0.7115037478350149,0.5422643405703785,3.6532629480596572,1.2463875711042351,1.9741785333817574,5.132693532692681
1975-06-30,2.1252715829211706,0.6491036576018285,0.5057639629491786,4.095688367047007,1.1208509692373465,1.813118573920365,4.7379802328059855
1975-09-30,2.0810329832330505,0.5988745881831682,0.4793600279617419,3.8373619084472192,1.0242044035504443,1.680794270761093,4.4250111549253806
1975-12-31,2.093947055159739,0.5927083262802009,0.47945857734595154,3.5322134065913504,1.0177028816290539,1.6681064258749487,4.418242002620528
1976-03-31,2.0032132003518637,0.4993828580303757,0.44141416066563877,3.093754291274516,0.84526360721915,1.374640710506031,3.821477607495776
1976-06-30,1.937229038735006,0.4589476285447832,0.4259748035413182,3.3259186593105117,0.7762514872015487,1.2626595379325778,3.6128241730563517
1976-09-30,1.9059480215882347,0.4084176089259255,0.40485179609905875,2.828355738102859,0.6891000298528365,1.1262222301868658,3.346539931054239
1976-12-31,1.874088399270656,0.38801785769799757,0.3905640768055093,2.3764624297443726,0.6533339084239285,1.0746567569902126,3.2262186199965157
1977-03-31,1.8698785517333802,0.39045040276448445,0.3736722219081482,2.1817910027040033,0.68466508460769,1.1025613343109595,3.2277809093155625
