Date,Fresh food,Food excluding fresh food,Housing,"Fuel, light and water charges",Furniture and household utensils,Clothes and footwear,Medical care,Transportation and communication,Education,Culture and recreation,Miscellaneous
1970-02-01,21.555907729549293,-1.9143262010241653,6.291633843741657,1.3415414792453073,2.3174251344441563,0.3912969150308161,18.252589959244855,-0.5053944104887365,5.4333811589001435,5.133208277756986,2.4495729112596347
1970-03-01,44.79981432627417,0.31877610481557395,9.12763894749909,2.698561197913755,5.90853247316632,3.1153835647814674,16.10809447525676,3.8067810640070068,14.419095727701038,7.099460257277853,4.062809781003682
1970-04-01,43.176798139583326,2.774704204121414,11.93619510395253,6.13252571696635,6.6386972740573595,9.813676861025769,16.7400175231718,4.628008534659864,26.611803356431444,10.341134178683303,9.355236026606406
1970-05-01,-5.198689007890879,2.9694236348615375,10.872825330981023,-0.00038713375508780956,5.182521041183708,7.603027258702476,10.95308989881035,3.6972266489831576,10.781587874193715,5.6462490630853885,6.281404330501665
1970-06-01,-27.39692353243848,3.1804589773056904,9.684529193244849,-3.2701637672005734,2.471799504495512,7.422446729037069,7.966382728628105,-0.5622898073615377,4.135782285880307,2.120858227093114,4.432834400826904
1970-07-01,-23.623798734730485,4.735267340750258,7.668040851750336,-0.658653528538168,2.232474072565389,16.65433234194761,6.379459085823873,1.9909294628614584,-0.5009201862618342,1.4445823542157443,3.8609584597664255
1970-08-01,-24.31110009783976,6.654648954637781,6.562310890706064,1.1006727986547569,3.2653205621503405,12.011652114449884,3.500867467759296,2.7286766997196863,-3.2220302650223953,2.8688761678883528,4.1222722816009645
1970-09-01,6.002272158803613,8.861567206570168,8.553789042449736,5.029773776849663,6.522023252062864,20.018844740063518,3.512356846296994,3.7812812591948894,0.5848590086182917,5.451779439025491,4.466991523295626
1970-10-01,3.9799930514918813,9.600567949113705,8.609321853771771,7.647895526211739,5.863838412924054,12.375760346084325,-1.44709780391277,6.428270148602037,-3.724763213043321,6.289510720530227,3.809107183726731
1970-11-01,15.022520079623629,10.978482785592437,8.568621332929268,8.969771964417516,9.402385377765384,12.622916718756684,2.217128282949189,5.824418019367248,4.959076274919185,8.069547916467886,7.980132495746544
1970-12-01,18.39699365981499,9.095357570826835,8.169111334089818,7.967286021252017,6.790149518876535,8.359157770223181,5.048049804135685,4.921921795816901,0.6357400647816371,4.101344579784193,4.933140012510089
1971-01-01,1.5284891639406943,5.604822294156492,6.160136220648223,3.4014269287949723,5.512119026155384,-0.9831905213554926,2.0797126085045523,4.968813266570617,4.385479426073702,3.4183612199935887,5.836496771579608
1971-02-01,-18.576791302250207,4.226053580725285,7.218218130309866,1.0311458960313553,3.4311430180978792,-6.041220159652603,0.9803378680336952,2.8198838904475663,4.6339447310113755,2.6997025773777175,5.700831012827331
1971-03-01,-7.613921026587455,4.488270917042605,8.384843448178437,0.11545476086041351,3.513017366845619,6.28809183418992,0.3619359750935578,2.577075872317246,1.6850194322951362,2.8568128903692935,2.6288358539100374
1971-04-01,17.291775729314846,4.660427742788,10.082631001386755,5.395022256228458,3.584403323122013,19.424350767265217,1.7602461244672338,6.580856552340775,12.409064640400066,4.643172792645448,2.751052740506399
1971-05-01,15.400647708078303,5.300509920680499,10.697728439149213,2.7695476897751394,3.118314956314602,25.50603608681312,3.8287307647919064,6.465154108016748,15.250669419207485,4.984409897183858,2.8260268881680233
1971-06-01,20.67994282320024,4.942668584076655,10.448738793417524,3.47358945151392,1.9338319029481408,18.52219716974074,-0.278960759798081,5.682283930940089,13.631717610594979,4.560737676535994,3.8968727053726617
1971-07-01,32.75222232406342,4.233562039619872,9.172679924279354,0.4873583579364169,0.2874989673198276,8.964166656804787,-4.039764958244227,3.9305065867121085,10.913195039720524,4.666667939614921,2.383980985462194
1971-08-01,54.684340271334975,4.628776302822882,8.185428261189118,-4.069446058867715,1.3241772455340213,7.362644472620506,-3.385031049730446,0.607863213263097,7.917596767678561,3.9425692623449367,2.0366246711119684
1971-09-01,78.01850919810306,4.861422095432212,8.778277141439602,0.4705223968443395,4.856061049813327,8.956529233170109,-0.47864533815093946,0.3033988637192975,5.494146802547643,5.569200292336124,4.597789499965342
1971-10-01,85.75986501785108,3.231270969647681,8.056536270206433,-2.0532313834115676,4.1471122058263035,3.9590645830226308,-1.88034093603396,-0.34103171202304106,3.9998814543824874,6.080450743456127,0.9376150668505456
1971-11-01,76.97665222090075,1.6463188883248416,7.67739829930056,-0.23655201967221906,2.7969119601663253,8.922930813099319,-1.1443028878380588,0.16861014221390924,-4.301881268757043,4.416830035686936,3.601972296065068
1971-12-01,66.81368090815901,1.3465943984420439,9.221497311328164,4.956398020057259,2.752314182490373,3.9045308676240396,-2.3911199507886547,1.0899318910673639,-7.137844618212489,4.489126318474511,5.5138292486135345
1972-01-01,58.2333984676864,0.2561198773228688,8.821206234217492,-0.9853237790156619,-1.988594141534033,-4.262247157459704,-5.476560679528148,2.394302180155963,-8.369501562870338,3.2385071647991723,0.7695637696486406
1972-02-01,40.45717984434769,0.953910157523219,9.103121054044875,-7.416454427730287,-3.119013410054491,-1.1181693133018236,-1.950726384033774,0.7128600155271578,-16.005729599301485,2.042494423127802,-0.9733792266970713
1972-03-01,26.308099249825126,0.6464977010568322,10.626260797977888,-3.518576485903571,-0.550248206337768,2.9269182842211627,-3.2704819919971575,1.292213624980989,0.129550880444544,1.8311258182357988,4.520669159632575
1972-04-01,-3.565487698532337,0.5610755149866851,10.747975821192547,-3.3306209412077585,0.07508349553840699,9.36612932580325,-5.41204843161617,-1.0212357814498092,3.2548047464695697,0.15025726662377492,1.5598749731212687
1972-05-01,-22.445105274678184,1.1841191878775383,10.427124657207195,0.4411536612217848,-1.0270934669015448,13.992418642941583,-7.56736785163643,1.7058507470294444,12.270416071928224,-0.18263778482617887,4.796321575422348
1972-06-01,-24.15703492408101,3.5504654144112586,9.175082196910928,-2.400423643390374,-1.6572619247100238,8.637258073184764,-6.713223322925533,0.6128358527229008,13.036953068239548,-0.9281395067358211,3.2485358867266454
1972-07-01,-25.621876411909135,5.912080113483727,9.433313553900586,2.3754332491757477,-0.37236837283661206,13.693930154236803,-4.607198431526085,2.4066621867187803,15.953057471861083,1.2898412702931914,4.596019474797171
1972-08-01,-23.66421375128771,7.0259511668897865,8.96447459799682,9.601282357820477,0.1463635578093312,17.34262925885998,-4.209473312349715,5.130793152646515,6.36558664548655,1.449776365177292,5.952757231264533
1972-09-01,4.363453410915646,9.458885967289934,8.905734707388152,5.576838774994192,4.333904760513576,16.479508030236076,-2.1274181771736735,3.8789198713314725,2.4454525647171437,0.4535995480727175,8.798941064029309
1972-10-01,17.481533164845068,10.960505163530257,7.894850678273715,0.5862307873879473,5.642185800444987,16.082261720416597,-6.042043074785887,3.780569796341374,1.5171059198306374,0.24133337337144134,6.183769365168473
1972-11-01,26.578253766638433,11.269483370902478,8.757372270894535,3.621781544693544,4.024007815692432,7.673151929109114,-7.484016655960463,3.957039648926206,-0.0308240242438238,3.089287700906783,3.9786040940047567
1972-12-01,55.05715838715941,13.839482067094451,8.862591886001265,2.7067981149937133,5.066284063002863,8.933874572402775,-2.868485104852594,2.5662823771060683,-3.1788367260246524,6.276806815318059,8.142041520026371
1973-01-01,84.45752962980691,16.41790693008658,9.601121714890546,4.029808053503668,6.188596119910425,13.272598836517439,-0.2589344531041604,6.064012298074617,-1.015069834642535,8.239017717019923,6.989387366083516
1973-02-01,95.64242089272554,18.071577094779563,11.794690084301498,4.032481815645049,9.955330477323093,26.398079828772726,-1.2867853197241867,7.723637948088276,5.381522668632416,9.613408098246829,2.300834677469492
1973-03-01,121.46961971228976,17.418689788091392,14.310946567834701,8.097287168873365,13.847608922953611,45.10930992421552,-0.6286586223367152,9.92349529607612,25.616377627202557,13.095149450105943,7.0842272579235495
1973-04-01,107.82187480594125,17.224481560478097,15.704163527941962,9.090563637063546,14.250985756025967,49.65651448430648,1.4319700009968166,9.388043032182,34.03433016958674,16.171864243737478,11.628209753772541
1973-05-01,82.04714133175528,15.051489168673665,14.770828604852948,0.9497661290054182,11.083062811946167,36.976636868224375,-0.030478194254680346,5.960095483025196,27.887071092537703,12.544475937484949,10.091148806225577
1973-06-01,54.05482205174764,16.365760272772683,15.631863000279662,1.6503071991238762,15.298069560770122,32.14746692754966,-4.175309989299759,6.820064438288412,15.876186690401187,14.926674106488267,11.247099430902521
1973-07-01,26.092434587819888,15.899241315455654,14.19559822573255,-1.6152774700322716,15.880795607018893,21.376103434315272,-6.999431080650206,4.7790763958358395,9.122945475231173,14.303842651754373,8.840664478947808
1973-08-01,31.825523037960572,19.78210757978055,12.42845441579834,6.019911426827047,22.448433353151955,18.219285811115537,-2.25984847477433,9.749735897646492,8.105743863528897,18.262126684923082,9.420353002012734
1973-09-01,44.354831343884925,22.338405878620897,13.852285046153412,12.981176003748264,31.931935127004287,19.14852726962765,-0.6120657681385921,12.92738676230746,0.24139162925383317,19.486167082123092,13.589829474020945
1973-10-01,46.718151251327086,25.075853333386434,13.645847891745207,24.7592511651974,46.20568300984186,33.42761223096976,6.550274979410876,16.08333017884194,5.524813567070673,22.953461839235622,15.845219305047603
1973-11-01,65.64604548294001,30.632597590232493,13.370723944048693,32.52125166172917,57.01823302476379,33.756786996818946,16.21024147082488,19.59980618861809,4.093889110625817,25.286710514496367,19.480623136429156
1973-12-01,91.6087494020502,35.452888865912165,14.834664929928454,53.44264600495396,64.76305829892803,44.28033182017651,25.82311827528913,25.307754885470796,11.347714535564222,30.007768819619578,31.97980495674386
1974-01-01,88.90515121913313,33.18424516057134,15.33875900187033,53.94774388766811,64.08089634695705,40.28690454995548,24.606090532777056,22.750622266730808,24.858904048838482,26.43311477228749,30.813930458624746
1974-02-01,74.5631241524614,30.16300646848719,14.321569829523428,47.94016192233373,57.117405778327736,32.82860675011429,24.593770778586318,19.28510451468536,31.90392567195405,22.472027470084385,28.497574405252973
1974-03-01,59.581445862757164,25.157012701824744,14.12464686162955,46.138054730972925,46.83008779768873,25.60594085972039,18.419888612401,13.71206863837576,34.412688509904896,16.4801722626487,22.48403147939655
1974-04-01,47.64911476431895,19.163489209995646,13.91948898772602,42.72131352861909,37.835899102784886,30.5959393039033,21.100925765727467,15.384929871111483,44.347318170664934,14.879262616893577,23.148824301137314
1974-05-01,31.909018652003056,17.312060059517876,12.827558946161666,42.02290709139416,29.23968730448015,30.989011926220215,15.178444527113847,17.392489903505382,44.565968721186934,11.299680550710598,21.631675236280326
1974-06-01,1.3291238378500765,14.768573915789158,11.392166043385044,34.852428932073536,21.28468829725466,14.078392852826816,7.790617666456146,13.75443878315573,30.797499307988772,8.249946466018612,12.224776967714758
1974-07-01,16.630006806149225,16.550615356013843,10.091081176363419,33.33547463364136,13.920624276987283,9.189439312170592,6.440167752618887,16.535373049985527,21.905968399700516,6.0453766178915735,15.089017812820568
1974-08-01,-8.891373000811413,17.860134138543636,9.365623439328225,24.657971768016964,8.474703434367811,-0.6371306908311141,2.7156701195484523,16.59695938286133,2.9255318289309002,4.328365599485721,11.360992395352191
1974-09-01,17.042575798822526,23.2359756387553,9.653544044653179,31.25722729478214,10.183835075900568,20.088769706372467,7.84138037289426,19.758424553339562,12.409323102265617,6.169635995452223,15.167467368552511
1974-10-01,2.8981453774040915,24.271485765920147,9.045751240854848,26.126107478905702,9.4714565333651,11.533165968338771,5.042245661855247,19.667854666156654,16.034753995062843,5.271365528932257,15.160204687877062
1974-11-01,22.311929611795364,23.568279619043246,9.740031925826468,24.227831931638022,7.047053734969836,3.1990632890461583,5.397739514615825,16.956310362178897,20.81895817008011,5.876848520841936,12.071472366904764
1974-12-01,11.866113247773015,17.947836122439544,7.475576708010999,9.970102139679362,1.1941184160688216,0.6231017341052265,0.5180811437629131,11.201715647273133,17.376772865486867,4.941086441862694,7.358678438076449
1975-01-01,1.882332360795374,12.211442637681968,8.214366668572456,1.964306454428673,-2.6794024956066966,-4.028958859054299,-4.316934224135025,9.122862828679645,25.44381661501798,5.767024748720978,6.436981191546819
1975-02-01,22.628352194920687,7.037568044647392,8.517536118168161,-4.077865302389917,-2.6479549891944796,-6.927343654037806,-1.7375015847021302,5.864953693396177,31.35707796810638,4.051462333493248,6.829189614205937
1975-03-01,7.565984833280524,5.1752846478892565,10.08187415306913,-2.1175658568539113,-1.37977257749389,-0.5039653181936146,-0.5466928037604006,1.5267516931178005,36.67488492624432,7.5942003927969575,7.130671653848209
1975-04-01,2.538932384752812,3.6509398156176873,10.686017647924404,4.76924072050992,-0.013661056786620662,15.983226714522857,2.1771277662692583,3.705613017981225,54.64354442396453,10.785437376438853,7.723831577017146
1975-05-01,-6.613528649511949,4.596493187437558,10.997224870084963,6.405208901335634,0.42138108307022115,17.127074015417,2.5192414719810934,3.3120340634772703,67.73492720460536,9.790969020594954,8.317973363553065
1975-06-01,-0.10682927199005121,6.4226110215367385,9.977268196204722,6.124968348439047,-1.944776337066278,11.46816340586853,1.2028137489723534,1.1567576887561142,52.34133580855152,8.070667919265595,6.584013514329193
1975-07-01,0.05043605623117742,9.279454835932409,8.918157016562459,6.959516029075754,-2.391316554330885,9.362118210930937,-0.9419791681310379,-0.7106840307811293,30.080852068335233,8.350526187865736,3.7888024034736745
1975-08-01,11.746561703052869,9.967509943867444,5.926217367179644,8.665699874258294,-4.151997643178563,7.672281812194726,0.3983373479657537,-0.03909988513925278,9.386218944046092,6.765210882008909,2.7192150363009606
1975-09-01,20.01940873074149,11.024400066721455,6.211365329732518,9.039107878927705,-2.0033566636215934,13.993013654079768,1.7263312457723323,3.3765242130251814,8.677628183549842,7.840476268281181,8.126946824892114
1975-10-01,49.783236513101265,11.520151961483197,7.743806865788774,7.898856259741812,1.889510575984783,20.08164759821478,6.151657300878103,5.428654839081892,11.86681447057314,8.946593530663206,21.161314330984776
1975-11-01,36.02511135456085,8.732776309000908,7.1419788893647596,4.579821905346055,1.0553002442309687,13.216677385721006,3.8443490493105017,11.92954881702604,3.585846335389384,4.626071139497499,29.54833326708333
1975-12-01,90.75925733149333,9.392192884220634,8.306188585520793,5.628327662105789,1.825405903046736,20.336397836918245,8.575967653579678,15.755536480041616,10.240005624857751,5.446644328165032,38.4087609570927
1976-01-01,81.04643391239682,6.336340254070971,10.731920676816454,5.215284528697218,-0.6024254714131416,16.920237591314816,9.89352143805846,12.828624096428936,20.01416199630791,6.391964177423647,45.73903000493757
1976-02-01,73.67526344815377,9.480385441304634,12.309587576316542,5.918398019524261,-0.02187591528303834,13.049057218146693,10.190778111618329,11.53753832224083,44.62098796797593,7.927297273676665,46.85752173280963
1976-03-01,60.96769373904044,6.7631430816080504,11.93902730119793,4.4399608592476625,1.2889055628952928,21.043665211172446,11.222531759143493,9.94283525934241,56.99768762016686,7.171369147861212,47.04800811649101
1976-04-01,33.01937241149341,4.89177384339352,11.937677481582663,5.476174751148804,3.2581521723297833,17.55875164532361,9.327388531627413,6.5835563705907045,57.84311629167108,7.913287510197879,34.21334845448203
1976-05-01,16.403446593604286,5.015437939734806,12.164648224593886,7.096266253260296,3.6270582923757893,20.492904300011105,9.948191450629352,7.475506490848073,61.98980977888624,7.512954077194195,25.749841054483394
1976-06-01,-19.941117830700918,2.8616411322378843,10.51849292788518,11.352297208128903,2.6440528105443466,12.562138992295644,3.8965647998096884,5.727598835780986,48.56022515950553,4.390419757536225,12.323774252791372
1976-07-01,-2.7154727991301257,3.450141738219161,10.416265342336796,21.82339102726547,5.629158064035705,17.220360388963762,9.329468611418582,11.826364923133552,34.11325311133815,6.919988969769204,12.007655302751381
1976-08-01,2.704779091756862,4.631565883506029,9.251531827174999,19.348844671130585,5.42869462015728,14.247063599749161,7.139993175880928,16.013615425862774,6.952919582923343,7.613066568836181,6.374394303861431
1976-09-01,25.761001824991013,6.779769944997202,9.05960902029302,26.899234900013592,9.20336014295069,21.754820156552043,6.589918954066437,22.37231819227831,4.532094377384922,5.758163138242232,5.4415814982340684
1976-10-01,20.708453536521276,8.113541384919403,8.739231473200432,20.765398319385195,6.854469323346654,20.832981450960908,5.739261045741223,26.736555663550806,8.733836484624831,7.156969621023579,5.173032178323165
1976-11-01,9.072167644846814,7.070434481323591,8.040920685062954,13.431141622967509,4.761575779517731,17.965008921115356,2.693211181300118,29.353634400145395,-4.470445063342488,4.826173634280233,4.148307142123052
1976-12-01,25.746575375005456,5.814265804468494,8.000446622627635,5.237352278660886,1.884592165905227,-0.5603243375885043,2.700571375642994,32.45226584982985,-9.153323662227933,3.194010871848084,3.6722005895777805
1977-01-01,28.583130004336226,3.614555548087923,7.985625816482621,0.3228546590176862,0.26821552736251597,-10.672745819908549,-1.6635779271691007,29.791038020041526,-2.481216309382468,1.6711325581460201,1.4561141324327416
1977-02-01,30.19573693282063,2.918821672562607,7.4332960366939025,-2.0619015819075983,0.038628679919709086,-14.493264809344346,-1.8202102116459713,26.39002736823643,-0.2837719696053753,1.2385283406532057,1.6031292650870714
1977-03-01,49.73973684581994,5.296602742933902,8.53120974372417,-0.9749060239554552,1.058155810672261,-1.196264925465961,2.267164107069057,30.279674095955087,15.575910441607192,2.658231065707456,5.304806082895041
1977-04-01,48.686272479797836,7.589726317838386,10.315950586288942,8.319499609419559,3.1116872533684017,13.626196313889267,-0.10357953987723079,25.813384120687893,33.3502371635896,5.352286283485653,10.462826741009183
1977-05-01,22.512382756581914,8.148062238075493,10.241852625897199,9.257051146386871,4.874756539324752,17.62690022648502,3.831966537992198,14.484022774472356,37.30533743494731,5.20962919489031,6.905489345564472
1977-06-01,-9.742751553706839,6.226374045484351,9.484299565182766,2.4051217508166047,5.603729373675739,18.032765037826067,-1.0619855800037783,8.61617689648708,26.962546687175326,4.27131791335768,4.457795231711607
1977-07-01,-20.136905599894007,5.386750434094556,8.872663770334007,-1.040516304403397,3.264062705419379,6.983092838672647,-2.553870524009227,4.193303690247468,20.826713310627255,5.100370618512574,1.917937385678842
1977-08-01,-14.803806893811014,6.107704976475518,9.082980045407883,0.3351317391829163,3.3660004754123616,5.2006276311793656,1.755439351952095,2.2397782695881485,5.361398666502854,4.261135779110896,2.531312349473497
1977-09-01,-20.436208526314417,7.777047795474289,8.113885412349301,5.655323710207519,2.2675686493006086,13.820218178656972,3.6199460329234068,3.356169498216797,3.296650143549588,3.8577995418005866,3.288728449158212
