Date,lower_16.67pct,MCT_median,upper_83.33pct
1970-02-01,2.5686670023043807,2.765295860129929,2.961924717955477
1970-03-01,5.102530831546231,5.395561031344428,5.688591231142626
1970-04-01,7.731463898427807,8.290124803432096,8.848785708436386
1970-05-01,5.925051201558376,5.9721386581745275,6.01922611479068
1970-06-01,3.1199349458515924,3.967422078646887,4.814909211442181
1970-07-01,3.927682187802454,4.419485980202777,4.9112897726031
1970-08-01,4.46286441821587,4.698916196606286,4.934967974996702
1970-09-01,6.291113646212996,6.899785041031057,7.508456435849118
1970-10-01,6.670956566559267,7.079778325111519,7.488600083663771
1970-11-01,8.000766099644064,8.432946278692274,8.865126457740482
1970-12-01,6.433284950212225,6.879530527758693,7.3257761053051595
1971-01-01,3.8349928395321076,4.865341915850953,5.8956909921698
1971-02-01,3.699010170106219,3.9122933601070375,4.125576550107857
1971-03-01,4.230919090606832,4.2322033541996635,4.233487617792496
1971-04-01,6.4081473233355934,6.643306185535286,6.878465047734977
1971-05-01,7.089782740709975,7.132160611113628,7.174538481517282
1971-06-01,4.944478239360046,6.430801181853992,7.917124124347939
1971-07-01,3.4170931550113828,4.7770495634406664,6.13700597186995
1971-08-01,3.4753111442218225,3.6582285570423765,3.8411459698629304
1971-09-01,3.8724098341980717,4.687150936305026,5.501892038411981
1971-10-01,2.6010477845362665,3.374001540710249,4.146955296884231
1971-11-01,2.225231990247628,2.975650147774824,3.72606830530202
1971-12-01,3.5296976707137,3.5774805717760096,3.625263472838319
1972-01-01,1.826217238643972,1.9574599898045317,2.0887027409650916
1972-02-01,0.14850548744115244,1.2369664924804198,2.325427497519687
1972-03-01,2.039044812102347,2.86383831971775,3.688631827333153
1972-04-01,1.996086518482663,2.424577176994071,2.8530678355054793
1972-05-01,2.4524233272129496,3.6364472265503562,4.820471125887763
1972-06-01,2.9382818694629496,3.2801108494277433,3.621939829392537
1972-07-01,5.096840029374452,5.228533882131739,5.360227734889026
1972-08-01,5.576071205353965,6.268405352649168,6.960739499944371
1972-09-01,6.500017870054275,6.5600589042347135,6.6200999384151515
1972-10-01,5.819723283616412,5.9684887396200565,6.117254195623701
1972-11-01,5.520870990762402,6.181144228046887,6.8414174653313715
1972-12-01,6.092086301128045,7.312184910818409,8.532283520508773
1973-01-01,9.129337622941499,9.227574403267418,9.32581118359334
1973-02-01,10.608102967086502,10.94395859726909,11.279814227451677
1973-03-01,13.923929812619452,14.0060449962878,14.088160179956148
1973-04-01,14.823777333496635,15.352886234421629,15.881995135346624
1973-05-01,11.453759544991184,12.282129660602916,13.110499776214649
1973-06-01,12.105266648679773,12.698969693303626,13.292672737927479
1973-07-01,10.773408080168412,10.847224013068299,10.921039945968186
1973-08-01,13.461208048710981,13.464109663557384,13.467011278403788
1973-09-01,15.834678732880665,15.983474691039515,16.132270649198365
1973-10-01,19.53128028109217,19.9129316349699,20.29458298884763
1973-11-01,22.689123038121615,23.59773013198923,24.506337225856843
1973-12-01,27.027825094762356,30.00426273994888,32.98070038513541
1974-01-01,28.3120094596517,29.033202444331604,29.754395429011506
1974-02-01,26.303969566131876,26.3170612759291,26.330152985726322
1974-03-01,21.66913457226771,22.30974588841358,22.95035720455945
1974-04-01,18.68848303336809,20.93323110260926,23.177979171850428
1974-05-01,18.093484499359338,19.45230232250602,20.8111201456527
1974-06-01,14.829107844043763,14.953828224448017,15.078548604852273
1974-07-01,13.880304309029768,14.57879650317993,15.277288697330095
1974-08-01,11.369163476739644,12.42587318190074,13.48258288706184
1974-09-01,15.884726944070685,16.433662631429883,16.982598318789076
1974-10-01,13.926907947709843,15.769067323864723,17.611226700019603
1974-11-01,14.87053290935596,14.901764543257777,14.932996177159595
1974-12-01,9.017339864633385,10.082147615661231,11.146955366689077
1975-01-01,7.141714896713248,7.696465969381745,8.251217042050243
1975-02-01,4.726938812059075,5.649942525141665,6.5729462382242545
1975-03-01,4.750755504017889,5.865508745249187,6.980261986480485
1975-04-01,6.414759177702848,8.064947304325788,9.715135430948726
1975-05-01,8.13897825841154,8.86180133771062,9.5846244170097
1975-06-01,7.323848851709766,7.644880581510767,7.965912311311769
