Date,headline_yoy,official_core_yoy
1989-09-01,2.614379084967311,2.9870129870129825
1989-10-01,2.994791666666674,2.979274611398952
1989-11-01,2.35294117647058,2.975420439844756
1989-12-01,2.6212319790301475,2.9715762273901714
1990-01-01,3.2808398950131323,3.2425421530480003
1990-02-01,3.820816864295118,3.112840466926081
1990-03-01,3.669724770642202,3.2341526520051733
1990-04-01,2.5740025740025763,2.1601016518424387
1990-05-01,2.5608194622279035,2.0227560050569027
1990-06-01,2.3076923076922995,2.0227560050569027
1990-07-01,2.310654685494229,2.0227560050569027
1990-08-01,2.8277634961439535,2.281368821292773
1990-09-01,2.675159235668789,2.522068095838592
1990-10-01,3.034134007585343,2.8930817610062887
1990-11-01,3.831417624521083,3.1407035175879505
1990-12-01,3.831417624521083,3.262233375156831
1991-01-01,3.9390088945362,3.266331658291466
1991-02-01,3.5532994923857864,3.1446540880503138
1991-03-01,3.6662452591656125,3.1328320802004983
1991-04-01,3.5131744040150625,2.985074626865658
1991-05-01,3.4956304619226053,2.9739776951672736
1991-06-01,3.383458646616555,3.0978934324659146
1991-07-01,3.5131744040150625,3.0978934324659146
1991-08-01,3.2499999999999973,2.9739776951672736
1991-09-01,2.7295285359801635,2.829028290282909
1991-10-01,2.6993865030674913,2.444987775061125
1991-11-01,3.075030750307506,2.3142509135201106
1991-12-01,2.583025830258312,2.1871202916160293
1992-01-01,1.833740831295838,2.0681265206812682
1992-02-01,1.9607843137255054,2.3170731707317094
1992-03-01,1.9512195121951237,2.3086269744835963
1992-04-01,2.4242424242424176,2.5362318840579823
1992-05-01,1.93003618817853,2.6474127557160054
1992-06-01,2.4242424242424176,2.524038461538458
1992-07-01,1.5757575757575637,2.2836538461538325
1992-08-01,1.8159806295399594,2.2864019253911128
1992-09-01,2.0531400966183666,2.1531100478469067
1992-10-01,0.9557945041815952,2.1479713603818507
1992-11-01,0.7159904534606243,2.0238095238095166
1992-12-01,1.1990407673860837,2.021403091557672
1993-01-01,1.200480192076836,1.6686531585220488
1993-02-01,1.4423076923076872,1.6686531585220488
1993-03-01,1.1961722488038173,1.6627078384797933
1993-04-01,0.8284023668639007,1.4134275618374437
1993-05-01,0.946745562130169,1.172332942555676
1993-06-01,0.8284023668639007,1.2895662368112681
1993-07-01,1.9093078758950055,1.1750881316098694
1993-08-01,1.9024970273484154,1.2941176470588234
1993-09-01,1.4201183431952646,1.1709601873536313
1993-10-01,1.4201183431952646,1.0514018691588856
1993-11-01,0.9478672985781866,0.933488914819125
1993-12-01,1.0663507109004655,0.8158508158508271
1994-01-01,1.1862396204033177,0.9378663540445364
1994-02-01,1.0663507109004655,0.9378663540445364
1994-03-01,1.3002364066194039,0.9345794392523477
1994-04-01,0.8215962441314506,0.9291521486643584
1994-05-01,0.8206330597889888,1.0428736964078755
1994-06-01,0.5868544600938996,0.8101851851851638
1994-07-01,-0.11709601873537423,0.8130081300812941
1994-08-01,0.0,0.6968641114982743
1994-09-01,0.2333722287047868,0.578703703703698
1994-10-01,0.7001166861143382,0.46242774566473965
1994-11-01,1.0563380281690016,0.46242774566473965
1994-12-01,0.5861664712778492,0.46242774566473965
1995-01-01,0.5861664712778492,0.5807200929152101
1995-02-01,0.3516998827667095,0.34843205574914826
1995-03-01,-0.2333722287047868,0.23148148148146586
1995-04-01,-0.2328288707799775,0.0
1995-05-01,-0.11627906976743319,-0.2293577981651418
1995-06-01,0.1166861143523823,-0.22962112514349764
1995-07-01,0.11723329425556983,-0.23041474654378336
1995-08-01,-0.2333722287047868,-0.23068050749711633
