date,output_gap,y_star,u_star
1980Q1,0.6598636726453222,12.049357306367009,6.193896062323718
1980Q2,-0.3015242678972907,12.050835038285589,6.195159210748115
1980Q3,0.12220857286327934,12.059956999819766,6.180528694682862
1980Q4,0.733438107049321,12.071397897694096,6.2331001727748925
1981Q1,0.6702745913007772,12.072847354672593,6.118826260297287
1981Q2,0.8067283773467123,12.081441914779587,6.094449170558467
1981Q3,0.5108214205018443,12.09523548371546,6.253893647769977
1981Q4,0.18722799185773906,12.102647928967455,6.284092295955873
1982Q1,-0.5703349246031536,12.107069113367672,6.260812907945457
1982Q2,-0.9398966778837219,12.116499192753627,6.359391989324857
1982Q3,-2.236072540915184,12.12277507891657,6.511706497694003
1982Q4,-4.607246885218214,12.135251059282357,6.814344331738384
1983Q1,-5.412500818860182,12.135238490533162,6.847139305294838
1983Q2,-5.366496870799438,12.140687523784779,6.818484889620158
1983Q3,-4.646670511377135,12.143691907877757,6.66667168029936
1983Q4,-2.935562120098611,12.148367357864243,6.514702761256618
1984Q1,-2.48592667609884,12.160120422477265,6.5039421613895545
1984Q2,-1.9626345445859856,12.172078749043871,6.607122354552618
1984Q3,-1.687403375654403,12.182152855569782,6.65156765562087
1984Q4,-1.9690488067460359,12.18698413040818,6.616619072151153
1985Q1,-1.4620368356590003,12.200114161558242,6.755655139028994
1985Q2,-1.0693630284340874,12.217947559975048,6.849870237516985
1985Q3,-0.5167000055513832,12.232243631558452,6.842171689910854
1985Q4,-0.5219696411574646,12.239235911457127,6.87309667835426
1986Q1,-1.0835525379548367,12.246276801980956,6.926436323217898
1986Q2,-1.441819739024276,12.249722547573153,6.805061610556615
1986Q3,-2.016817220484915,12.255346410543993,6.985589768660146
1986Q4,-1.630546421322506,12.267310933709359,6.940449454354779
1987Q1,-1.6262070669355988,12.273792583226317,6.900641595535077
1987Q2,-0.9205027717548254,12.288022508053277,6.922944689569296
1987Q3,-0.5657635805382157,12.302299375458135,6.957274853730751
1987Q4,-0.20118366013714106,12.316237594073085,7.04862174970943
1988Q1,-0.14808187812105292,12.3226393432698,7.064494538123779
1988Q2,-0.08510944895710061,12.329498935882459,7.045920283559969
1988Q3,0.4213003847318751,12.331501323980758,6.813785139464765
1988Q4,0.5469088308020829,12.34073299496104,6.874368192501903
1989Q1,0.8541304206183045,12.349146884223146,6.808921192472062
1989Q2,1.6919086892426476,12.360916635052995,6.851028808016954
1989Q3,1.490065181198755,12.369115988461253,6.869068878635342
1989Q4,1.0617044354856462,12.373075257441812,6.824762002497722
1990Q1,0.5965752325488245,12.383686345246259,7.002012947471059
1990Q2,-0.12490216446526589,12.393528698055386,7.007352732463148
1990Q3,-1.303077578865863,12.39851292673119,7.2213166527702946
1990Q4,-1.8230106773736623,12.405731400477363,7.44100814168948
1991Q1,-3.4305047131218314,12.413348261740575,7.546612856258023
1991Q2,-3.8320194694283645,12.415004341784531,7.650200723030242
1991Q3,-3.5320385755782633,12.4184205238091,7.565614546341727
1991Q4,-3.873995328556421,12.424296035438484,7.576199576736351
1992Q1,-3.6980150328524295,12.426930877812698,7.689788758052336
1992Q2,-3.9724536996007096,12.434925032466358,7.768186370076364
1992Q3,-3.756464808900274,12.442761626958621,7.84062066361583
1992Q4,-3.48587008809924,12.458271526750584,7.960357038337996
1993Q1,-3.123575864852702,12.462225817742752,7.95974298525356
1993Q2,-3.0764062326457724,12.471135172849136,8.04774180389123
1993Q3,-3.0860371892996317,12.473965693736304,8.262902536107948
1993Q4,-2.652212518284291,12.482080057071467,8.323878058093742
1994Q1,-1.7522856177452708,12.49013047440134,8.200633101476475
1994Q2,-1.03562658478289,12.498084275130255,8.097481710160176
1994Q3,-0.673880250038185,12.505538027672152,8.044569487096755
1994Q4,-0.14985367609727762,12.513135260371511,8.147289410725957
1995Q1,0.12560250730588585,12.514295032492026,8.253464864335141
1995Q2,0.2703929624889248,12.51410657572057,8.366696121356187
1995Q3,0.5683895473165126,12.524756690249793,8.65479541917911
1995Q4,0.4668631886440631,12.529005835781893,8.775036191316746
1996Q1,0.48336652641269634,12.54081480497988,8.77433255236601
1996Q2,0.34696262647381587,12.550711133709466,8.70467460364054
1996Q3,-0.29775123954610283,12.563151012813618,8.569219659788418
1996Q4,-0.3423090240374443,12.571659075144,8.371002803531248
1997Q1,-0.346509858667308,12.582800371815525,8.256590207492549
1997Q2,0.08343848853580721,12.602000704230237,8.114126025187616
1997Q3,0.12198095904711387,12.60964201958998,8.022256295486699
1997Q4,0.33611180601183094,12.620213227583532,7.756990381328387
1998Q1,0.21599468880844197,12.629045974693195,7.648884842438431
1998Q2,0.1726315308391887,12.637312936461328,7.789577755863631
1998Q3,0.5763101244562323,12.648676752337636,7.825746706470006
1998Q4,1.2990040609074303,12.657174957612485,7.836011161944798
1999Q1,1.5404419166458525,12.665556117138996,7.865425594107401
1999Q2,1.5109189550165494,12.671483479272483,7.81844940740068
1999Q3,1.3225710711786776,12.679913117629308,7.889700025777118
1999Q4,1.7928969172962848,12.691953454101618,7.8433152113311815
2000Q1,1.944159426998541,12.696524756753918,8.046978043131412
2000Q2,2.4306431866137608,12.7027078802356,7.919699483676193
2000Q3,2.419489206198722,12.705440189311881,7.890648529617582
2000Q4,1.7073989847966824,12.709604545425334,7.933082689002481
2001Q1,1.1455445902650012,12.721198536371412,7.866818570673555
2001Q2,0.7039183610619387,12.7323643952265,7.94691292477928
2001Q3,0.8632014833788119,12.742003023342196,7.876916787664364
2001Q4,1.1223215803749822,12.752588931124764,7.878907651162981
2002Q1,1.6952963058190897,12.757048202606084,7.682029985004859
2002Q2,2.104174666143598,12.769449122733315,7.658194996863058
2002Q3,1.997368449607883,12.778375835462711,7.664697335633638
2002Q4,2.006819017281359,12.788884999999109,7.615449409566248
2003Q1,1.9337125830142607,12.795917229773268,7.589661191453444
2003Q2,1.6766418374683205,12.802508436324064,7.575136087057622
2003Q3,2.0344385687187336,12.81030402183824,7.463889572508267
2003Q4,2.409349355432102,12.819667997225478,7.402358552588891
2004Q1,2.43052107607683,12.826317113760952,7.4069140148668176
2004Q2,2.4234522980332307,12.833937822078315,7.427710785472638
2004Q3,2.384105276698479,12.842100693750924,7.359494087147976
2004Q4,2.700681194133775,12.848193399793503,7.200207356068107
2005Q1,2.486002044649004,12.856866613076107,7.18771280539931
2005Q2,2.3758551521009035,12.862255907917461,7.11255663653624
2005Q3,2.45753806296281,12.87147073937914,7.028684417690683
2005Q4,2.262406331587794,12.880731896961123,7.032779505616297
2006Q1,2.102724934022012,12.885812244050335,6.961564311485213
2006Q2,2.217165484827243,12.88960998210551,6.735513322972365
2006Q3,2.5818481609240216,12.899385580972694,6.6168985716578925
2006Q4,2.7660612376919973,12.91135929396764,6.594323284222122
