date,gap_smooth_final,y_star,u_star
1995Q1,0.07717304632457456,13.077834097893726,3.0852450171501533
1995Q2,-0.8209198925138497,13.08156616284801,3.0282579988103016
1995Q3,-1.2026334318891456,13.088979116612466,3.0410729054205827
1995Q4,-1.4243970789415812,13.095406943157656,3.1099874661301086
1996Q1,-1.2927963047937903,13.101871034611923,3.073012358841481
1996Q2,-0.913436173202736,13.10746949072936,3.1079358114548334
1996Q3,-0.7782683748404822,13.111396060839198,3.05081423870385
1996Q4,-0.4245555971189821,13.115719213128244,3.1109545527536735
1997Q1,-0.19985269035446854,13.118770194157666,3.146545168766899
1997Q2,-0.5272034801201345,13.119792024093694,3.1845874039193713
1997Q3,-0.6907125688619102,13.121644450540675,3.2702690503561205
1997Q4,-1.2165789940001825,13.123530717821401,3.366334824267101
1998Q1,-2.3569816776144705,13.123514688447457,3.456680011287974
1998Q2,-3.0354266612903755,13.124293020102082,3.7330432477010547
1998Q3,-3.1280983644780735,13.125588048216015,3.7841972563308777
1998Q4,-2.9282906770270887,13.126840058434198,3.8546642201297505
1999Q1,-3.201934695614213,13.12486646059419,3.9836588229853116
1999Q2,-3.05734294785601,13.125626037032252,4.049432194741657
1999Q3,-2.786525055092633,13.127428172457163,4.042104507112282
1999Q4,-2.619611386558334,13.12966060634038,3.938130890438098
2000Q1,-2.055485125090052,13.135005500019727,4.161472820791543
2000Q2,-1.6455041386109104,13.138915231159976,4.13026331552433
2000Q3,-1.7085682258173716,13.142529127460726,4.155992498362033
2000Q4,-1.6425676116005719,13.147894080524367,4.281485602059854
2001Q1,-1.822723005302661,13.152456435169302,4.342209145492707
2001Q2,-2.5703030291120412,13.154386561242742,4.479198811753368
2001Q3,-3.4526931404962142,13.154917895470259,4.614568442081076
2001Q4,-3.837690499863517,13.156165928071275,4.759278804493848
2002Q1,-3.7180523748782486,13.157882726258276,4.595218701255994
2002Q2,-3.5295579259297183,13.160295245533982,4.638611318547033
2002Q3,-3.2724748866814655,13.161702668550037,4.649328083501222
2002Q4,-3.080398049037336,13.162644868345296,4.558192861108365
2003Q1,-3.042841044151368,13.16343759545259,4.608776725787632
2003Q2,-2.627453255658338,13.165462800689074,4.7047607842081085
2003Q3,-2.253604195796183,13.167505836143283,4.490444351524882
2003Q4,-1.906907970546828,13.171285571937375,4.436198132566514
