iteration,date,log_likelihood_contribution
0,2014Q2,1.0121662251122903
0,2014Q3,1.9396413651196793
0,2014Q4,0.3473292865488493
0,2015Q1,0.2548523403600851
0,2015Q2,1.1872391617873042
0,2015Q3,1.047192556146125
0,2015Q4,2.291814491754616
0,2016Q1,2.083694846346628
0,2016Q2,1.7464892718456837
0,2016Q3,1.1587744118305865
0,2016Q4,2.0699958965866716
0,2017Q1,1.9662778205610874
0,2017Q2,1.9573852973850994
0,2017Q3,2.201457448497747
0,2017Q4,1.1587358072673648
0,2018Q1,-0.8374158919813444
0,2018Q2,1.7903239149266064
0,2018Q3,-1.9869000478928616
0,2018Q4,0.9104853538325743
0,2019Q1,1.3534530051721079
0,2019Q2,1.7181422411264768
0,2019Q3,0.6168732777296038
0,2019Q4,1.1319778726969263
0,2020Q1,-3.254138348794177
0,2020Q2,-8.755162024534568
0,2020Q3,0.3671376037836307
0,2020Q4,1.764603991421597
0,2021Q1,-0.3136524598248851
0,2021Q2,-2.151373533589463
0,2021Q3,-2.7949594757701064
0,2021Q4,-1.0039710557884245
0,2022Q1,-0.05892492540067673
0,2022Q2,0.776353038778665
0,2022Q3,1.8618642789184638
0,2022Q4,-0.6123625568027364
1,2000Q1,-36.18490904243943
1,2000Q2,-0.7113354119200608
1,2000Q3,-3.3150325850134488
1,2000Q4,0.34002250303362547
1,2001Q1,-1.0803906807883648
1,2001Q2,-2.1628212463844507
1,2001Q3,-4.914116509752127
1,2001Q4,-1.0654283375707707
1,2002Q1,-7.994478198866263
1,2002Q2,-1.2157694292239452
1,2002Q3,-2.4301758916514595
1,2002Q4,-0.6342368719137745
1,2003Q1,1.3951519975880968
1,2003Q2,0.8201139793166017
1,2003Q3,0.28426852151846504
1,2003Q4,-2.457545484939714
1,2004Q1,-0.4825425547180724
1,2004Q2,-0.3809488972501178
1,2004Q3,1.2518254664455086
1,2004Q4,0.9143437727517831
1,2005Q1,0.6241192475787891
1,2005Q2,0.3113999775371561
1,2005Q3,0.31666623065570243
1,2005Q4,1.1705478070995503
1,2006Q1,-4.032717435842204
1,2006Q2,-0.23501943857577334
1,2006Q3,0.5208450951642287
1,2006Q4,2.0433527853280853
1,2007Q1,1.1416061181867776
1,2007Q2,1.2401580994862766
1,2007Q3,1.283980950767492
1,2007Q4,-1.5529306924671804
1,2008Q1,0.14105733473920745
1,2008Q2,0.34077450021026645
1,2008Q3,0.7093980713140426
1,2008Q4,-5.947931445855487
1,2009Q1,-1.8734612641392765
1,2009Q2,0.38869442888724937
1,2009Q3,0.18732294805879945
1,2009Q4,-0.6254465562841749
1,2010Q1,-8.01105684396957
1,2010Q2,-2.1231477137819086
1,2010Q3,0.01673444652698519
1,2010Q4,1.4812409689125698
1,2011Q1,0.11313991919459454
1,2011Q2,0.8524282584104916
1,2011Q3,1.6581390513931544
1,2011Q4,2.0856700429624553
1,2012Q1,0.04183008668820021
1,2012Q2,-0.278999339846286
1,2012Q3,0.7568707954970917
1,2012Q4,1.048308228386487
1,2013Q1,1.2659780794012767
1,2013Q2,1.6391352477149095
1,2013Q3,1.943440517947276
1,2013Q4,1.816746263347564
1,2014Q1,1.566215233952554
1,2014Q2,0.7811314675095751
1,2014Q3,1.8187937814697999
1,2014Q4,0.27109492041224637
1,2015Q1,0.08774285670639825
1,2015Q2,1.1112018667478936
1,2015Q3,0.8320470259985357
1,2015Q4,2.108078928972849
1,2016Q1,1.926374537782383
1,2016Q2,1.5264767070913994
1,2016Q3,1.128402393002086
1,2016Q4,1.8573258423011605
1,2017Q1,1.7043095776637867
1,2017Q2,1.8179973187355627
1,2017Q3,2.013069625218845
1,2017Q4,1.2705666651601262
1,2018Q1,-0.794346797367699
1,2018Q2,1.5700050644878685
1,2018Q3,-1.6862166186647523
1,2018Q4,0.7870568785146335
1,2019Q1,1.2803848344398738
1,2019Q2,1.5903453640646705
1,2019Q3,0.7773123658027501
1,2019Q4,1.0321749469453103
1,2020Q1,-2.194018851575864
1,2020Q2,-7.3154217662932215
1,2020Q3,0.28569601230645336
1,2020Q4,1.8599314730338963
1,2021Q1,-0.5730367462541563
1,2021Q2,-2.050430148915493
1,2021Q3,-2.123983961111911
1,2021Q4,-1.0106318884055696
1,2022Q1,0.15874701768938948
1,2022Q2,0.692139493410757
1,2022Q3,1.712727736210342
1,2022Q4,-0.3203959411179538
2,2000Q1,-31.707119701969695
2,2000Q2,-0.6830405865663787
2,2000Q3,-3.196305734435894
2,2000Q4,0.36921551080352
2,2001Q1,-1.0637495283406357
2,2001Q2,-2.111981999848437
2,2001Q3,-4.840612226096206
2,2001Q4,-1.0153032634165498
2,2002Q1,-7.83168972090818
2,2002Q2,-1.1727029766247257
2,2002Q3,-2.3274525937480073
2,2002Q4,-0.5900831702013387
2,2003Q1,1.3957607004408565
2,2003Q2,0.8264073755728911
2,2003Q3,0.32561083897575926
2,2003Q4,-2.379787273475743
2,2004Q1,-0.4729383561215661
2,2004Q2,-0.3536556989326174
2,2004Q3,1.226016152297582
2,2004Q4,0.9217376260761534
2,2005Q1,0.5985548114653965
2,2005Q2,0.3438861183056834
2,2005Q3,0.3282770530508081
2,2005Q4,1.1582372759021275
2,2006Q1,-3.977363652091027
2,2006Q2,-0.25106377615794084
2,2006Q3,0.5464524372716786
2,2006Q4,2.030630569745166
2,2007Q1,1.1549599110683868
2,2007Q2,1.2497214513136434
2,2007Q3,1.2887728078369625
2,2007Q4,-1.5059696640826492
2,2008Q1,0.13416647094428624
2,2008Q2,0.3279153295411883
2,2008Q3,0.7000446632786592
2,2008Q4,-5.812417597963579
2,2009Q1,-1.9182542468485364
2,2009Q2,0.3825490965124234
2,2009Q3,0.17976213126206453
2,2009Q4,-0.6197772769494403
2,2010Q1,-7.912805547125934
2,2010Q2,-2.1438561600985873
2,2010Q3,0.0050001169437399184
2,2010Q4,1.4837921709251378
2,2011Q1,0.09554627538269767
2,2011Q2,0.8347847993883928
2,2011Q3,1.6474731333463613
2,2011Q4,2.0700386631074474
2,2012Q1,0.0337191581741747
2,2012Q2,-0.28375342583734264
2,2012Q3,0.7433970206853833
2,2012Q4,1.0294769854117043
2,2013Q1,1.2503044099628138
2,2013Q2,1.625260540477146
2,2013Q3,1.925039193991614
2,2013Q4,1.7966384343605464
2,2014Q1,1.552879333986899
2,2014Q2,0.770528814698836
2,2014Q3,1.8043098250733784
2,2014Q4,0.25924996668040956
2,2015Q1,0.07511887786504978
2,2015Q2,1.100564367541334
2,2015Q3,0.8172040490956327
2,2015Q4,2.0914307426848224
2,2016Q1,1.9118683210998835
2,2016Q2,1.5076273646608875
2,2016Q3,1.121736881480177
2,2016Q4,1.8360454028852935
2,2017Q1,1.6840099056925535
2,2017Q2,1.8012597956626029
2,2017Q3,1.9977430839232166
2,2017Q4,1.2727428290117184
2,2018Q1,-0.8001914631003557
2,2018Q2,1.554726171978968
2,2018Q3,-1.6716897665928814
2,2018Q4,0.7693359844292758
2,2019Q1,1.2682405161657548
2,2019Q2,1.5735996547759856
2,2019Q3,0.785613157398853
2,2019Q4,1.019992437870104
2,2020Q1,-2.124232012297358
2,2020Q2,-7.2154884120330465
2,2020Q3,0.28620308454857146
2,2020Q4,1.860694628280001
2,2021Q1,-0.5741237741788807
2,2021Q2,-2.0518769050150425
2,2021Q3,-2.0746233256614053
2,2021Q4,-0.9930160791632732
2,2022Q1,0.18087267948662866
2,2022Q2,0.699184761962961
2,2022Q3,1.7046594215916162
2,2022Q4,-0.29940364582614487
3,2000Q1,-16.582797408327604
3,2000Q2,-0.47936570966377
3,2000Q3,-2.5038187864643273
3,2000Q4,0.5956127335379464
3,2001Q1,-0.9004659928415446
3,2001Q2,-1.6830505052702915
3,2001Q3,-4.436027306869609
3,2001Q4,-0.6871420729687312
3,2002Q1,-6.897330172322112
3,2002Q2,-0.856426654895631
3,2002Q3,-1.721633736850793
3,2002Q4,-0.2629458522623871
3,2003Q1,1.3359755865670606
3,2003Q2,0.8070582503968726
3,2003Q3,0.5547633131376988
3,2003Q4,-1.9617297267108462
3,2004Q1,-0.43901549185856403
3,2004Q2,-0.23399190920980573
3,2004Q3,1.1091846116417683
3,2004Q4,0.9068318645040809
3,2005Q1,0.48631081707879
3,2005Q2,0.47825813460956446
3,2005Q3,0.38710496687036167
3,2005Q4,1.0985198616948724
3,2006Q1,-3.7252998797029786
3,2006Q2,-0.2856587465817433
3,2006Q3,0.6807602825311698
3,2006Q4,1.962178867824865
3,2007Q1,1.2394209330408756
3,2007Q2,1.3159846692380395
3,2007Q3,1.3246871952013795
3,2007Q4,-1.2189036029244154
3,2008Q1,0.1375381023140898
3,2008Q2,0.30183499561780347
3,2008Q3,0.6867065104967638
3,2008Q4,-5.225652284371908
3,2009Q1,-2.229124037215949
3,2009Q2,0.34769249580196937
3,2009Q3,0.11427814928155144
3,2009Q4,-0.5891492431255978
3,2010Q1,-7.273573317812845
3,2010Q2,-2.3561192237303725
3,2010Q3,-0.09012115502298057
3,2010Q4,1.4547617936179695
3,2011Q1,0.1392111415167141
3,2011Q2,0.81981733768137
3,2011Q3,1.5430924498692593
3,2011Q4,1.96847517716474
3,2012Q1,-0.1115130389182224
3,2012Q2,-0.4158709775790328
3,2012Q3,0.6502195325652245
3,2012Q4,0.9665536995782769
3,2013Q1,1.172749258283694
3,2013Q2,1.5572754529140693
3,2013Q3,1.800699721174054
3,2013Q4,1.715497714181618
3,2014Q1,1.4508800143641896
3,2014Q2,0.7637826532361334
3,2014Q3,1.702691342777676
3,2014Q4,0.15466627005867495
3,2015Q1,0.030815923240059995
3,2015Q2,1.0174841459481394
3,2015Q3,0.7614374323039934
3,2015Q4,1.9949538450374855
3,2016Q1,1.8244817087274905
3,2016Q2,1.4053017100115714
3,2016Q3,1.0673648111049137
3,2016Q4,1.6996417463933766
3,2017Q1,1.5788110256401864
3,2017Q2,1.6781596396982055
3,2017Q3,1.9107773550799314
3,2017Q4,1.2627800268463925
3,2018Q1,-0.8893221852425119
3,2018Q2,1.5069752612277068
3,2018Q3,-1.6348613557536993
3,2018Q4,0.6472673464589669
3,2019Q1,1.173796449001717
3,2019Q2,1.439417022753019
3,2019Q3,0.8355369694523624
3,2019Q4,0.9364560837981575
3,2020Q1,-1.7760315071825783
3,2020Q2,-6.695469322584792
3,2020Q3,0.3714805118601636
3,2020Q4,1.852262365647135
3,2021Q1,-0.4301426624010394
3,2021Q2,-2.05336907559714
3,2021Q3,-1.7705277313133752
3,2021Q4,-0.7606597032589253
3,2022Q1,0.3697662045339498
3,2022Q2,0.8402108436969777
3,2022Q3,1.6965861955164538
3,2022Q4,-0.1722788635263357
4,2000Q1,-10.497223371789422
4,2000Q2,-0.2882962930017814
4,2000Q3,-2.083507487612178
4,2000Q4,0.873003772842339
4,2001Q1,-0.7753424147773695
4,2001Q2,-1.193938310039338
4,2001Q3,-3.9627921484128636
4,2001Q4,-0.3255145105477846
4,2002Q1,-6.070518327019819
4,2002Q2,-0.6085949734605269
4,2002Q3,-1.2437167242693352
4,2002Q4,-0.005433474444492159
4,2003Q1,1.2349037770727258
4,2003Q2,0.7127043038200496
4,2003Q3,0.7172691735734631
4,2003Q4,-1.6630130808606198
4,2004Q1,-0.47421852161120315
4,2004Q2,-0.16271826110139642
4,2004Q3,0.9759571548711448
4,2004Q4,0.897567268017142
4,2005Q1,0.3952379706425342
4,2005Q2,0.5698986991142374
4,2005Q3,0.421179083064787
4,2005Q4,1.0164605119558279
4,2006Q1,-3.55960342578525
4,2006Q2,-0.3389065111553573
4,2006Q3,0.7662287766415714
4,2006Q4,1.9087384284317055
4,2007Q1,1.2737222872013474
4,2007Q2,1.3507218978617042
4,2007Q3,1.3454898920486962
4,2007Q4,-1.0175436000531497
4,2008Q1,0.1530351393911955
4,2008Q2,0.2558986102304488
4,2008Q3,0.6522626249992227
4,2008Q4,-4.913918860990107
4,2009Q1,-2.5097869857109796
4,2009Q2,0.3134797833505205
4,2009Q3,-0.0027435799705499697
4,2009Q4,-0.5551917554117436
4,2010Q1,-6.6619453155205335
4,2010Q2,-2.6557539453749834
4,2010Q3,-0.20654370053959026
4,2010Q4,1.4317468709638137
4,2011Q1,0.1399265435242849
4,2011Q2,0.7979666800722363
4,2011Q3,1.491013496424785
4,2011Q4,1.895673026468284
4,2012Q1,-0.23876536622216493
4,2012Q2,-0.5081523736132927
4,2012Q3,0.5983624468772442
4,2012Q4,0.9183217323073796
4,2013Q1,1.1309328387148256
4,2013Q2,1.52114939075779
4,2013Q3,1.7131621908325911
4,2013Q4,1.6495745997492848
4,2014Q1,1.3841277659775244
4,2014Q2,0.7658417754693552
4,2014Q3,1.6351289962088842
4,2014Q4,0.10489987123533195
4,2015Q1,0.006099259361280085
4,2015Q2,0.9883880301441936
4,2015Q3,0.7156633878164711
4,2015Q4,1.930222772154543
4,2016Q1,1.7702357981124077
4,2016Q2,1.3085836014303909
4,2016Q3,1.0324986152099225
4,2016Q4,1.5812279685077453
4,2017Q1,1.4827964031766676
4,2017Q2,1.587073821353198
4,2017Q3,1.836142201992458
4,2017Q4,1.262401694300885
4,2018Q1,-0.9469363445947292
4,2018Q2,1.4647983256181483
4,2018Q3,-1.5675748349400611
4,2018Q4,0.5161347176522266
4,2019Q1,1.127900538060606
4,2019Q2,1.3394547518131659
4,2019Q3,0.8840863624335598
4,2019Q4,0.8786155878129378
4,2020Q1,-1.511857578714153
4,2020Q2,-6.3096045933359575
4,2020Q3,0.405036329714336
4,2020Q4,1.8505135707253224
4,2021Q1,-0.3350498154346382
4,2021Q2,-2.1356117838057616
4,2021Q3,-1.4643991889807144
4,2021Q4,-0.6114099958774548
4,2022Q1,0.5744009014989684
4,2022Q2,0.9603495731363916
4,2022Q3,1.6884936440943226
4,2022Q4,-0.006812464960020748
5,2000Q1,-6.558640071120083
5,2000Q2,-0.13364242322633868
5,2000Q3,-1.9270177683087302
5,2000Q4,1.255793792490971
5,2001Q1,-0.7148595551846557
5,2001Q2,-0.5888697116896209
5,2001Q3,-3.394095665293536
5,2001Q4,0.1181041782724348
5,2002Q1,-5.21594549720651
5,2002Q2,-0.4662830957086217
5,2002Q3,-0.817135387002943
5,2002Q4,0.17086172176703007
5,2003Q1,1.0470220217499921
5,2003Q2,0.4934823092559828
5,2003Q3,0.8844119674603605
5,2003Q4,-1.390677719007276
5,2004Q1,-0.5682844573937667
5,2004Q2,-0.10834668274440329
5,2004Q3,0.7950882684704701
5,2004Q4,0.8941679864461625
5,2005Q1,0.2983940054611578
5,2005Q2,0.6520501525720921
5,2005Q3,0.4340149117173049
5,2005Q4,0.9092087531455342
5,2006Q1,-3.4749976481729314
5,2006Q2,-0.4055297569514744
5,2006Q3,0.8627922122512597
5,2006Q4,1.8771043167693031
5,2007Q1,1.271502020764167
5,2007Q2,1.3651005459008783
5,2007Q3,1.3650336173325026
5,2007Q4,-0.8264011872966068
5,2008Q1,0.2046664189865719
5,2008Q2,0.23967393222327993
5,2008Q3,0.6477121236692853
5,2008Q4,-4.8111622912552825
5,2009Q1,-2.9628958760100783
5,2009Q2,0.18330151149006024
5,2009Q3,-0.17946727136331075
5,2009Q4,-0.4825805181754035
5,2010Q1,-5.8953025236358805
5,2010Q2,-3.1986953540674907
5,2010Q3,-0.34713747894983316
5,2010Q4,1.3699943342049665
5,2011Q1,0.18337645332256236
5,2011Q2,0.8026188818373905
5,2011Q3,1.4676957301280216
5,2011Q4,1.8319398901026251
5,2012Q1,-0.4688561969590608
5,2012Q2,-0.6724160884564929
5,2012Q3,0.5840996959392586
5,2012Q4,0.914884837977479
5,2013Q1,1.1468174212987343
5,2013Q2,1.5399829146699566
5,2013Q3,1.6520735717407766
5,2013Q4,1.6149235637257067
5,2014Q1,1.331903167369736
5,2014Q2,0.7911407518841731
5,2014Q3,1.612719030109026
5,2014Q4,0.08630900424015464
5,2015Q1,0.047225373131700055
5,2015Q2,1.0019968824571857
5,2015Q3,0.7190167221897168
5,2015Q4,1.9043626142685481
5,2016Q1,1.743199765963893
5,2016Q2,1.2227549404773441
5,2016Q3,0.9964695616003357
5,2016Q4,1.4789169912792814
5,2017Q1,1.3789680940099505
5,2017Q2,1.513655387242824
5,2017Q3,1.7688072906031578
5,2017Q4,1.3070724738842647
5,2018Q1,-0.9618856959704778
5,2018Q2,1.4611759989317816
5,2018Q3,-1.5109341970039698
5,2018Q4,0.40605268023141616
5,2019Q1,1.1385623640417057
5,2019Q2,1.2649159279790947
5,2019Q3,0.9982303318476952
5,2019Q4,0.8346847554851886
5,2020Q1,-1.2737920436749195
5,2020Q2,-6.102320628553722
5,2020Q3,0.5163031318274833
5,2020Q4,1.8526131009714464
5,2021Q1,-0.22893924037906954
5,2021Q2,-2.2962737824223582
5,2021Q3,-1.0749998265041207
5,2021Q4,-0.5060199753648074
5,2022Q1,0.8387132857663118
5,2022Q2,1.0816070388929813
5,2022Q3,1.6782249632860047
5,2022Q4,0.2474368651301979
6,2000Q1,-4.731441929376997
6,2000Q2,-0.10584797952180791
6,2000Q3,-1.937515383183074
6,2000Q4,1.313879724763866
6,2001Q1,-0.8084520776676816
6,2001Q2,-0.6067948659978923
6,2001Q3,-3.4769476013004805
6,2001Q4,0.23652540112162712
6,2002Q1,-4.9432847009169025
6,2002Q2,-0.31368624299548653
6,2002Q3,-0.4350413357904803
6,2002Q4,0.3415373029934716
6,2003Q1,1.1306607055646127
6,2003Q2,0.552488420789268
6,2003Q3,1.1501400139618907
6,2003Q4,-1.0233862570822985
6,2004Q1,-0.36064725413432974
6,2004Q2,0.040065536871428664
6,2004Q3,0.8000678101952101
6,2004Q4,0.7355317535612638
6,2005Q1,0.17913191568307596
6,2005Q2,0.6306363663864925
6,2005Q3,0.5051383461657764
6,2005Q4,0.9863910248050155
6,2006Q1,-3.4553735101522465
6,2006Q2,-0.283558705038256
6,2006Q3,1.0116530984221088
6,2006Q4,1.914681447468617
6,2007Q1,1.2890684164987196
6,2007Q2,1.4262463480120817
6,2007Q3,1.4365643061411093
6,2007Q4,-0.573066565436037
6,2008Q1,0.30944597386871897
6,2008Q2,0.4147592607353938
6,2008Q3,0.8116561937390385
6,2008Q4,-5.074763117559606
6,2009Q1,-3.6932992728534018
6,2009Q2,-0.17204130714221755
6,2009Q3,-0.20135070767905772
6,2009Q4,-0.4480010011632287
6,2010Q1,-5.681666496144271
6,2010Q2,-3.3591820009498354
6,2010Q3,-0.32581013719367036
6,2010Q4,1.2223703776845989
6,2011Q1,0.5030786124619162
6,2011Q2,0.9406544229988139
6,2011Q3,1.302533190402535
6,2011Q4,1.7680281314265311
6,2012Q1,-0.8574668089393365
6,2012Q2,-1.1160442657151979
6,2012Q3,0.5092550191610083
6,2012Q4,0.9979489345779565
6,2013Q1,1.1441896963450127
6,2013Q2,1.5601512455925368
6,2013Q3,1.5759712313973948
6,2013Q4,1.6910601300788728
6,2014Q1,1.2429966175718117
6,2014Q2,0.9071469527209599
6,2014Q3,1.5992978820726584
6,2014Q4,-0.13282730035770962
6,2015Q1,0.1655439123747926
6,2015Q2,0.8818874475926528
6,2015Q3,0.8274932082565649
6,2015Q4,1.9234779440339524
6,2016Q1,1.7353550323986897
6,2016Q2,1.2731229446520906
6,2016Q3,0.9546497891420518
6,2016Q4,1.4851480064015279
6,2017Q1,1.401875807787015
6,2017Q2,1.4361787242334298
6,2017Q3,1.7784809387840363
6,2017Q4,1.3178781424887833
6,2018Q1,-1.152366466174136
6,2018Q2,1.5770795240947393
6,2018Q3,-1.7337444310860404
6,2018Q4,0.5156400618886221
6,2019Q1,1.0779093035909266
6,2019Q2,1.1421416023624833
6,2019Q3,1.1548310821919605
6,2019Q4,0.8208530275409174
6,2020Q1,-1.2192760945157208
6,2020Q2,-6.535056770482282
6,2020Q3,0.9850851841554948
6,2020Q4,1.7710238088968953
6,2021Q1,0.12453933872099143
6,2021Q2,-2.121859435509233
6,2021Q3,-0.8364461132088579
6,2021Q4,-0.33445165993016257
6,2022Q1,0.9140699281748608
6,2022Q2,1.2145340150644874
6,2022Q3,1.7104766118110404
6,2022Q4,0.23636698298555037
7,2000Q1,-4.171388019595055
7,2000Q2,-0.11311670236468974
7,2000Q3,-2.1892045222593994
7,2000Q4,1.3371546637070817
7,2001Q1,-1.0413086055310985
7,2001Q2,-0.6811143875437082
7,2001Q3,-3.0722601791980013
7,2001Q4,0.41845392987490704
7,2002Q1,-4.572798461655936
7,2002Q2,-0.39496642148941374
7,2002Q3,-0.289517505637511
7,2002Q4,0.24947820049373215
7,2003Q1,1.2218453797547406
7,2003Q2,0.5773363434012853
7,2003Q3,1.24397948783316
7,2003Q4,-0.8605429471678998
7,2004Q1,-0.3350013881722709
7,2004Q2,0.1552249317322847
7,2004Q3,0.6211863829210089
7,2004Q4,0.8632703368113599
7,2005Q1,0.040446304649567555
7,2005Q2,0.7612945079153857
7,2005Q3,0.5555999050881995
7,2005Q4,0.8988343582553848
7,2006Q1,-3.299632897231776
7,2006Q2,-0.49188980069994104
7,2006Q3,1.0495886214229142
7,2006Q4,1.9230319586577878
7,2007Q1,1.2348888020361946
7,2007Q2,1.4262834542478422
7,2007Q3,1.471856530997269
7,2007Q4,-0.5582149297973218
7,2008Q1,0.22586455798340932
7,2008Q2,0.24912344279331133
7,2008Q3,0.6831287866122353
7,2008Q4,-5.085182454403368
7,2009Q1,-3.824498469311874
7,2009Q2,-0.28989350859853413
7,2009Q3,-0.2987221249682208
7,2009Q4,-0.4726865177392847
7,2010Q1,-5.64650458736334
7,2010Q2,-3.3656674076074786
7,2010Q3,-0.2920620023844869
7,2010Q4,1.3685708331458712
7,2011Q1,0.1260050357481335
7,2011Q2,0.728998766299394
7,2011Q3,1.4912115148279201
7,2011Q4,1.837511977976072
7,2012Q1,-0.6302143327258731
7,2012Q2,-0.8642562096565931
7,2012Q3,0.6135650385352338
7,2012Q4,0.9293961390024079
7,2013Q1,1.1868600560972455
7,2013Q2,1.591291154993521
7,2013Q3,1.6547888028770195
7,2013Q4,1.611267353650518
7,2014Q1,1.343428746456783
7,2014Q2,0.8062962840680012
7,2014Q3,1.658556507022692
7,2014Q4,-0.008852297164690492
7,2015Q1,0.1115338768987697
7,2015Q2,0.9828938204456491
7,2015Q3,0.7619172122200686
7,2015Q4,1.9390597395718268
7,2016Q1,1.757347072714499
7,2016Q2,1.2285535326613362
7,2016Q3,0.9959418465395801
7,2016Q4,1.5045116305434076
7,2017Q1,1.3489782724990222
7,2017Q2,1.511836424723798
7,2017Q3,1.7799104628286562
7,2017Q4,1.366868507166834
7,2018Q1,-0.9991118974621873
7,2018Q2,1.47762241145361
7,2018Q3,-1.552684298876554
7,2018Q4,0.5407186780484945
7,2019Q1,1.194484998648979
7,2019Q2,1.2614197998968504
7,2019Q3,1.177291520634789
7,2019Q4,0.9024548442692264
7,2020Q1,-1.1323163762766684
7,2020Q2,-6.5629555041045196
7,2020Q3,0.8770647437814076
7,2020Q4,1.8289392129863657
7,2021Q1,-0.21225723467012259
7,2021Q2,-2.234004543947232
7,2021Q3,-0.6714018858111133
7,2021Q4,-0.7172233851748122
7,2022Q1,0.8663265488645326
7,2022Q2,1.0127653393417362
7,2022Q3,1.60769921181096
7,2022Q4,0.312127228986087
8,2000Q1,-3.8488566490432436
8,2000Q2,-0.12425846963637799
8,2000Q3,-2.193836444726938
8,2000Q4,1.323447427161772
8,2001Q1,-1.0974083913382269
8,2001Q2,-0.7314953310307448
8,2001Q3,-3.107749003819233
8,2001Q4,0.46364301930527474
8,2002Q1,-4.480233939397381
8,2002Q2,-0.3275430786529916
8,2002Q3,-0.1605388274428634
8,2002Q4,0.31685773601732947
8,2003Q1,1.242003118991656
8,2003Q2,0.5697524552162063
8,2003Q3,1.3055120986784945
8,2003Q4,-0.7876280878678537
8,2004Q1,-0.27180851317379684
8,2004Q2,0.1797001640006446
8,2004Q3,0.64826545336572
8,2004Q4,0.791536650377872
8,2005Q1,0.017747873918480428
8,2005Q2,0.7301942617713033
8,2005Q3,0.5613151264332799
8,2005Q4,0.9305228838031285
8,2006Q1,-3.338493608162283
8,2006Q2,-0.44824841862564435
8,2006Q3,1.0866472549103587
8,2006Q4,1.9399907864355908
8,2007Q1,1.2453332547545897
8,2007Q2,1.4474272564897217
8,2007Q3,1.496873521371377
8,2007Q4,-0.4907748128674161
8,2008Q1,0.24976477387427654
8,2008Q2,0.30926567464468047
8,2008Q3,0.738729495207753
8,2008Q4,-5.192185036683583
8,2009Q1,-4.098942652858275
8,2009Q2,-0.44892259008047564
8,2009Q3,-0.34735666480420946
8,2009Q4,-0.49120436944401336
8,2010Q1,-5.651722860548409
8,2010Q2,-3.4075261061707076
8,2010Q3,-0.2519789589130417
8,2010Q4,1.324121134445178
8,2011Q1,0.24831688005410046
8,2011Q2,0.7830406754005144
8,2011Q3,1.435622512743501
8,2011Q4,1.822540284772839
8,2012Q1,-0.761035010225096
8,2012Q2,-1.024508428062997
8,2012Q3,0.5960349861360712
8,2012Q4,0.9733800137549391
8,2013Q1,1.1920631991410828
8,2013Q2,1.6015915727152086
8,2013Q3,1.6318927331087947
8,2013Q4,1.6491599422424579
8,2014Q1,1.313494878520447
8,2014Q2,0.8561450741202623
8,2014Q3,1.6601452663008254
8,2014Q4,-0.09947122429409427
8,2015Q1,0.16188821915066454
8,2015Q2,0.9364782876277189
8,2015Q3,0.8070686999429941
8,2015Q4,1.9512842502209184
8,2016Q1,1.7592662461475725
8,2016Q2,1.2571543558597633
8,2016Q3,0.9850911417861554
8,2016Q4,1.5162064787455993
8,2017Q1,1.366008978580069
8,2017Q2,1.4896163683985413
8,2017Q3,1.7891427671611735
8,2017Q4,1.373342623271102
8,2018Q1,-1.0822227190206575
8,2018Q2,1.5282310272393813
8,2018Q3,-1.6459502453478416
8,2018Q4,0.6009479616160991
8,2019Q1,1.1793356464010554
8,2019Q2,1.2172742174500062
