Date,lower_16.67pct,MCT_median,upper_83.33pct
1960-01-01,1.1215263277373682,1.5242281360438907,1.90788022519575
1960-02-01,1.137480877191468,1.5021614092763858,1.8604543449616338
1960-03-01,1.1467282132245487,1.5043283999092818,1.8498485700173688
1960-04-01,1.1602891583633796,1.4963524412708138,1.8364298336814349
1960-05-01,1.0565993450763302,1.3769051604054983,1.6888162117113947
1960-06-01,1.0500060421820283,1.3488081968012464,1.638961028114544
1960-07-01,1.1879204040254423,1.4860914037471837,1.7629536624758941
1960-08-01,1.2667238255680229,1.5458719726310788,1.825282712995747
1960-09-01,1.2769954069496317,1.5572561742421627,1.8353377319244428
1960-10-01,1.1246955202310422,1.3945272384336906,1.664520841839032
1960-11-01,1.0343147439460725,1.2763107942238738,1.5499928075113063
1960-12-01,1.0386160910558755,1.298960283384396,1.555820226072207
1961-01-01,0.7783116160112549,1.05725469765987,1.3173286482648483
1961-02-01,0.8874155223555524,1.144798757350526,1.4097168488036824
1961-03-01,0.8567320479310845,1.1194676854828296,1.3784660826815078
1961-04-01,0.9325296174256648,1.1953550993568054,1.4542251664485026
1961-05-01,1.0896050853587975,1.3417894186253676,1.602318885884186
1961-06-01,1.1168001569838089,1.3853968847545077,1.6282392515361621
1961-07-01,1.1134705859160428,1.3595699125692264,1.6128751467327715
1961-08-01,1.1068881016355805,1.3456354582286216,1.581005978607518
1961-09-01,1.0690970354601055,1.3170698828198826,1.5465170966694801
1961-10-01,1.0277969916882506,1.2707526620537364,1.5061311702089206
1961-11-01,1.0643734750643172,1.3152857483164455,1.5508907927396538
1961-12-01,1.1340403651540434,1.381298471474922,1.6226675259406669
1962-01-01,1.3646635501497715,1.628023263586137,1.8990631692657374
1962-02-01,1.3387353854251238,1.5823099580062447,1.8434993200471785
1962-03-01,1.3118967103920065,1.574951234189579,1.829874732856914
1962-04-01,1.0619073074203795,1.3066426648929381,1.5552093775354225
1962-05-01,0.8260558585642829,1.0719786897779306,1.3161234659016021
1962-06-01,0.8266963546665482,1.0766903914298689,1.324456490182305
1962-07-01,0.7066540984487042,0.9517454295690073,1.1896621477990654
1962-08-01,0.5433460719548622,0.793251048079764,1.0370388674778819
1962-09-01,0.7423937621778354,0.9875742030559909,1.2277198069152473
1962-10-01,0.8423096299036213,1.0810810776509299,1.314428497748826
1962-11-01,0.9835786937001734,1.231273725061055,1.4786887743034476
1962-12-01,0.9744272425912985,1.2190749365700189,1.4590756008698265
1963-01-01,1.1640170939097376,1.4142986350235112,1.6625352656491241
1963-02-01,0.9642245934671526,1.2155842093077776,1.4738476088295234
1963-03-01,0.971620397338871,1.2170830194350104,1.4620018110830688
1963-04-01,1.1718063188655687,1.448590849482265,1.6856581792302427
1963-05-01,1.3818041904026486,1.6474237951122717,1.9070807096435676
1963-06-01,1.4072984047395445,1.6663232733280884,1.923036371610062
1963-07-01,1.3842771861418308,1.6376512595511374,1.8842148249597415
1963-08-01,1.4141567224280256,1.6583891105985011,1.8971670565844203
1963-09-01,1.5483612883169147,1.8002324984425055,2.054875029599103
1963-10-01,1.6873090399784767,1.93631521716741,2.193046917450313
1963-11-01,1.7605633456069987,2.0188175174352385,2.2634823475408963
1963-12-01,1.5828677884124152,1.8398250142053763,2.106786587267959
1964-01-01,1.3866359440048068,1.635820434525373,1.888108799112127
1964-02-01,1.3227303334623994,1.5555887356439637,1.7975240921416578
1964-03-01,1.2162099064372405,1.4638198923333938,1.701383335717926
1964-04-01,1.0790332937965856,1.3378687565408747,1.5696953385679742
1964-05-01,0.9951631176538966,1.2482216392661976,1.4889394541869447
1964-06-01,1.0051219908355806,1.2517107528650464,1.4947842067770618
1964-07-01,0.984106988901325,1.2273138896648983,1.4647308329008493
1964-08-01,1.0140308318990243,1.2551080906470249,1.4924949583677842
1964-09-01,1.003023237417103,1.2478745143527012,1.4904654670504636
1964-10-01,1.063152873075824,1.3150838806741514,1.5636319248090287
1964-11-01,1.1371013091102171,1.3806571996374906,1.6216987234128084
1964-12-01,1.1336359453564004,1.3769957462768254,1.6107614142685382
1965-01-01,1.2994121058242438,1.5391953728286827,1.7794096049953447
1965-02-01,1.3504871409341037,1.6024438591879577,1.8415603214961203
1965-03-01,1.2967570297656548,1.5494513942611774,1.7960231243650404
1965-04-01,1.484156204944328,1.7408428025849219,1.998069100142906
1965-05-01,1.581078740931454,1.8340324341705476,2.0849984263794212
1965-06-01,1.515631568676291,1.7675041867822827,2.0067539303840864
1965-07-01,1.2360468689650972,1.4826066246636365,1.7382875168523093
1965-08-01,1.189272719536917,1.456968939589355,1.7132306001747215
1965-09-01,1.314633961661623,1.5832425294366304,1.8483534307623009
1965-10-01,1.4614718137390914,1.7108152728376091,1.9739287643609935
1965-11-01,1.7038852578072412,1.9645302855522189,2.2082149915465044
1965-12-01,2.0640783659322635,2.315993339619854,2.585237727119238
1966-01-01,2.2530073795575314,2.5125251693878465,2.7863384437230794
1966-02-01,2.479136145003049,2.762868078472545,3.0342252359965296
1966-03-01,2.599604248157541,2.86567153206467,3.141175928647932
1966-04-01,2.927323148735244,3.2002027645869155,3.4823259479504145
1966-05-01,2.9853236399777185,3.247119262737013,3.51998221863008
1966-06-01,3.152439471076727,3.4097809519589313,3.6854115589668366
1966-07-01,3.251602777505475,3.5205619327135977,3.7739312703087675
1966-08-01,3.2541405353997086,3.5133072924113673,3.76326843658558
1966-09-01,3.2998081399407475,3.558808005975495,3.823414244288332
