Date,Food and non-alcoholic beverages,Alcoholic beverages and tobacco,Clothing and footwear,"Housing, water, electricity and other fuels","Furnishings, household equipment and routine household maintenance",Health,Transport,Communication,Recreation and culture,Education,Restaurants and hotels,Miscellaneous goods and services
1985-02-01,0.0,-0.8803992031591976,-0.07540189262198742,0.5697766711954021,0.4485175699047963,0.08590805840437024,-0.20983324885251486,0.01189562750771828,0.280554709468012,0.1123240021004768,-0.010364579408435645,-0.11284502935287326
1985-03-01,0.0,0.0483967543183918,-0.03459408606343592,0.7718153691536664,0.2822865422944396,0.21984875543221627,-0.25562697154824243,0.04560740683444101,0.2427341152283683,0.678108781245585,0.28841742978913576,-0.16266006640553846
1985-04-01,0.0,0.8485231112829692,0.013616597923871567,1.2205997891593898,0.20965229073745262,0.10412999878641091,0.0495539868227987,0.1513257649384595,0.1027572803071784,0.6017424044832003,0.4145212225233905,-0.10385473312848909
1985-05-01,0.0,-0.43738849947845965,0.022968592226948095,1.1918011949003247,0.14566043146384366,0.17637833760526928,0.0702628235488397,-0.04592729086188942,0.09306592013227412,0.341896046352497,0.4251968239475807,-0.0609752794635072
1985-06-01,0.0,0.07660524129583793,0.03166620258399358,1.167741505387461,0.04641312296645897,0.08464956837966446,0.13680756112718195,-0.12277458998079337,0.12433561301819132,0.14771393568675217,0.23580404319134662,-0.07758548179245515
1985-07-01,0.0,0.677797007665993,0.06099913436955515,1.0155633725979505,0.03282599274393219,0.1794055920077679,0.09927957397926117,-0.08360532622234093,0.009009611320685304,0.03327527899036075,0.43198402862665874,-0.029678049196754916
1985-08-01,0.0,0.27271169764096104,0.03535421549235308,0.9545452282763183,0.020659937730176374,-0.0680916487186923,0.1086701001541054,0.06085343582454822,0.009697779975264671,0.1987249639387864,0.5769609541506876,0.2428235478726283
1985-09-01,0.0,0.5649370745073031,0.05943904598417408,0.8200363919031503,0.035396489994807205,-0.04254425008285946,0.15354995880774502,0.0389956838420704,0.1211446123022466,0.14669665218004765,0.6644089218527652,0.36014731345274414
1985-10-01,0.0,-0.1783476515843006,0.1502173554078648,0.6572319838838754,0.011036076373726956,0.027095909888656226,0.4063592040277999,0.0458827836637811,0.14110538350695984,0.20300965573777807,0.6755298297155498,0.4456915200598244
1985-11-01,0.0,-0.25333672970524335,0.22541715581032468,0.38629592021972814,0.015537345519991927,-0.18298929698046962,0.5463098464161095,0.1162039375656389,0.1990476694993824,0.16079120911229344,0.6550400184570493,0.5149925697109794
