Date,Food and non-alcoholic beverages,Alcoholic beverages and tobacco,Clothing and footwear,"Housing, water, electricity and other fuels","Furnishings, household equipment and routine household maintenance",Health,Transport,Communication,Recreation and culture,Education,Restaurants and hotels,Miscellaneous goods and services
1985-02-01,5.832738276932288,-47.80902001965768,-1.3043311264045403,2.84888335597701,8.439212170577086,0.8774894537017817,-1.6278203211162556,0.21902249788889017,3.826962491630434,1.3041135832504613,-0.06145687030019198,-1.8372112938285627
1985-03-01,3.3325278736692847,2.6281275446316554,-0.5984218919844358,3.8590768457683318,5.3114441510664285,2.24559800191478,-1.983073612914938,0.8397243575955017,3.311063129824165,7.8730356469379155,1.7101738407676463,-2.648241688348235
1985-04-01,5.641070863616159,46.07802718232833,0.23554518182826217,6.102998945796948,3.9447733651915424,1.0636135590326254,0.3844242377392524,2.786212581914125,1.4016811844762969,6.986400311861784,2.45790745628935,-1.6908417651659131
1985-05-01,5.453350865487791,-23.751856490665716,0.39731959940970696,5.959005974501622,2.7407160130696893,1.8015787341109644,0.5450768770787026,-0.8456140678004531,1.2694842523607501,3.9695102539978673,2.5212085345336845,-0.9927284588176314
1985-06-01,3.9926028510554787,4.159955508343604,0.5477742301827921,5.838707526937303,0.8732995505531094,0.8646348770208583,1.0613100130842872,-2.2605278584446498,1.696024737195678,1.7150007688664866,1.3982022740717026,-1.2631564208335202
1985-07-01,4.906852380254581,36.806951428950754,1.055186638892708,5.077816862989751,0.6176469687345135,1.8324999755079145,0.7701796968734732,-1.5393427016903114,0.12289740084496009,0.38633544484072424,2.561453328000505,-0.4831834195600705
1985-08-01,7.398160168437419,14.809280795945856,0.6115709050894949,4.7727261413815905,0.3887330388704238,-0.6955075547694998,0.8430284442334764,1.1204345050957587,0.13228450268326053,2.3072533025639883,3.421095360478852,3.9533700962944036
1985-09-01,7.579529673502996,30.678228476409238,1.0281996260972046,4.1001819595157505,0.6660129038496618,-0.43455912584635015,1.191192266338565,0.717989200354,1.6524972552516306,1.7031898182744367,3.9396189008270386,5.863498955264791
1985-10-01,5.701568055206961,-9.6849547505905,2.5985179624989514,3.286159919419376,0.2076524896635466,0.27676536529127427,3.152406844989625,0.8447946005048107,1.924776137503522,2.356999791921699,4.00556042775357,7.256230060936039
1985-11-01,7.121140505172037,-13.75714646120878,3.899353219460858,1.9314796010986401,0.2923474222840586,-1.8691049620147968,4.2380998935354635,2.139548893375926,2.71514945040493,1.8668316294769656,3.8840659007335745,8.384509009715757
1985-12-01,11.196275071510243,-19.410363446561544,1.492053783997079,0.5195184852762136,0.663942095645939,-0.09958234312535541,4.495189300658979,2.894911556073942,2.542704084517376,3.5005803047696515,3.831345861028822,8.877664461617233
1986-01-01,8.777783521506144,-54.77016749893065,2.130814800324046,0.38773057204220307,0.6519240646926653,-1.1836292692402317,2.3673674334874524,3.1779412712904525,3.8212761928402865,3.7761963726271284,4.722142756479098,6.2567377993821545
1986-02-01,6.858592608026221,-9.765546232750957,1.1769238264221653,-0.687548648903512,0.8249058318353013,0.795316131759684,-0.5231730254081972,7.828208310521246,3.6562096105047592,2.4450189547662577,6.039209710370711,4.1879099426500614
1986-03-01,4.049608532086418,8.605043654029709,2.3853463676070246,0.14163670335844958,1.3938865229205117,1.4941231148528415,-2.3854950124581906,13.318804318953404,3.1051771186085793,3.9694579910712724,6.390995263838603,2.069165450333496
1986-04-01,4.583026494185248,35.9696883363455,2.2856360231427852,3.6712173007174638,2.8112656919545227,3.807508874612231,-1.9443642884449828,15.15474955947122,1.3895467199088818,4.786200735731008,7.722329742268829,3.560615108039105
1986-05-01,3.6583194917971973,7.528636483415408,4.461049594464594,4.888120590847404,4.123234112487232,8.59014411401264,1.1419411251938698,14.049272339439282,1.331068224041003,5.512646719299937,8.113452757888584,5.12115269485177
1986-06-01,0.6614521676452337,12.738312401699304,3.2121661138763042,4.791458964251136,3.383477194850668,11.64441520820612,1.0242963052436684,12.766515521303159,2.0726714465991134,6.264434208245403,8.058145529700669,5.4344777561674995
1986-07-01,0.1924101806845635,5.104147311722475,3.413529758884576,3.1900485718369738,3.793956670593091,13.214835767799055,1.1332885923810205,9.118276799766655,-0.037019491510781266,4.256795848076438,5.626145882877024,5.243019821614726
1986-08-01,-1.4657093464312272,-22.306918243046987,3.0227520171127717,1.478507410802893,3.107514153738129,11.407460395610542,-0.48062350378203145,2.4378982783396363,-0.32929837006674095,2.8746226253019085,5.002078835417705,5.627435156169056
1986-09-01,-3.927026781272703,-6.694094873682808,3.0469986315435076,2.4904813760857447,2.024165126703686,8.03701519046318,0.36852283994408097,1.389890189997302,-0.22535520572090134,3.496293692664125,2.0458482217139866,6.557917481424225
1986-10-01,-5.92828883462237,3.4762999333435793,5.383246688679424,2.3097841605771077,2.608805257737644,5.266881440394825,2.270460433868723,1.7488576969864762,-0.16052532731951552,2.7446068809573534,2.2219663581848748,6.4676913678563235
1986-11-01,-5.213155172146687,13.816923596873478,5.065445695714514,1.6352039925552893,2.772804602405112,3.3351222610935647,2.001774052824985,0.10832160575820471,0.7882180697548746,3.020516311904869,4.155836536983036,3.7845690349749743
1986-12-01,-0.6287241387766933,2.0434731985248398,4.144314512370579,1.9138873967571122,3.2060780698033495,2.6770266647025536,2.9270250847576045,0.6691681084933907,0.22047217996664903,1.637428482264604,4.806558562284646,1.5107099410275953
1987-01-01,2.374174493650493,-1.0725195679768618,1.6205754229445373,1.2383747712005544,2.668399646941599,0.0345203342362973,3.9890962639099214,-1.1747111704043198,0.5154853901803231,4.741215743102377,5.597933627507903,1.4085240107835313
1987-02-01,2.3137009615007393,24.661216716958837,0.4177603388293682,0.5805883809744447,1.7792544262647185,1.2822559510714977,2.0540997990962273,-0.5534056764590376,0.30949214617798027,5.218650618078593,5.579360939668234,0.2831947942312668
1987-03-01,5.434642835718941,8.999417739681316,0.7138973230764618,1.6794774854235444,1.2360676758865388,3.2110143756606364,2.0545167238136166,-1.3152826478996693,1.089215469483129,4.8506106782654665,3.9146402408574996,0.9784440282902904
