Date,Food and non-alcoholic beverages,Alcoholic beverages and tobacco,Clothing and footwear,"Housing, water, electricity and other fuels","Furnishings, household equipment and routine household maintenance",Health,Transport,Communication,Recreation and culture,Education,Restaurants and hotels,Miscellaneous goods and services
2006-09-01,0.0,-0.01373414029185735,0.12024418443582288,0.5561282809593706,0.21558263420659096,0.06607166462888092,-0.35933740734147634,-0.11728265350666361,-0.10209745859574706,-0.07407498478062413,0.2461827912244909,0.16040100790550454
2006-10-01,0.0,-0.307730006750801,0.11128421409262879,0.3535881273042212,0.13188362440599707,0.04705962462325853,-1.135266723471286,-0.07939788846226437,-0.09716796949460788,0.010803622685674821,0.1925903988924898,0.1112738097719898
2006-11-01,0.0,-0.1366537536337043,0.07440492771532996,0.25147495461826697,0.11065884331939801,0.00823022754654238,-0.868454403391225,-0.2610579538906822,-0.11694306055709638,0.09618690904123811,0.2091492121529963,0.16875758006693603
2006-12-01,0.0,0.2802465214547911,0.13550172133225924,0.4436478534337994,0.08576047845861781,0.2247433105513832,-0.1098889102625066,-0.14259905277124796,0.012545752929763967,0.2976985442489615,0.4924972370699137,0.2644085569186193
2007-01-01,0.0,0.34362514234807645,0.11288744831249514,0.26165722606219244,0.07684591107408895,0.19180829996421986,0.3517400704446214,-0.19176416656294393,-0.15042396195137273,0.5236553897581963,0.4659214445045593,0.3320482962216089
2007-02-01,0.0,0.08229138773436187,0.0854047465970622,0.2687916738991421,0.0667463469084845,0.2944578522852421,0.7135018627045877,-0.16624754732363778,-0.223488722997537,0.8055749171792798,0.3261772652522159,0.3704934925934838
2007-03-01,0.0,0.3815686691505215,0.04654971345657841,0.33410484320506273,0.12081267915010868,0.23226069021446472,1.3017280377285747,-0.051067054039653795,-0.2447360184280515,0.8380231916460541,0.4874665141230596,0.350261419779897
2007-04-01,0.0,0.1196350519926889,0.0014076793255467044,0.34674514993859135,0.14338326013102065,0.19308229208297173,1.131364040403069,-0.12138894808799074,-0.1925125486333868,0.7076033943568796,0.2836407130133625,0.31822638098848516
2007-05-01,0.0,-0.2026228953170941,0.01884314032529412,0.43035591449966526,0.11411416435448858,0.17583742989822826,1.5564729511841073,-0.08125138950690407,-0.16728755770423948,0.6444223529088682,0.36876127916422474,0.2820226733683813
2007-06-01,0.0,0.13208722161947048,0.089890058310901,0.5782143025333286,0.11416284859957321,0.04388784298189653,1.2330913077024286,-0.06701861336472176,-0.19891079180739726,0.454032532485482,0.15819976694038715,0.2621393728845076
2007-07-01,0.0,-0.005788897141671495,0.07637651378210127,0.4211048337552288,0.1335607519436949,-0.12202907762235368,0.8265295469613119,0.06505464954785345,-0.17282457573069965,0.12281858711960045,-0.02098511721560786,0.3644856600897505
2007-08-01,0.0,0.18790009836057228,0.1089570100129989,0.47015273839766847,0.1792723820996348,-0.09032886896388001,0.37575847996035805,0.04398016381126102,-0.23733651028826805,0.04880303895180309,0.1736064156131581,0.25579184886640427
2007-09-01,0.0,-0.40503342359073435,0.10331301558827313,0.5126319460180784,0.12372748876907044,0.024145570664556103,0.5939159121909212,-0.026718618799001635,-0.17807986294607137,0.1580680332103414,-0.030277498238660126,0.2562618429361041
2007-10-01,0.0,-0.8628657823183122,0.1654988494356835,0.6457667678101812,0.09087558766439625,-0.024818361582744922,0.8001513030752434,0.009466137984831896,-0.14854204979924934,-0.042577370841861306,-0.027574532859035886,0.2875617031198874
2007-11-01,0.0,-0.1096931600596244,0.1786230935353484,1.0230208173852389,0.004873491069322189,0.0773413051184216,1.2111861347748656,0.049663389426535975,-0.02936647257559925,-0.1086260344883328,0.15292233358509982,0.4147106493637961
2007-12-01,0.0,0.09145957179849357,0.11230000015684524,1.1516008028444304,0.0007770996135009305,0.22468146129999803,1.6064863809942662,-0.0928756956095901,0.039374946748864936,0.11406867652981473,0.538607254577145,0.5754115578419117
2008-01-01,0.0,0.3004133190207242,0.0007129246106826158,1.2410882844554472,0.11831258358892804,0.28865704065928793,1.8424879864976915,-0.06128945568323275,0.14529449707670672,0.476913701281405,1.1164052009846832,0.7349284406324927
2008-02-01,0.0,-0.47662184297273413,-0.004605050633113265,1.220336663731967,0.09721242872862407,0.22351596988985645,0.9770484849145284,-0.2372980436660083,0.018127695357145278,0.31184430767493876,1.0844093638998746,0.5677785044595107
2008-03-01,0.0,0.02389534495037482,0.04496986935184975,1.3025879873034438,0.21579164350611096,0.3100374564111188,1.3114510860257163,-0.1817312429865408,0.09733630206861045,0.5954868460335807,1.3468218073623777,0.4343146692221417
2008-04-01,0.0,0.37059624762713983,0.08936888005191357,1.5087216835622002,0.3008882514149175,0.3776311923793523,1.5926240503172782,-0.0857418967982692,0.21348899981913955,0.7156119796775964,1.4475333556982541,0.4784343410233598
2008-05-01,0.0,0.3989746717555838,0.14172338584494598,1.3942249566047398,0.36801496755357077,0.3180194427997738,1.129738989906091,-0.0073786186446445825,0.170992228686801,0.6339224134571997,1.5721313624044486,0.4029754698093112
2008-06-01,0.0,0.05021880329153844,0.12699702995704074,1.1734680408907714,0.3865024401167931,0.10217841205661463,1.010040216763756,-0.06115398319434362,0.11677236881282958,0.43315996364251075,1.41912512364906,0.47234181481360127
2008-07-01,0.0,0.47240610024966545,0.1393019963053012,0.5466539270198836,0.3918286891320344,0.052934006692937664,0.563273142974529,0.00553173463422247,0.14422127103359259,0.0934964233760012,1.2524606872806245,0.3550954109201421
2008-08-01,0.0,0.5561528586347718,0.1895126240760813,0.2231837566572335,0.41254020612260467,0.190131488186368,0.32664687155765615,-0.010685847453314091,0.19576786964388354,0.002283962524058568,1.0679804199183551,0.4096738904494208
2008-09-01,0.0,-0.2667020688379775,0.1542695233316447,-0.10638743291338762,0.39555366404644543,0.1447497438433346,-0.16286531573635749,-0.07306286626876042,0.1313356386982072,-0.025076571462872288,0.6203759774143611,0.41273581948151494
2008-10-01,0.0,0.1696826905483943,0.12827322450821466,-0.2167796176892015,0.2379503186214546,-0.011138037800820663,-0.44605303030825244,-0.05165974969552793,0.14832200412298463,0.07225707621545754,0.5554258959594017,0.3546252778528952
2008-11-01,0.0,0.3521091072000951,0.2127842844750719,-0.23849459027639497,0.19109318187701435,0.08348876922057766,-0.6132165132546108,-0.012884455523960163,0.19407426801808603,0.018664382185529623,0.3136094891315694,0.38836397127147504
2008-12-01,0.0,0.5248517282827686,0.20525094031314411,-0.35205549070937103,0.14730026940549085,0.03721336900432914,-0.8114885359441983,0.04989704107432125,0.13565541215243623,-0.04843001848763576,0.3206431661962278,0.47634233312840657
2009-01-01,0.0,0.09227292653880911,0.15435718050047853,-0.4862004836856271,0.17112653983607745,0.19519615751703806,-0.9286940546455592,0.023123066968331604,0.18514301042937903,-0.021250406191315022,0.36488856532547864,0.5165726437655276
2009-02-01,0.0,-0.4104191138232335,0.20904340034312718,-0.4129494778627252,0.14996070103438341,0.1723631795528017,-0.3172350972733519,-0.06568226338847585,0.07310001603315658,0.19264937768165127,0.6861732705427546,0.41978525026572566
2009-03-01,0.0,0.2152472876879013,0.28058503485504294,-0.10473809009287455,0.1078215888035228,0.20916623775099585,0.26744527357825176,0.01076186134014994,0.12805265800822507,0.27714427682365794,0.7492418164157933,0.3888362450362566
2009-04-01,0.0,0.057204501651464124,0.40315819357568294,0.2098880470121943,0.15215624624937202,0.2350759046192884,0.6521322067473478,0.02015922910854779,0.07830449685646682,0.17327626732834608,0.7879365881027515,0.42240149614657657
2009-05-01,0.0,-0.3286397051336692,0.42981539696769105,0.1582440639394964,0.1383147506555561,0.19542193719082868,1.2070344515720164,0.055082839797224684,0.03701569957381541,0.14944053266116014,0.49700030005024337,0.28055374578993564
2009-06-01,0.0,0.011829623163106644,0.4336615512082276,0.41509584888545337,0.08657077433910035,0.18569389284115162,1.2973090052197822,-0.0070926550225038285,0.18149779465107913,0.1552538746566505,0.5298953567979995,0.29037990174526374
2009-07-01,0.0,0.5971323547914927,0.38797798755069435,0.5915515670476615,-0.0058845495263715845,0.20414274567977408,1.6677549513081327,-0.010931241742474253,0.12166501991364886,0.09246775133413668,0.3499776390983774,0.22571298865085956
2009-08-01,0.0,0.9167028887121342,0.30391507452188177,0.6577962286275532,0.02660591970236039,0.15154219781453743,1.751944253199356,0.08236330022330884,0.023923273756952402,0.07590419567595866,0.387942185922013,0.23487193605566248
2009-09-01,0.0,-0.3044820873999373,0.2272503309710232,0.3971534373378261,-0.08615537248722492,0.014287170139611047,0.8419267233262882,-0.039315601771807235,-0.0001575641470093897,0.07168213752348625,0.25426336700874674,0.30122910654235496
2009-10-01,0.0,-0.5583705647112018,0.1272460404680238,0.3712742326493907,-0.0737853869676556,-0.030080560040996518,0.7886047746124971,-0.08770818091742136,-0.03893645543739437,0.17027014010588726,0.2522537381406581,0.3053422134423105
2009-11-01,0.0,-0.2152019653058415,0.10278758898674253,0.6316213116275864,-0.04940636067101979,0.05303826579906749,0.849045727839232,-0.06528805211567634,-0.028440242932768263,0.13495587942470066,0.41523361933225744,0.4243254121928913
2009-12-01,0.0,-0.18763166062829184,0.06467185234891001,0.7022191085599672,0.008528803647859042,0.09126546636065046,0.43311358965792346,0.005169410182866822,-0.039135292009284006,0.1322224495035573,0.5457099781888793,0.3234835640183883
2010-01-01,0.0,0.37419316385306034,0.09533150986266753,0.8967579887502254,0.04664218834039855,0.3601775679496085,0.9397237037918738,0.10159764936100263,0.08137606085105388,0.30756408593634676,0.7422933629576371,0.43733871267838625
2010-02-01,0.0,0.2613307432408683,0.04731495318078015,0.48479985159789085,0.07352821776180016,0.24597062844213807,0.6690503362973885,-0.11377081055766021,0.06938734656227974,0.1310062673494398,0.5732171569170591,0.25031640562472995
2010-03-01,0.0,-0.2239698538563074,0.05131502617926022,0.3672179354879396,0.048867192573367274,0.203797222377062,0.770560706237181,-0.16133340463801576,0.09029874812591068,0.20331308691118571,0.530773325430775,0.25640256899807895
2010-04-01,0.0,-0.1354323909604263,0.04439871021539956,0.337590004886708,0.10253414791596333,0.2493682290335606,0.7098690687790172,-0.09769413394305035,0.17758994825933688,0.20154809174101312,0.4685596532953503,0.15458139860087927
2010-05-01,0.0,-0.2211953765281933,0.058314619034571774,0.3653120595181234,0.17431005627753,0.15851579328915572,0.38953117660261094,0.018808085546492683,0.18757688258447747,0.15340353991518058,0.371612011438862,0.22792143467304277
2010-06-01,0.0,0.3695824572743581,0.07632791930586943,0.30627621322141935,0.2075400982162765,0.15124193020099894,-0.002424380943512057,-0.011415090697714632,0.15785455560624867,0.18464265275649408,0.3217477406967236,0.21463378262572208
2010-07-01,0.0,0.011040828752578086,0.14954369527768366,0.5161596647314322,0.11133851542359105,0.17395880744324504,0.5454227229145436,-0.024511918287820945,0.19040491567261694,0.050949458899978865,0.33483787657919234,0.27491080895928066
2010-08-01,0.0,0.24693342039807895,0.18423872271780303,0.9939414766455321,0.13948832878450254,0.17277016171342474,-0.015921097564517595,0.06825343517698854,0.3047826388563533,0.14636449551931777,0.31291379518924656,0.19912693074580984
2010-09-01,0.0,-0.23698732404737805,0.07694263793156497,1.1062314877253265,0.08760636254016411,0.07156990642531796,-0.18662718635492728,-0.1283345034820208,0.11197314330920657,-0.010755871326327934,0.2174896126335318,0.14796844439697754
2010-10-01,0.0,-0.007823866262702067,0.06418761602240679,0.9188237341528239,0.11350613776084967,0.008021073061895369,0.40793751070129297,-0.09742941928880375,-0.002594929805712347,0.08755342816701553,0.31874496457829216,0.13151873989779306
2010-11-01,0.0,-0.28366892832034885,0.06965965733871463,0.7959366526025657,0.149088289583861,0.07761826020451734,0.5281996506685314,-0.03442548539252411,0.008422934172489977,0.14715459774238956,0.34449396147012246,0.16667505223784107
2010-12-01,0.0,-0.2640152636078096,0.12988753345472345,0.7696418315899098,0.24332656169034617,0.2483695843645382,1.167378891958122,-0.17074953678220806,0.07331063728633747,0.049045594010455815,0.5721561364613834,0.16148399344617373
2011-01-01,0.0,0.05077730964542651,0.17319664093626058,1.0173765371035506,0.3281948552347079,0.3042860396341881,1.724496611253242,-0.0207612583048017,0.18976964592775072,0.016145667172487027,0.9051830080038286,0.23623867820751385
2011-02-01,0.0,0.3963251398546482,0.1508980422375612,1.274060888357738,0.3871444845816472,0.4263512598672252,1.6288979925112677,-0.009810961017383702,0.08516557849551896,0.21389678143026802,1.2346166055820973,0.16856203970446257
2011-03-01,0.0,0.17388420157227616,0.17634934757582293,1.0738446561387853,0.2748476327877002,0.376317110672721,1.147054766908286,0.011463788433666619,0.14366061752019282,0.2943894631938553,1.185985218737307,0.14774037880931878
2011-04-01,0.0,0.3993302910272147,0.08388410957499313,0.8891771577404572,0.2417361794700277,0.26339296594754835,0.6174220446359222,-0.027251108827190326,0.008371482765642969,0.16433448357036193,1.1036026223134745,0.046738300615641416
