date,gap_smooth_final,y_star,u_star
2013Q1,0.4686097167705331,13.104976393381966,6.0806310662331855
2013Q2,0.2702014789495462,13.111486266066288,6.063669611670417
2013Q3,0.17303140776927156,13.11986411576502,6.064255448970225
2013Q4,0.08460744016820493,13.127924751463208,6.078055010178015
2014Q1,0.1595436404875061,13.135740505198582,6.0551355254062855
2014Q2,-0.1031564646038838,13.14320947184449,6.056211877516426
2014Q3,-0.46621329020464297,13.149897478243256,6.090113566705535
2014Q4,-0.3751229944527208,13.15465335916788,6.071344538335528
2015Q1,-0.0678185220935516,13.159862411582708,6.035925844521071
2015Q2,-0.026973235124766112,13.16438379232466,5.988227336370628
2015Q3,-0.07345307749460142,13.17173682754421,6.031634754605378
2015Q4,0.373691474813756,13.177210423284087,5.972698993831707
2016Q1,0.4632071275108109,13.183819930490442,5.972696835607976
2016Q2,0.43769990281568444,13.189366070366345,5.9684437857363895
2016Q3,0.33774431554541884,13.193693524471694,5.925619983820798
2016Q4,0.17203104842668915,13.200745908568882,5.9465853300034714
2017Q1,0.16849209393186346,13.205635695650994,5.947807497481096
2017Q2,0.5337137059214583,13.21116016292109,5.896023966596138
2017Q3,0.5871273527828745,13.218159808047277,5.884206230503975
2017Q4,0.4736909492198434,13.22571588062838,5.890899427184921
2018Q1,0.43813884371134737,13.232838171760008,5.92642094094878
2018Q2,0.7915942403273233,13.237438263399593,5.906438382670681
2018Q3,1.152894469711746,13.241362888766812,5.8425846731614826
2018Q4,1.0446978621043908,13.247061570098587,5.8239432574885
2019Q1,0.8116017893393569,13.254443969029209,5.826886972070616
2019Q2,0.5287740872079696,13.261101689294277,5.85425404062684
2019Q3,0.6220148777093747,13.266931056095215,5.847038754325346
2019Q4,0.7428886545710324,13.273258686638597,5.792461250972492
2020Q1,-0.2502328711861443,13.281283229927489,5.724933025391926
2020Q2,-3.41578936800538,13.280386889472,5.972847575048678
2020Q3,-1.6180794243082621,13.289665833366062,5.838229257135217
2020Q4,-0.2353060208000808,13.297811070789257,5.874354561962941
2021Q1,1.2875289123318872,13.30265805188269,5.819425259581119
2021Q2,1.8391266252915168,13.304160555763195,5.735501179712335
2021Q3,1.4409302044415824,13.3060905901518,5.705675007279829
2021Q4,1.9804373452762105,13.317867900230787,5.784004505342446
2022Q1,2.849300387888556,13.322699041287906,5.7271445184031835
2022Q2,2.8730424595233273,13.324860435780492,5.728552253572518
2022Q3,2.742877260498509,13.32457986738092,5.65288646304503
2022Q4,2.432469245454054,13.328266902035857,5.646854244787197
2023Q1,2.1561835018913103,13.33074846980553,5.631873057165342
2023Q2,2.209847052005819,13.33436278944051,5.57027863232248
2023Q3,2.0232825923903768,13.34041999427348,5.533435081023388
2023Q4,1.4938925135018604,13.34738929182321,5.5514286003131845
