,ppi_index,ppi_yoy
2018-09,101.228422834591,2.4412937431298465
2018-10,101.16952132919,2.048139751712519
2018-11,100.774722991375,1.502842275378935
2018-12,100.278864677596,0.9666537837871747
2019-01,99.9120510784392,0.3838686279001857
2019-02,99.891800529002,0.14786771183967762
2019-03,100.308315154073,0.4989583940419484
2019-04,100.532167087951,0.5812671174444395
2019-05,100.747420545541,0.4409772850939575
2019-06,100.519943623722,0.11013993664263921
2019-07,100.452188055878,-0.4274385437242678
2019-08,100.467266421007,-0.6402485744809616
2019-09,100.436833604282,-0.7819831704801605
2019-10,100.523629837554,-0.6384249753780824
2019-11,100.729956839005,-0.044422004884925315
2019-12,100.99832251603,0.7174571039940458
2020-01,101.0649389706,1.1539027371739952
2020-02,100.665077755784,0.7741148149166488
2020-03,99.8323372991777,-0.47451485369304214
2020-04,98.7485368917521,-1.7741885486647124
2020-05,98.9396529966779,-1.7943561622462911
2020-06,99.4078826967232,-1.106308745219342
2020-07,99.5275829218723,-0.9204430006953923
2020-08,99.9278305408549,-0.5369270005730953
2020-09,100.153276108519,-0.28232420874617636
2020-10,100.046050481705,-0.4750916342961098
2020-11,100.483022846048,-0.2451445435955768
2020-12,101.301942739804,0.300619075852282
2021-01,102.085464497032,1.0097720701428337
2021-02,102.83732283125,2.1578934064263366
2021-03,103.871534483047,4.045980784527403
2021-04,104.559160624617,5.884263114940613
2021-05,105.327314638393,6.456118905055774
2021-06,105.883550459389,6.514239703124924
2021-07,106.740144560826,7.246796744391415
2021-08,107.391065996284,7.468625522073946
2021-09,107.917004885259,7.751847047247651
2021-10,109.177070889187,9.126817464075465
2021-11,110.370344378589,9.839793083941695
2021-12,110.490013639704,9.069984890121741
2022-01,111.244252062979,8.971686234736453
2022-02,111.603589120051,8.524401498846789
2022-03,113.207388995004,8.987885428303466
2022-04,114.666046606064,9.666188903076822
2022-05,115.692289383575,9.840728191701032
2022-06,116.385845196844,9.918721739013737
2022-07,116.509051725278,9.152046031645744
2022-08,116.301257158378,8.29695755362212
2022-09,116.562012156749,8.010792442471558
2022-10,117.221588406179,7.368321435511915
2022-11,117.241626743129,6.225659984325449
2022-12,116.955774138706,5.851895828419518
2023-01,116.917058861687,5.0994156493554765
2023-02,116.916137630664,4.760195037184989
2023-03,116.865854952447,3.231649444370155
2023-04,116.500256036384,1.5996098972710149
2023-05,116.271638568795,0.5007673271113067
2023-06,116.129689603843,-0.22009170665707734
2023-07,116.140613004461,-0.3162318423857391
2023-08,117.38138121431,0.9287294757795328
2023-09,118.107586787895,1.325967699551689
2023-10,117.996587065421,0.6611398717415451
2023-11,117.925738092152,0.5835055074097983
2023-12,118.221118625804,1.0818999715202837
2024-01,118.422660970368,1.2877522949513498
2024-02,118.536787476145,1.386164372450116
2024-03,118.590837657708,1.4760365257781238
2024-04,118.691885384486,1.8812227738087772
2024-05,118.954277854708,2.30721723623577
2024-06,119.00534939328,2.476248579710183
2024-07,119.17770650293,2.6150141797101956
2024-08,119.280513699994,1.6179162879474518
2024-09,119.246185719126,0.9640353868848095
2024-10,119.269829137047,1.0790499143166432
2024-11,119.668715698978,1.4780298474485365
2024-12,120.162086036172,1.641811068047483
2025-01,120.528969829078,1.7786366574189971
2025-02,120.329077636035,1.512011754368392
2025-03,120.076300974087,1.2525953486107744
2025-04,119.648307927371,0.805802805968403
2025-05,119.297765128278,0.28875571334183725
2025-06,119.432750044155,0.3591440662575218
2025-07,119.818815608749,0.5379438190507901
2025-08,120.037213650728,0.6343868979615586
2025-09,120.62957630144,1.1601130669055104
2025-10,121.265415401317,1.6731693829937333
2025-11,121.919721548897,1.8810311757513354
2025-12,122.423245887932,1.881758153798474
2026-01,122.922438045059,1.985803263211472
2026-02,123.323995813845,2.48893969491637
2026-03,125.066482947354,4.155842520785091
2026-04,128.175003300547,7.126465489467582
2026-05,129.48747367028,8.541407738062201
2026-06,129.489217323393,8.420192347174504
2026-07,129.44547560456616,8.034347482829096
2026-08,129.75544161585205,8.096012619387484
2026-09,130.16126943241497,7.901621992898589
2026-10,130.558103258291,7.663098193512696
2026-11,130.93748636917363,7.396477539246971
2026-12,131.29077505621038,7.243337737014288
2027-01,131.6217052959925,7.0770376745575625
2027-02,131.9311054371951,6.979265929999823
2027-03,132.2242402026569,5.723161862891679
2027-04,132.50467102499488,3.377934552726791
2027-05,132.7734563848612,2.537683855774686
2027-06,133.0315062641344,2.7355860309933755
2027-07,133.2799889593094,2.9622613975764045
2027-08,133.5200247818966,2.9012911668011565
2027-09,133.75268010480477,2.759200711586951
2027-10,133.978932394953,2.620158420878993
2027-11,134.1996857862175,2.4914174752417306
2027-12,134.4157625598302,2.3802034090223856
2028-01,134.62790036700994,2.283966055793818
2028-02,134.83676237025458,2.202404750138842
2028-03,135.04294499011783,2.1317610017201005
2028-04,135.24698236297647,2.06959597481986
2028-05,135.44935112550155,2.0153838075013475
2028-06,135.65047509958586,1.9686831405573146
2028-07,135.85072988601962,1.9288273857038352
2028-08,136.0504471748569,1.8951632139776242
2028-09,136.2499187868086,1.867056929286992
2028-10,136.44940047908494,1.8439228018695575
2028-11,136.64911547946318,1.825212688759703
2028-12,136.84925773851577,1.8104239654202825
2029-01,137.0499949179193,1.799102967740307
2029-02,137.25147112728803,1.7908385773924174
2029-03,137.45380942274753,1.7852575955049854
2029-04,137.65711408121115,1.782022545809081
2029-05,137.86147266525222,1.7808291584325842
2029-06,138.0669578937315,1.7814038560289847
