iteration,date,log_likelihood_contribution
0,2021Q1,2.3246243681316994
0,2021Q2,0.4582705777323195
0,2021Q3,-1.6914045212692566
0,2021Q4,3.008888828208255
0,2022Q1,2.3134734133039454
0,2022Q2,4.204062467008907
0,2022Q3,3.2510364577335435
0,2022Q4,4.245731928042523
0,2023Q1,4.442956626856765
0,2023Q2,4.117094399754901
0,2023Q3,4.287948569420956
0,2023Q4,2.7521318749450323
1,1980Q1,0.2577969579586874
1,1980Q2,1.9404142304993104
1,1980Q3,3.70127435082733
1,1980Q4,0.5695273013073399
1,1981Q1,2.4725175138396347
1,1981Q2,0.4795800530396912
1,1981Q3,-3.952067482457821
1,1981Q4,4.228064716354144
1,1982Q1,-14.979246416561733
1,1982Q2,0.6179346573081479
1,1982Q3,-0.3542258262798077
1,1982Q4,-20.581434802819278
1,1983Q1,-17.895844999611867
1,1983Q2,1.3686346382772605
1,1983Q3,1.6766315533616711
1,1983Q4,-14.951260361884254
1,1984Q1,-2.622867281772475
1,1984Q2,-14.056445259177174
1,1984Q3,-0.5589789194759369
1,1984Q4,2.9529624301114037
1,1985Q1,-12.851689057649434
1,1985Q2,-7.599869411347257
1,1985Q3,-11.925330605245392
1,1985Q4,3.1601490451060616
1,1986Q1,2.838114446691251
1,1986Q2,-3.9426488082599516
1,1986Q3,-2.465080096670424
1,1986Q4,3.3762888487519547
1,1987Q1,-0.6247402801120527
1,1987Q2,2.4046220006521066
1,1987Q3,1.8350731673371286
1,1987Q4,1.7146825919170645
1,1988Q1,2.1997101278065694
1,1988Q2,3.681821069442867
1,1988Q3,1.5496471186334997
1,1988Q4,3.4529147507961198
1,1989Q1,1.301938548600282
1,1989Q2,-4.765878758767819
1,1989Q3,0.7327255166314011
1,1989Q4,2.2700797293200723
1,1990Q1,1.9700480248391075
1,1990Q2,-7.076823352975687
1,1990Q3,2.4397079383917246
1,1990Q4,-13.881910106244133
1,1991Q1,-22.02919319818782
1,1991Q2,-12.967116299279086
1,1991Q3,-1.6679561973004002
1,1991Q4,0.4682175600212597
1,1992Q1,-12.24044198775813
1,1992Q2,1.8857869523266935
1,1992Q3,2.9544452229433977
1,1992Q4,2.913265208754
1,1993Q1,1.7505046402442104
1,1993Q2,2.9862113655318847
1,1993Q3,3.530166137805102
1,1993Q4,4.421648218901161
1,1994Q1,3.903014219284552
1,1994Q2,3.6391589850425614
1,1994Q3,3.16074424238971
1,1994Q4,2.467365912958696
1,1995Q1,3.065110730999213
1,1995Q2,3.440666278215584
1,1995Q3,1.6461682337804358
1,1995Q4,4.396606258599534
1,1996Q1,2.6366376661004223
1,1996Q2,3.6413112219717023
1,1996Q3,-0.9760098433647757
1,1996Q4,4.016834643072579
1,1997Q1,3.708432351268832
1,1997Q2,-5.14826596955886
1,1997Q3,4.110742148502293
1,1997Q4,2.7899520478294617
1,1998Q1,1.5608309617819818
1,1998Q2,3.2143830691483615
1,1998Q3,2.2791630522229753
1,1998Q4,2.6706052150380852
1,1999Q1,3.2414946044637816
1,1999Q2,3.7391483550971563
1,1999Q3,3.406097419089715
1,1999Q4,0.5015270033439942
1,2000Q1,0.2022212723319603
1,2000Q2,1.6085069996090096
1,2000Q3,3.5813702929154863
1,2000Q4,3.991210368181417
1,2001Q1,2.7291101085480527
1,2001Q2,3.764569481755629
1,2001Q3,3.9972242533144717
1,2001Q4,3.7642191254233124
1,2002Q1,3.2853811052367337
1,2002Q2,2.88484251395408
1,2002Q3,4.023304491052801
1,2002Q4,3.3083107169363046
1,2003Q1,4.134387482456212
1,2003Q2,4.225144470098244
1,2003Q3,3.5980633872884713
1,2003Q4,3.4356908726903352
1,2004Q1,4.079220856850622
1,2004Q2,3.824294642069554
1,2004Q3,3.7750485625991663
1,2004Q4,3.4260982778560307
1,2005Q1,3.811999155518219
1,2005Q2,4.168712270993269
1,2005Q3,3.88323777986505
1,2005Q4,4.124096147978358
1,2006Q1,4.222552047825128
1,2006Q2,3.320795983845509
1,2006Q3,3.5609374408260326
1,2006Q4,3.6334123019914175
1,2007Q1,3.277985785761495
1,2007Q2,3.8997361627779035
1,2007Q3,3.5178074185128385
1,2007Q4,3.8480773411469325
1,2008Q1,3.8729398904195276
1,2008Q2,4.327213513919594
1,2008Q3,3.375518555367875
1,2008Q4,3.034236454808733
1,2009Q1,1.2690400364092023
1,2009Q2,1.2545403405128304
1,2009Q3,4.205019790605659
1,2009Q4,4.1360628756141375
1,2010Q1,4.056828640270179
1,2010Q2,4.017678939330105
1,2010Q3,4.1428115335267535
1,2010Q4,3.978717311191299
1,2011Q1,3.290822617726172
1,2011Q2,4.441473064619169
1,2011Q3,3.4985227017129796
1,2011Q4,2.5903410295426914
1,2012Q1,2.494362088723385
1,2012Q2,4.048759891457912
1,2012Q3,4.061922666639383
1,2012Q4,3.1110612987118724
1,2013Q1,3.4121670825241104
1,2013Q2,4.244276482958284
1,2013Q3,4.322816967965032
1,2013Q4,4.273600814226039
1,2014Q1,4.1752747864280755
1,2014Q2,4.180975663289977
1,2014Q3,3.498283132443777
1,2014Q4,3.9861217000111844
1,2015Q1,4.378928421298142
1,2015Q2,3.769899430307023
1,2015Q3,4.446796280313785
1,2015Q4,4.101704240424377
1,2016Q1,3.8207496525572573
1,2016Q2,4.195812850524025
1,2016Q3,3.828109547575859
1,2016Q4,4.428640470318679
1,2017Q1,3.494877675366557
1,2017Q2,3.845268733297833
1,2017Q3,4.061207712029522
1,2017Q4,4.43039912880579
1,2018Q1,4.421721292520567
1,2018Q2,4.2688916223679225
1,2018Q3,3.8280485665748323
1,2018Q4,4.095669654345029
1,2019Q1,4.170219580135108
1,2019Q2,4.23720628915066
1,2019Q3,4.227682695212382
1,2019Q4,4.2667157988186535
1,2020Q1,3.8607009763722027
1,2020Q2,-11.633582023479574
1,2020Q3,2.1668624499532245
1,2020Q4,4.067190897415877
1,2021Q1,2.8146028360882758
1,2021Q2,1.475063196712433
1,2021Q3,2.6474731294688256
1,2021Q4,2.023454605435936
1,2022Q1,2.4204559758073376
1,2022Q2,3.6420006601262656
1,2022Q3,-0.33920000358403346
1,2022Q4,3.121284840369196
1,2023Q1,2.711340621500811
1,2023Q2,2.37821639452246
1,2023Q3,3.527587365662844
1,2023Q4,2.6034516345137124
2,1980Q1,0.2059747141155981
2,1980Q2,1.9071092626052284
2,1980Q3,3.702939564458323
2,1980Q4,1.3769257381496924
2,1981Q1,2.7654953260543236
2,1981Q2,0.8967097097131314
2,1981Q3,-2.4232233039709277
2,1981Q4,4.140832790507396
2,1982Q1,-10.05590108733531
2,1982Q2,0.694328863398201
2,1982Q3,-0.2597767530350765
2,1982Q4,-17.20712115702353
2,1983Q1,-15.089545303042955
2,1983Q2,1.5239302414167981
2,1983Q3,1.7221732609279452
2,1983Q4,-10.490131322349507
2,1984Q1,-2.6715874534990585
2,1984Q2,-8.515458285399994
2,1984Q3,1.4955232316855462
2,1984Q4,2.656058072323601
2,1985Q1,-9.682791982366263
2,1985Q2,-4.782985794818778
2,1985Q3,-6.799987747628878
2,1985Q4,3.775519678303207
2,1986Q1,3.3744878885844627
2,1986Q2,-1.9716770570384154
2,1986Q3,-1.5144663960966502
2,1986Q4,3.4805642896324
2,1987Q1,0.620137468992076
2,1987Q2,2.497719624076676
2,1987Q3,1.9822381726576497
2,1987Q4,2.0394414234492193
2,1988Q1,2.9249123163922595
2,1988Q2,3.844761324715421
2,1988Q3,1.8083375266496158
2,1988Q4,3.562935757289349
2,1989Q1,1.816167770630241
2,1989Q2,-3.3765311697567517
2,1989Q3,1.4663172839936673
2,1989Q4,2.8192495215937265
2,1990Q1,2.1665382327195046
2,1990Q2,-4.910010661523939
2,1990Q3,2.5346775519586267
2,1990Q4,-9.644633695912484
2,1991Q1,-18.88776434049617
2,1991Q2,-9.164513159494733
2,1991Q3,0.18920021782510776
2,1991Q4,0.4454020653094899
2,1992Q1,-8.771775998252863
2,1992Q2,1.8942518378354785
2,1992Q3,3.093686490924938
2,1992Q4,2.966235795720261
2,1993Q1,2.0626549947003356
2,1993Q2,3.280855341883143
2,1993Q3,3.317275096152076
2,1993Q4,4.36078846322903
2,1994Q1,3.88865025107107
2,1994Q2,3.6741884297928995
2,1994Q3,3.3638771887897834
2,1994Q4,2.647845076655904
2,1995Q1,3.0068892303766876
2,1995Q2,3.3174346085762085
2,1995Q3,1.7655653886159248
2,1995Q4,4.349664532836496
2,1996Q1,2.8931203528254015
2,1996Q2,3.845588275543016
2,1996Q3,-0.46027356671872255
2,1996Q4,3.9681990605000372
2,1997Q1,3.720070533980665
2,1997Q2,-3.996228293686917
2,1997Q3,4.161894177690879
2,1997Q4,2.87330828916947
2,1998Q1,2.0211564717217825
2,1998Q2,3.310927348853384
2,1998Q3,2.606925470681383
2,1998Q4,2.7918179309618587
2,1999Q1,3.361614467804161
2,1999Q2,3.796892968007594
2,1999Q3,3.526900785231565
2,1999Q4,1.0839402381064165
2,2000Q1,0.7085797472890172
2,2000Q2,2.016951937019989
2,2000Q3,3.5854062600545027
2,2000Q4,3.9987531713702866
2,2001Q1,2.944915916810374
2,2001Q2,3.771455303136391
2,2001Q3,4.015957068249836
2,2001Q4,3.7853297661556353
2,2002Q1,3.2633022099086624
2,2002Q2,2.9555167261528252
2,2002Q3,4.028492892201873
2,2002Q4,3.4035672776850285
2,2003Q1,4.129649211582905
2,2003Q2,4.212547530001865
2,2003Q3,3.606100424191408
2,2003Q4,3.467737143192826
2,2004Q1,4.06499060138232
2,2004Q2,3.861621986962918
2,2004Q3,3.81943955773542
2,2004Q4,3.41597967199475
2,2005Q1,3.8715034989284
2,2005Q2,4.108435243276419
2,2005Q3,3.8826063880270745
2,2005Q4,4.121362747971557
2,2006Q1,4.158813770351762
2,2006Q2,3.2638883168488917
2,2006Q3,3.555929189837119
2,2006Q4,3.650151202692354
2,2007Q1,3.340611868855225
2,2007Q2,3.905420351359252
2,2007Q3,3.5795252789965293
2,2007Q4,3.864362923178265
2,2008Q1,3.845469248595142
2,2008Q2,4.243891071684493
2,2008Q3,3.380337372013456
2,2008Q4,3.166875951249903
2,2009Q1,1.3882270377179076
2,2009Q2,1.5906092713150937
2,2009Q3,4.074761746576647
2,2009Q4,4.023981958718999
2,2010Q1,3.9704332496949433
2,2010Q2,3.9329552148183806
2,2010Q3,4.036744039901888
2,2010Q4,3.9136376188845414
2,2011Q1,3.1797886531026855
2,2011Q2,4.350193932204932
2,2011Q3,3.6082767082596217
2,2011Q4,2.808074054045229
2,2012Q1,2.79939607920999
2,2012Q2,4.066178837331267
2,2012Q3,4.020367337443875
2,2012Q4,3.318554367786808
2,2013Q1,3.47134478913569
2,2013Q2,4.17166625590225
2,2013Q3,4.259438206867375
2,2013Q4,4.208437280666488
2,2014Q1,4.181903199308378
2,2014Q2,4.112618779500664
2,2014Q3,3.5465579107479583
2,2014Q4,3.942897399060994
2,2015Q1,4.27655462230286
2,2015Q2,3.6643751592875415
2,2015Q3,4.365390271707354
2,2015Q4,3.9880797665522127
2,2016Q1,3.8338279611949737
2,2016Q2,4.135573600361202
2,2016Q3,3.6966713559436943
2,2016Q4,4.351663836198393
2,2017Q1,3.478473585890072
2,2017Q2,3.795191854602608
2,2017Q3,3.9853434009131283
2,2017Q4,4.34184641866111
2,2018Q1,4.3466081636288045
2,2018Q2,4.184033670781276
2,2018Q3,3.702570161134023
2,2018Q4,3.994473099372474
2,2019Q1,4.13796421713326
2,2019Q2,4.156766013333479
2,2019Q3,4.150118396786199
2,2019Q4,4.150409640765542
2,2020Q1,3.888387243296579
2,2020Q2,-12.497707862380869
2,2020Q3,2.5498614623334612
2,2020Q4,4.0731326585372205
2,2021Q1,2.7264300162122037
2,2021Q2,1.428567803412128
2,2021Q3,2.1968508406979237
2,2021Q4,2.220658281793531
2,2022Q1,2.415516062373155
2,2022Q2,3.6599968751343304
2,2022Q3,0.033948735286505105
2,2022Q4,3.1515385431525944
2,2023Q1,2.896516336139845
2,2023Q2,2.554311698765047
2,2023Q3,3.506552886417737
2,2023Q4,2.6171647892289274
3,1980Q1,-0.14298388033764464
3,1980Q2,1.8403672612148831
3,1980Q3,3.6842698013637674
3,1980Q4,2.6276375798177716
3,1981Q1,3.083387103990057
3,1981Q2,1.570304397364425
3,1981Q3,0.04666785437382348
3,1981Q4,3.926201699019267
3,1982Q1,-2.506109001495078
3,1982Q2,0.8366321080961474
3,1982Q3,0.09389193448704258
3,1982Q4,-10.897498054605794
3,1983Q1,-9.49156227878875
3,1983Q2,2.5975009824107422
3,1983Q3,2.0597214512462276
3,1983Q4,-3.984693482717649
3,1984Q1,-2.9513557337262144
3,1984Q2,-0.3006657601073526
3,1984Q3,3.8870863738253987
3,1984Q4,1.97941346314841
3,1985Q1,-4.604310624784727
3,1985Q2,-0.588202343199332
3,1985Q3,0.34567972356813614
3,1985Q4,4.092462590489978
3,1986Q1,3.7711623482304804
3,1986Q2,1.027697394108742
3,1986Q3,-0.12608751238476312
3,1986Q4,3.6401944844753182
3,1987Q1,2.546262623459728
3,1987Q2,2.640931967991979
3,1987Q3,2.2354993739078255
3,1987Q4,2.5395356709672274
3,1988Q1,3.9251118006048578
3,1988Q2,4.127844652241574
3,1988Q3,2.474547998159614
3,1988Q4,3.827277705141337
3,1989Q1,2.834952135971783
3,1989Q2,-0.7215828946358567
3,1989Q3,2.742141045999124
3,1989Q4,3.6390572795471297
3,1990Q1,2.430626749920861
3,1990Q2,-1.5288602827445992
3,1990Q3,2.5042334476261274
3,1990Q4,-2.87712557040971
3,1991Q1,-13.2867762326442
3,1991Q2,-2.7266879616715807
3,1991Q3,2.778167173115088
3,1991Q4,0.7198553594556789
3,1992Q1,-2.9576413074340513
3,1992Q2,2.2985864730382746
3,1992Q3,3.530284833843816
3,1992Q4,3.1975361157522144
3,1993Q1,2.5963889647330647
3,1993Q2,3.7816615186179483
3,1993Q3,2.882645072680388
3,1993Q4,4.19753000063772
3,1994Q1,3.784697677001129
3,1994Q2,3.726475853090122
3,1994Q3,3.7246010615135603
3,1994Q4,2.9675085132071786
3,1995Q1,2.8793894810870073
3,1995Q2,3.0414961850179125
3,1995Q3,1.7498936890569623
3,1995Q4,4.182721272556247
3,1996Q1,3.249630116480848
3,1996Q2,4.114605481954789
3,1996Q3,0.028442283451673767
3,1996Q4,3.764957552290175
3,1997Q1,3.650823122841017
3,1997Q2,-2.2427204221244645
3,1997Q3,4.197980529516934
3,1997Q4,3.049327434021232
3,1998Q1,2.789930816014385
3,1998Q2,3.448363673991577
3,1998Q3,3.1969085327145326
3,1998Q4,3.141950148706922
3,1999Q1,3.7156161160268315
3,1999Q2,4.037027761817002
3,1999Q3,3.795566330827733
3,1999Q4,2.1960993494038266
3,2000Q1,1.5904810119023791
3,2000Q2,2.9050991828498964
3,2000Q3,3.7230127775259754
3,2000Q4,4.001129476777635
3,2001Q1,3.1851414096963726
3,2001Q2,3.7246351121116006
3,2001Q3,4.003433173828119
3,2001Q4,3.7831002553003987
3,2002Q1,3.1672870779274747
3,2002Q2,3.076168825797774
3,2002Q3,4.028018524115819
3,2002Q4,3.5611415158726776
3,2003Q1,4.1350981115566885
3,2003Q2,4.16267377753129
3,2003Q3,3.6544811839348537
3,2003Q4,3.5349306421116435
3,2004Q1,4.064766649440892
3,2004Q2,3.9665901418504803
3,2004Q3,3.873117378696448
3,2004Q4,3.458763540826346
3,2005Q1,3.925141608756531
3,2005Q2,4.020957840906784
3,2005Q3,3.8535434289592008
3,2005Q4,4.060918810527917
3,2006Q1,4.0538736361553465
3,2006Q2,3.1136178511348187
3,2006Q3,3.4677417729298057
3,2006Q4,3.596727624983189
3,2007Q1,3.3555165973163326
3,2007Q2,3.9253267034384445
3,2007Q3,3.6387698275182556
3,2007Q4,3.8948776755475203
3,2008Q1,3.7904740298653348
3,2008Q2,4.057532778155218
3,2008Q3,3.400038305446112
3,2008Q4,3.32252713380691
3,2009Q1,1.6619878414281022
3,2009Q2,2.0452942757651607
3,2009Q3,3.7276294598701427
3,2009Q4,3.702985972257809
3,2010Q1,3.753244189999733
3,2010Q2,3.7872931815116373
3,2010Q3,3.8309383379466557
3,2010Q4,3.728927317153506
3,2011Q1,3.037917196226773
3,2011Q2,4.185546339370554
3,2011Q3,3.7233320777277235
3,2011Q4,3.158174616189248
3,2012Q1,3.197641069284236
3,2012Q2,4.090152590834914
3,2012Q3,3.9377985040259555
3,2012Q4,3.6074179504972013
3,2013Q1,3.602313766744001
3,2013Q2,4.064309341478028
3,2013Q3,4.1635453937366975
3,2013Q4,4.128725051860237
3,2014Q1,4.165003236037277
3,2014Q2,4.0331276049842515
3,2014Q3,3.6589863835189713
3,2014Q4,3.91344557088747
3,2015Q1,4.06861482484224
3,2015Q2,3.49097844376566
3,2015Q3,4.232740469170182
3,2015Q4,3.762648141067988
3,2016Q1,3.818380744156775
3,2016Q2,4.047207344460811
3,2016Q3,3.4907336609575426
3,2016Q4,4.221128749262134
3,2017Q1,3.4922888810397703
3,2017Q2,3.6849319906690554
3,2017Q3,3.859820239119634
3,2017Q4,4.195470631325539
3,2018Q1,4.214872837322856
3,2018Q2,4.0230309185520445
3,2018Q3,3.4876950581376276
3,2018Q4,3.835323504280366
3,2019Q1,4.075002393226822
3,2019Q2,4.0413849047351995
3,2019Q3,4.019130544053911
3,2019Q4,3.950641311040616
3,2020Q1,3.864266949311829
3,2020Q2,-13.39201191870098
3,2020Q3,2.5178830460339983
3,2020Q4,3.626685290214756
3,2021Q1,2.2177435122967237
3,2021Q2,1.3833809708028237
3,2021Q3,1.521424083116203
3,2021Q4,2.3061691062467347
3,2022Q1,2.4528861255141745
3,2022Q2,3.6134463916246555
3,2022Q3,0.15182074542750623
3,2022Q4,2.987902760714159
3,2023Q1,3.0351395478863843
3,2023Q2,2.7809400732775096
3,2023Q3,3.387031246975426
3,2023Q4,2.5638374292645953
4,1980Q1,-0.847553498089523
4,1980Q2,1.7827335063976149
4,1980Q3,3.6426155627067676
4,1980Q4,3.0812122386840715
4,1981Q1,3.1079377647834994
4,1981Q2,2.0359322511191666
4,1981Q3,1.1671644544170006
4,1981Q4,3.7536538710975815
4,1982Q1,0.5405407149805863
4,1982Q2,1.2035454830623569
4,1982Q3,0.5454708219976205
4,1982Q4,-7.051651152107233
4,1983Q1,-5.405103288332299
4,1983Q2,3.7067478117952217
4,1983Q3,2.1859810925684444
4,1983Q4,-2.3584159619356395
4,1984Q1,-2.845671684059184
4,1984Q2,2.4102925738903793
4,1984Q3,4.138804768620102
4,1984Q4,1.9588128916304863
4,1985Q1,-2.292260258210244
4,1985Q2,0.7065824146021953
4,1985Q3,2.203803345571745
4,1985Q4,3.667996659063962
4,1986Q1,3.5005699279887295
4,1986Q2,2.23211740695055
4,1986Q3,0.6385677434306318
4,1986Q4,3.5992446571305305
4,1987Q1,3.3938226724784757
4,1987Q2,2.481996934779271
4,1987Q3,2.2676330239881404
4,1987Q4,2.5594307742004254
4,1988Q1,4.090440048144704
4,1988Q2,4.154875545201894
4,1988Q3,2.9446574007426136
4,1988Q4,3.8960606084273213
4,1989Q1,3.417988680308749
4,1989Q2,0.7663749191493006
4,1989Q3,3.296491949028525
4,1989Q4,3.7721051478691248
4,1990Q1,2.3806989938126
4,1990Q2,-0.017584368723484012
4,1990Q3,2.1250512672163544
4,1990Q4,-0.0587647181066302
4,1991Q1,-9.386583908924118
4,1991Q2,0.3436851884309222
4,1991Q3,3.4195452068101058
4,1991Q4,1.4840644909051752
4,1992Q1,-0.2449447105936624
4,1992Q2,3.0377659010511535
4,1992Q3,3.807089298295093
4,1992Q4,3.218347056881703
4,1993Q1,2.8706913635655606
4,1993Q2,4.076316758072889
4,1993Q3,2.6655508001717223
4,1993Q4,4.015853408603289
4,1994Q1,3.5583826376023686
4,1994Q2,3.6704321938409024
4,1994Q3,3.912044464660701
4,1994Q4,3.0202081285854128
4,1995Q1,2.673551691834261
4,1995Q2,2.6971477518535005
4,1995Q3,1.377191639453498
4,1995Q4,3.9534678964922243
4,1996Q1,3.339420777861279
4,1996Q2,4.075488770574032
4,1996Q3,0.022782428614050332
4,1996Q4,3.5682143301629656
4,1997Q1,3.537647781767675
4,1997Q2,-1.4904186450513102
4,1997Q3,4.110125486601918
4,1997Q4,3.162556520784367
4,1998Q1,3.2023785514272474
4,1998Q2,3.372317526054864
4,1998Q3,3.4383299608122964
4,1998Q4,3.3894954164177684
4,1999Q1,3.957477039100689
4,1999Q2,4.183104354902578
4,1999Q3,3.8574784669145443
4,1999Q4,2.911901926392418
4,2000Q1,1.987890973049729
4,2000Q2,3.6275936852771573
4,2000Q3,3.894500523876919
4,2000Q4,3.822269678601001
4,2001Q1,3.1866339562753927
4,2001Q2,3.5701580584196324
4,2001Q3,4.014617889631037
4,2001Q4,3.791966540168718
4,2002Q1,3.263519948753872
4,2002Q2,3.228529683288433
4,2002Q3,4.030769529296605
4,2002Q4,3.6868391033829733
4,2003Q1,4.165934095568478
4,2003Q2,4.105344675385547
4,2003Q3,3.840591732274909
4,2003Q4,3.7036126578992046
4,2004Q1,4.139133344231233
4,2004Q2,4.104810432434558
4,2004Q3,3.9434588892309685
4,2004Q4,3.6950063232951442
4,2005Q1,3.94470419279703
4,2005Q2,4.055442676287394
4,2005Q3,3.9143507954443013
4,2005Q4,3.999117407481938
4,2006Q1,4.052787042165523
4,2006Q2,3.1414066040748434
4,2006Q3,3.5076941532508967
4,2006Q4,3.576205237612001
4,2007Q1,3.293642805020044
4,2007Q2,4.013952744587838
4,2007Q3,3.6484437272290555
4,2007Q4,3.9440567147837817
4,2008Q1,3.901068033669318
4,2008Q2,3.9526793920379095
4,2008Q3,3.5842336832724206
4,2008Q4,3.222049004442119
4,2009Q1,1.6385596330877288
4,2009Q2,1.9910635669798897
4,2009Q3,3.3750623277675333
4,2009Q4,3.4125185948296597
4,2010Q1,3.5938067214536695
4,2010Q2,3.770153721614605
4,2010Q3,3.7315964718094956
4,2010Q4,3.552120405256664
4,2011Q1,3.0668275631069486
4,2011Q2,4.097623513528617
4,2011Q3,3.6212679641538177
4,2011Q4,3.372928313588258
4,2012Q1,3.2350869451175255
4,2012Q2,4.090998509247765
4,2012Q3,3.8533715325144398
4,2012Q4,3.681854923482574
4,2013Q1,3.7866746044353135
4,2013Q2,4.0544526890378
4,2013Q3,4.1417792824482556
4,2013Q4,4.140386058905011
4,2014Q1,4.114548228784529
4,2014Q2,4.0826810811856555
