date,Fresh food,Food excluding fresh food,Housing,"Fuel, light and water charges",Furniture and household utensils,Clothes and footwear,Medical care,Transportation and communication,Education,Culture and recreation,Miscellaneous
1970-02,46.07921609957606,0.0,5.030418584424612,0.0,0.0,-9.630776426438103,105.69968695891161,6.347154191293969,0.0,7.615523761454424,4.73287047864448
1970-03,118.63462217469798,0.0,10.247925628295175,4.751607769901467,6.3527526990643235,5.20493599446199,0.0,0.0,0.0,0.0,4.714280357390033
1970-04,33.34686785836367,5.273542313920521,15.589042166641342,4.73287047864448,8.505748577826754,22.243101125868847,3.3847337558533974,6.313769212846321,47.83314382914514,19.90703870951076,9.593019769248091
1970-05,-61.1826509544789,0.0,10.033869371614635,-4.5189924204451675,6.275261109362162,21.839610362400897,0.0,3.096532197985069,0.0,0.0,4.6593758793923135
1970-06,-31.27316983661126,0.0,9.950728209252668,0.0,0.0,5.0094231734445716,3.3752144577505305,0.0,0.0,0.0,4.641357436353699
1970-07,-36.42080779712572,5.2504735064054175,4.828064143470101,0.0,0.0,21.35531973340463,6.835049948020866,3.088562947586526,0.0,-3.5446764044318013,4.623477793090269
1970-08,-49.2443134024449,10.704635124320028,4.8087203468488715,0.0,4.1231428509688195,-28.87943811265106,-3.2473438262376475,0.0,0.0,7.473303233376671,4.605735352207363
1970-09,209.8848091204002,5.1824621099209045,9.788509176774319,9.670271619350256,24.58561525190659,78.32280298507344,0.0,0.0,0.0,3.652571929074777,0.0
1970-10,135.72780100058873,22.140841305128014,9.709365689948601,0.0,-1.962324415893013,32.19161938606385,3.3563355825661167,19.830486889336306,0.0,3.6414891052261034,4.5881285407243455
1970-11,-48.7537265696803,10.380796683210104,4.714280357390033,14.699370497873932,6.1154097664519735,4.695835679312088,3.3469751147512383,3.0339063308601144,0.0,15.25921989340786,9.332087828462864
1970-12,0.0,15.793857768043896,9.593019769248091,4.641357436353699,4.019573524849718,9.554854549518922,0.0,3.0262557479709074,0.0,7.291734975749509,4.536106509397131
1971-01,106.98899917795224,0.0,4.6593758793923135,4.623477793090269,6.063919997578648,0.0,0.0,3.0186436501079994,0.0,0.0,4.519026957950145
1971-02,-5.726323120115929,10.161217231592667,9.479427359811865,4.605735352207363,1.9752454863082303,-24.109161875630903,0.0,3.011069747630235,46.021004647232246,3.565753160623686,9.189255661621809
1971-03,-21.243852812698062,0.0,9.405180951136739,0.0,3.9795879976439963,4.751607769901467,3.337666707888487,3.003533753797183,0.0,0.0,4.468551270302812
1971-04,34.68681782660663,0.0,9.332087828462864,4.5881285407243455,10.1870754075573,25.79111117070305,0.0,9.236378390856913,92.07752196591225,90.97363118751429,4.451975647866813
1971-05,-51.68825377331858,10.07596275881757,30.17986441358518,4.570655809609647,0.0,36.89398563518753,3.3284099288910296,6.028389892767461,0.0,-3.2650132582119795,0.0
1971-06,-6.074035690157887,4.887040525325337,13.852207200483612,0.0,0.0,35.801967022209816,0.0,0.0,0.0,-3.273920271291375,4.435522523352309
1971-07,-36.1128567057909,0.0,4.386884708834371,4.553315633328703,0.0,-4.232163188586712,0.0,5.998265160278504,0.0,0.0,0.0
1971-08,-6.330284610591141,9.950728209252668,-8.242583978104756,0.0,0.0,-29.64902329591046,0.0,0.0,0.0,3.3847337558533974,4.419190544024376
1971-09,1093.3755633040232,15.131160035313517,8.983016670977184,0.0,16.602682912358937,61.75920956571199,0.0,0.0,0.0,0.0,8.983016670977184
1971-10,-14.877283231905636,0.0,8.91631109552673,4.536106509397131,0.0,8.91631109552673,3.3192043494622903,0.0,0.0,3.3752144577505305,0.0
1971-11,-82.48625383286952,4.7704939854272155,8.850588334168364,0.0,1.924560653685914,8.850588334168364,0.0,0.0,0.0,0.0,4.370908245268779
1971-12,-39.99338459090352,14.881372766887079,8.785826836772138,4.519026957950145,5.86634677898954,-4.144475978409634,0.0,2.944577033914375,0.0,6.835049948020866,4.355047710781856
1972-01,37.95192782784327,-8.817587005632854,8.722005678354595,0.0,-7.324865470419473,-8.158575210470731,0.0,2.937369775378662,0.0,6.79635269676595,0.0
