date,0201,0202,0241,0203,0204,0205,0206,0207,0208,0211,0214,0215,0218,0219,0220,0242,0221,0243,0222,0223,0224,0225,0226,0227,0228,0229,0230,0245,0246,0231,0247,0248,0232,0233,0234,0235,0236,0237,0238,0239,0240
1972-08,0.7,0.8,-0.2,4.3,6.1,0.0,0.1,-0.5,0.4,-2.5,0.0,-0.2,2.5,0.7,0.5,0.3,0.6,,1.3,0.2,0.0,1.3,0.0,0.0,0.3,0.3,0.6,,,0.6,,,0.2,0.4,,0.0,0.0,-0.1,,,0.5
1972-09,0.6,0.9,1.0,0.7,1.0,0.0,0.0,1.1,0.4,3.7,0.2,0.2,0.0,-0.4,0.3,0.2,0.1,,0.6,-4.2,0.0,0.0,0.0,0.0,0.3,0.4,0.6,,,0.7,,,0.1,0.8,,0.0,0.0,-0.1,,,0.3
1972-10,0.7,0.6,1.3,1.1,-1.2,7.1,7.3,0.6,0.4,1.8,0.2,0.3,0.0,0.1,0.7,0.6,0.5,,1.1,0.2,0.0,0.3,1.4,0.0,0.7,1.0,0.8,,,1.1,,,0.4,1.1,,0.0,0.0,0.2,,,0.0
1972-11,-0.3,-0.7,0.5,-3.6,-5.0,0.5,0.4,0.3,0.2,0.3,0.2,0.5,0.3,-0.6,0.4,0.4,0.4,,0.2,0.4,0.0,0.3,0.0,0.0,0.7,0.7,0.5,,,0.7,,,0.3,0.7,,0.0,0.0,0.2,,,0.5
1972-12,0.7,0.8,0.5,1.8,2.8,-0.2,0.1,0.4,0.3,0.5,0.2,0.3,0.0,1.6,0.6,0.8,0.3,,1.1,0.2,0.0,0.3,0.0,0.0,0.7,2.1,0.4,,,0.3,,,0.4,1.1,,0.0,0.0,0.1,,,0.0
1973-01,1.0,1.0,0.3,2.9,3.6,0.2,0.2,0.4,0.7,0.1,0.0,0.2,0.0,1.6,0.8,0.8,0.6,,0.3,0.4,0.0,0.5,0.0,0.0,1.0,1.3,0.3,,,0.5,,,0.9,1.1,,0.0,0.5,0.1,,,0.3
1973-02,0.8,1.0,1.1,-0.2,-0.3,0.2,0.1,1.4,2.7,0.2,4.4,0.2,0.0,0.3,0.6,0.6,0.4,,0.1,0.2,0.0,0.3,0.0,0.0,0.7,0.9,0.7,,,0.7,,,0.6,1.1,,0.0,0.3,-0.2,,,0.3
1973-03,2.4,3.2,2.4,6.8,9.3,0.2,0.3,2.2,2.1,4.8,1.5,0.5,0.0,2.6,0.8,1.0,0.5,,0.3,0.2,0.0,0.5,0.0,0.0,1.0,1.6,0.7,,,0.6,,,1.0,2.1,,0.0,-0.3,-0.1,,,0.0
1973-04,1.8,1.7,1.2,2.1,2.6,0.0,0.1,1.7,0.9,4.2,1.3,0.3,0.4,0.2,2.0,2.6,1.5,,1.8,1.3,0.0,0.5,8.9,0.0,1.9,2.1,0.8,,,0.7,,,4.1,3.1,,7.6,0.8,-0.1,,,1.1
1973-05,1.6,2.1,1.5,2.9,3.9,0.2,0.2,2.0,0.7,6.5,0.4,1.0,0.2,0.0,0.7,0.6,0.1,,0.7,0.2,0.0,0.0,0.0,0.0,0.9,1.1,1.0,,,1.0,,,0.8,1.0,,1.9,0.0,1.1,,,0.0
1973-06,0.2,-0.7,0.8,-5.5,-7.4,0.2,0.1,1.2,1.5,1.6,0.8,0.5,-0.5,0.5,1.8,2.2,0.3,,1.1,0.8,0.0,0.2,0.0,0.0,2.5,1.3,0.9,,,1.1,,,4.1,2.0,,0.6,10.1,0.3,,,0.0
1973-07,0.8,0.8,0.6,0.5,0.7,0.0,0.2,0.5,0.7,0.2,0.4,0.3,0.0,7.9,0.7,0.5,0.5,,0.2,1.0,0.0,0.5,0.0,0.0,0.9,0.7,0.9,,,1.7,,,0.4,0.7,,0.0,0.0,0.0,,,0.3
1973-08,0.9,1.2,0.8,3.8,5.1,0.2,0.2,0.2,0.7,-1.3,1.0,0.5,0.1,1.6,0.4,0.5,0.3,,0.2,0.8,0.0,0.2,0.0,0.0,0.3,0.5,0.5,,,0.4,,,0.5,1.3,,0.0,-0.5,0.2,,,0.3
1973-09,2.7,3.9,2.4,8.0,10.6,0.5,0.4,2.5,1.3,6.4,0.6,1.3,0.0,3.2,0.7,0.7,0.1,,0.3,0.4,0.0,0.0,1.9,0.0,0.9,1.0,0.9,,,0.4,,,0.9,1.9,,0.0,0.2,0.7,,,0.0
1973-10,0.4,0.6,2.2,-3.7,-5.3,1.6,1.6,2.4,2.0,3.8,1.8,1.9,1.9,-0.1,-0.1,-0.3,-3.9,,0.1,0.6,-16.4,0.0,0.0,0.0,0.9,2.1,0.5,,,0.4,,,0.9,1.9,,0.0,0.0,1.8,,,-1.6
1973-11,0.9,0.9,2.0,-3.2,-4.8,1.6,1.7,2.5,2.6,1.0,7.5,2.5,0.0,-0.2,0.9,1.4,0.1,,0.2,0.4,0.0,0.0,0.0,0.0,1.2,3.6,0.3,,,-0.2,,,1.3,2.8,,0.0,0.0,1.9,,,0.0
1973-12,3.4,4.2,4.0,5.2,6.5,0.9,0.9,4.4,3.9,2.0,19.0,4.0,0.0,1.2,1.7,2.0,0.2,,0.1,-0.4,0.0,0.0,0.0,0.0,2.1,2.9,0.5,,,0.4,,,3.2,6.9,,0.0,0.5,2.7,,,0.0
1974-01,4.1,5.3,3.8,7.1,9.4,0.4,0.3,5.1,8.0,1.2,0.8,4.9,0.6,1.6,1.7,2.2,0.5,,0.1,1.0,0.0,0.2,0.0,0.0,2.0,3.8,0.5,,,0.7,,,2.7,4.8,,0.0,1.2,4.3,,,0.3
1974-02,3.3,3.6,2.9,5.9,7.5,0.4,0.3,2.9,4.4,0.1,-1.5,5.1,0.3,4.7,2.2,2.9,6.0,,0.2,1.6,18.7,1.7,0.0,0.0,1.4,2.5,0.4,,,0.3,,,1.7,3.0,,0.0,0.7,7.6,,,3.2
1974-03,0.6,0.5,0.8,-1.2,-1.7,0.2,0.1,1.3,1.5,0.9,-0.2,1.3,0.0,0.5,0.8,0.8,0.2,,0.5,1.4,0.0,0.2,0.0,0.0,0.8,1.2,0.7,,,0.8,,,1.2,2.1,,0.0,1.4,1.3,,,0.3
1974-04,2.6,2.5,1.2,5.7,7.4,0.0,0.2,1.4,1.0,0.7,12.2,0.8,0.4,0.6,2.8,3.6,1.1,,1.2,2.5,0.0,0.2,6.5,0.0,3.0,0.9,0.6,,,0.6,,,6.9,2.3,,16.9,3.0,0.6,,,0.8
1974-05,0.3,-0.2,1.6,-6.4,-8.3,0.4,0.4,2.3,2.3,5.3,0.1,0.8,0.2,-0.3,0.9,1.1,1.1,,0.4,3.0,0.0,0.2,0.9,0.0,1.1,1.2,0.7,,,0.6,,,1.1,1.5,,1.6,0.2,0.7,,,0.5
1974-06,0.5,0.5,1.7,-3.9,-5.0,0.2,0.3,1.5,1.0,2.3,6.3,0.6,13.4,0.3,1.5,0.7,0.1,,0.3,1.1,0.0,0.0,0.0,0.0,0.8,0.8,0.8,,,0.9,,,0.8,1.5,,0.5,0.5,0.7,,,2.0
1974-07,2.1,2.6,1.6,5.6,7.1,0.2,0.3,0.6,1.3,-0.6,0.6,0.6,0.2,20.5,0.8,0.7,0.7,,0.2,1.8,0.0,0.2,0.0,0.0,0.8,0.6,0.7,,,1.1,,,0.8,1.5,,0.0,0.2,0.7,,,0.5
1974-08,1.0,1.0,-0.1,4.6,5.9,0.4,0.3,-0.4,1.4,-5.0,0.0,0.3,0.2,3.2,0.9,1.1,1.8,,1.4,0.9,0.0,5.5,0.0,0.0,0.8,1.2,0.7,,,0.8,,,0.7,1.2,,0.0,0.2,0.1,,,1.0
1974-09,1.5,1.8,1.8,3.3,4.0,0.4,0.5,1.3,0.8,2.7,2.6,0.6,4.8,-0.1,1.1,0.9,0.8,,0.8,0.7,0.0,1.1,0.0,0.0,0.8,1.4,0.4,,,0.4,,,0.9,1.4,,0.0,0.4,0.0,,,1.2
1974-10,2.2,1.9,3.3,2.4,-4.3,28.8,29.0,1.4,1.1,2.5,0.9,1.5,0.7,6.7,3.0,3.7,8.0,,0.2,0.4,16.0,3.1,0.0,0.0,1.8,4.6,0.8,,,0.9,,,1.1,1.9,,0.0,0.7,2.3,,,4.3
