trading_class,expiration,strike,type,bid,ask,last,close,conId,spot_price,snapshot_date,r,q,expiry_date,ttm,mid,rate,div_yld,spread_pct,label,model_price,error
01,20260813,790.0,call,90.25,128.75,,106.82,854609068,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,109.5,0.0291,0.0079,35.15981735159817,Aug 2026,108.93587428491853,-0.5641257150814738
01,20260813,792.5,call,87.25,126.8,,105.06,883683772,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,107.025,0.0291,0.0079,36.953982714319075,Aug 2026,107.0315653405534,0.006565340553393639
01,20260813,795.0,call,85.7,124.95,,103.31,854609079,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,105.325,0.0291,0.0079,37.265606456206974,Aug 2026,105.14021396159703,-0.1847860384029758
01,20260813,797.5,call,84.25,123.05,,101.57,883683780,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,103.65,0.0291,0.0079,37.43367100820067,Aug 2026,103.26229885943445,-0.3877011405655537
01,20260813,800.0,call,82.65,121.05,103.55,99.86,854609085,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,101.85,0.0291,0.0079,37.70250368188512,Aug 2026,101.39804691005622,-0.45195308994377115
01,20260813,802.5,call,80.9,119.25,,98.15,883683790,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,100.075,0.0291,0.0079,38.32125905570821,Aug 2026,99.54744171871997,-0.5275582812800366
01,20260813,805.0,call,79.35,117.45,,96.46,854609093,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,98.4,0.0291,0.0079,38.71951219512196,Aug 2026,97.71032889693645,-0.68967110306356
01,20260813,807.5,call,77.8,115.45,,94.79,883683797,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,96.625,0.0291,0.0079,38.96507115135835,Aug 2026,95.88658076326517,-0.7384192367348277
01,20260813,810.0,call,76.3,113.65,,93.13,854609103,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,94.975,0.0291,0.0079,39.326138457488824,Aug 2026,94.07626016242392,-0.8987398375760733
01,20260813,812.5,call,74.6,111.8,95.4,91.49,883683807,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,93.19999999999999,0.0291,0.0079,39.91416309012877,Aug 2026,92.27972212779471,-0.9202778722052756
01,20260813,815.0,call,73.15,109.95,,89.87,854609108,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,91.55000000000001,0.0291,0.0079,40.19661387220097,Aug 2026,90.49761369487642,-1.0523863051235907
01,20260813,817.5,call,71.7,108.25,,88.26,883683814,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,89.975,0.0291,0.0079,40.62239510975271,Aug 2026,88.73076865366646,-1.2442313463335353
01,20260813,820.0,call,70.2,106.65,,86.67,854609118,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,88.42500000000001,0.0291,0.0079,41.221374045801525,Aug 2026,86.98003239483172,-1.4449676051682872
01,20260813,822.5,call,68.75,104.85,,85.09,883683820,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,86.8,0.0291,0.0079,41.58986175115207,Aug 2026,85.24607853568449,-1.5539214643155077
01,20260813,825.0,call,67.35,103.15,,83.53,854609127,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,85.25,0.0291,0.0079,41.994134897360716,Aug 2026,83.52928410287566,-1.720715897124336
01,20260813,827.5,call,65.95,101.4,,81.98,883683831,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,83.67500000000001,0.0291,0.0079,42.366298177472366,Aug 2026,81.82971154535096,-1.845288454649051
01,20260813,830.0,call,64.6,99.65,,80.45,854609133,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,82.125,0.0291,0.0079,42.678843226788445,Aug 2026,80.14720977920473,-1.9777902207952707
01,20260813,832.5,call,63.2,98.1,,78.94,883683837,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,80.65,0.0291,0.0079,43.27340359578424,Aug 2026,78.48160496323194,-2.168395036768061
01,20260813,835.0,call,62.05,96.3,,77.45,854609142,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,79.175,0.0291,0.0079,43.25860435743606,Aug 2026,76.83291890956046,-2.3420810904395353
01,20260813,840.0,call,59.4,91.8,,74.51,854609148,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,75.6,0.0291,0.0079,42.85714285714286,Aug 2026,73.58828654789566,-2.011713452104331
01,20260813,842.5,call,58.05,88.75,76.15,73.07,883683854,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,73.4,0.0291,0.0079,41.82561307901908,Aug 2026,71.99432677049388,-1.405673229506121
01,20260813,845.0,call,57.3,89.65,,71.65,854609159,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,73.475,0.0291,0.0079,44.02858115005105,Aug 2026,70.42098421336188,-3.054015786638118
01,20260813,847.5,call,56.5,88.0,79.2,70.24,883683861,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,72.25,0.0291,0.0079,43.59861591695502,Aug 2026,68.86947529613997,-3.380524703860033
01,20260813,850.0,call,60.0,84.25,75.0,68.86,854609165,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,72.125,0.0291,0.0079,33.62218370883882,Aug 2026,67.34067064479729,-4.784329355202715
01,20260813,852.5,call,55.85,89.15,76.15,67.49,883683871,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,72.5,0.0291,0.0079,45.931034482758626,Aug 2026,65.8349623024811,-6.665037697518898
01,20260813,855.0,call,55.75,86.65,74.75,66.15,854609174,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,71.2,0.0291,0.0079,43.39887640449439,Aug 2026,64.35229540942352,-6.847704590576484
01,20260813,857.5,call,53.5,86.6,,64.82,883683878,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,70.05,0.0291,0.0079,47.25196288365453,Aug 2026,62.892376762125544,-7.1576232378744535
01,20260813,860.0,call,55.75,78.45,67.3,63.51,854609180,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,67.1,0.0291,0.0079,33.83010432190761,Aug 2026,61.45502013969272,-5.644979860307274
01,20260813,862.5,call,53.45,77.1,,62.22,883683884,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,65.275,0.0291,0.0079,36.23132899272308,Aug 2026,60.040544123374616,-5.23445587662539
01,20260813,865.0,call,51.0,80.75,65.65,60.96,854609189,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,65.875,0.0291,0.0079,45.16129032258065,Aug 2026,58.65011521763096,-7.224884782369038
01,20260813,867.5,call,51.6,74.3,63.6,59.71,883683895,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,62.95,0.0291,0.0079,36.06036536934074,Aug 2026,57.28593445820721,-5.6640655417927945
01,20260813,870.0,call,50.75,72.35,62.0,58.8,854609199,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,61.55,0.0291,0.0079,35.09341998375304,Aug 2026,55.951198638507606,-5.5988013614923915
01,20260813,872.5,call,49.75,79.05,,57.28,883683901,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,64.4,0.0291,0.0079,45.49689440993788,Aug 2026,54.649819571298615,-9.750180428701391
01,20260813,875.0,call,58.5,65.55,58.5,56.35,854609204,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,62.025,0.0291,0.0079,11.366384522370009,Aug 2026,53.38594303735119,-8.639056962648809
01,20260813,877.5,call,46.3,72.5,64.15,54.92,883683909,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,59.4,0.0291,0.0079,44.10774410774412,Aug 2026,52.16335838461822,-7.236641615381778
01,20260813,880.0,call,55.2,63.9,56.05,53.95,854609214,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,59.55,0.0291,0.0079,14.609571788413092,Aug 2026,50.984917743630646,-8.565082256369351
01,20260813,882.5,call,44.55,69.45,,52.64,883683919,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,57.0,0.0291,0.0079,43.684210526315795,Aug 2026,49.852083776268074,-7.147916223731926
01,20260813,885.0,call,54.0,63.45,54.05,51.65,854609222,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,58.725,0.0291,0.0079,16.09195402298851,Aug 2026,48.764697235365844,-9.960302764634157
01,20260813,887.5,call,42.85,68.65,59.05,50.39,883683924,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,55.75,0.0291,0.0079,46.278026905829606,Aug 2026,47.72100765521889,-8.02899234478111
01,20260813,890.0,call,52.75,55.2,50.85,49.25,854609228,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,53.975,0.0291,0.0079,4.539138490041691,Aug 2026,46.717954185640906,-7.2570458143590955
01,20260813,895.0,call,50.65,58.4,56.9,47.15,854609239,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,54.525,0.0291,0.0079,14.213663457129757,Aug 2026,44.81784823592614,-9.707151764073856
01,20260813,897.5,call,38.8,61.2,49.5,45.87,883683943,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,50.0,0.0291,0.0079,44.80000000000001,Aug 2026,43.91264975216052,-6.087350247839481
01,20260813,900.0,call,47.75,50.7,47.7,45.05,854609245,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,49.225,0.0291,0.0079,5.992889791772479,Aug 2026,43.032740037244345,-6.1922599627556565
01,20260813,902.5,call,37.35,58.5,48.35,43.78,883683949,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,47.925,0.0291,0.0079,44.13145539906103,Aug 2026,42.17570901138507,-5.749290988614931
01,20260813,905.0,call,44.95,54.0,45.9,43.0,854609252,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,49.475,0.0291,0.0079,18.292066700353708,Aug 2026,41.34006473291941,-8.134935267080593
01,20260813,907.5,call,35.35,46.75,46.45,41.81,883683958,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,41.05,0.0291,0.0079,27.771010962241167,Aug 2026,40.525088867286286,-0.5249111327137115
01,20260813,910.0,call,43.3,50.95,44.5,41.05,854609262,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,47.125,0.0291,0.0079,16.23342175066314,Aug 2026,39.73057440862065,-7.394425591379353
01,20260813,912.5,call,33.3,53.9,47.95,39.93,883683964,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,43.599999999999994,0.0291,0.0079,47.247706422018354,Aug 2026,38.95652075715854,-4.643479242841451
01,20260813,915.0,call,40.1,44.25,47.9,39.15,854609269,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,42.175,0.0291,0.0079,9.839952578541789,Aug 2026,38.202859610167884,-3.972140389832113
01,20260813,920.0,call,40.45,44.35,44.0,37.3,854609279,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,42.400000000000006,0.0291,0.0079,9.198113207547166,Aug 2026,36.75509118686972,-5.644908813130286
01,20260813,925.0,call,38.5,43.85,44.9,35.48,854609285,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,41.175,0.0291,0.0079,12.993321190042504,Aug 2026,35.38103924546579,-5.793960754534204
01,20260813,930.0,call,36.8,39.5,41.9,33.81,854609295,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,38.15,0.0291,0.0079,7.077326343381397,Aug 2026,34.072031341494565,-4.0779686585054336
01,20260813,935.0,call,35.1,36.35,36.6,32.2,854609300,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,35.725,0.0291,0.0079,3.498950314905528,Aug 2026,32.82121788743404,-2.9037821125659633
01,20260813,940.0,call,32.05,38.25,34.8,30.65,856730741,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,35.15,0.0291,0.0079,17.638691322901856,Aug 2026,31.62560690036462,-3.524393099635379
01,20260813,945.0,call,30.9,36.65,43.0,29.18,856730751,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,33.775,0.0291,0.0079,17.024426350851222,Aug 2026,30.48448416981317,-3.290515830186827
01,20260813,950.0,call,29.7,31.6,29.0,27.76,856730757,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,30.65,0.0291,0.0079,6.199021207177822,Aug 2026,29.396396315448918,-1.2536036845510807
01,20260813,955.0,call,28.7,30.1,34.4,26.39,856730767,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,29.4,0.0291,0.0079,4.76190476190477,Aug 2026,28.35769095703572,-1.042309042964277
01,20260813,960.0,call,26.65,29.7,29.8,25.09,856730772,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,28.174999999999997,0.0291,0.0079,10.825199645075424,Aug 2026,27.363595210851436,-0.8114047891485612
01,20260813,965.0,call,25.25,27.85,29.4,23.84,857622515,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,26.55,0.0291,0.0079,9.79284369114878,Aug 2026,26.41034752495815,-0.1396524750418493
01,20260813,970.0,call,23.85,26.0,25.2,22.63,857622521,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,24.925,0.0291,0.0079,8.62587763289869,Aug 2026,25.496239201722442,0.5712392017224417
01,20260813,975.0,call,23.45,25.2,29.25,21.48,857622531,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,24.325,0.0291,0.0079,7.194244604316547,Aug 2026,24.620789627102948,0.2957896271029483
01,20260813,980.0,call,21.75,24.05,23.3,20.38,857622537,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,22.9,0.0291,0.0079,10.043668122270745,Aug 2026,23.783082440131622,0.8830824401316235
01,20260813,985.0,call,20.65,23.15,19.15,19.34,857818155,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,21.9,0.0291,0.0079,11.415525114155251,Aug 2026,22.980867010849998,1.0808670108499996
01,20260813,990.0,call,19.2,21.7,19.85,18.33,858198774,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,20.45,0.0291,0.0079,12.224938875305623,Aug 2026,22.211096741130643,1.7610967411306433
01,20260813,995.0,call,18.4,20.25,18.65,17.37,858198780,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,19.325,0.0291,0.0079,9.573091849935325,Aug 2026,21.47120860446864,2.14620860446864
01,20260813,1000.0,call,18.1,19.4,17.8,16.45,858198791,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,18.75,0.0291,0.0079,6.9333333333333185,Aug 2026,20.759905877497772,2.009905877497772
01,20260813,1005.0,call,16.2,18.25,26.6,15.57,858198797,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,17.225,0.0291,0.0079,11.901306240928884,Aug 2026,20.07682028406978,2.8518202840697775
01,20260813,1010.0,call,16.35,17.75,15.25,14.71,858535285,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,17.05,0.0291,0.0079,8.211143695014654,Aug 2026,19.421487945914517,2.3714879459145166
01,20260813,1012.5,call,15.05,21.1,16.65,14.3,883684126,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,18.075000000000003,0.0291,0.0079,33.4716459197787,Aug 2026,19.103856692624507,1.0288566926245046
01,20260813,1015.0,call,15.5,16.35,17.65,13.9,858535295,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,15.925,0.0291,0.0079,5.337519623233917,Aug 2026,18.792603386484352,2.867603386484351
01,20260813,1020.0,call,14.55,15.7,15.2,13.18,858535301,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,15.125,0.0291,0.0079,7.603305785123958,Aug 2026,18.188149123578214,3.0631491235782136
01,20260813,1025.0,call,13.15,14.7,15.25,12.42,858535311,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,13.925,0.0291,0.0079,11.131059245960493,Aug 2026,17.60617850643382,3.6811785064338203
01,20260813,1027.5,call,11.5,16.35,15.1,12.07,883684150,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,13.925,0.0291,0.0079,34.82944344703771,Aug 2026,17.32321915220743,3.398219152207428
01,20260813,1030.0,call,12.35,13.9,13.3,11.73,859077630,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,13.125,0.0291,0.0079,11.809523809523814,Aug 2026,17.045509183826937,3.920509183826937
01,20260813,1032.5,call,10.9,17.05,14.3,11.4,883684156,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,13.975000000000001,0.0291,0.0079,44.00715563506261,Aug 2026,16.773024198819012,2.798024198819011
01,20260813,1035.0,call,11.95,13.15,13.35,11.08,859077638,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,12.55,0.0291,0.0079,9.561752988047818,Aug 2026,16.505753331265566,3.9557533312655657
01,20260813,1037.5,call,10.35,15.75,13.95,10.77,883684164,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,13.05,0.0291,0.0079,41.37931034482759,Aug 2026,16.24367408712017,3.1936740871201685
01,20260813,1040.0,call,11.75,12.75,12.0,10.46,859077644,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,12.25,0.0291,0.0079,8.16326530612245,Aug 2026,15.986731870028247,3.7367318700282475
01,20260813,1042.5,call,9.83,13.6,12.45,10.17,883684174,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,11.715,0.0291,0.0079,32.18096457533077,Aug 2026,15.73482845356233,4.019828453562329
01,20260813,1045.0,call,10.5,11.8,11.95,9.88,859077656,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,11.15,0.0291,0.0079,11.659192825112113,Aug 2026,15.487821413772638,4.337821413772637
01,20260910,845.0,call,91.45,124.0,,102.36,849518684,872.49,2026-07-30,0.0291,0.0079,2026-09-10,0.11506849315068493,107.725,0.0291,0.0079,30.215827338129493,Sep 2026,109.60803057706333,1.8830305770633373
01,20260910,847.5,call,90.5,122.5,,101.07,891559599,872.49,2026-07-30,0.0291,0.0079,2026-09-10,0.11506849315068493,106.5,0.0291,0.0079,30.046948356807512,Sep 2026,108.25125801764477,1.7512580176447727
01,20260910,850.0,call,88.25,128.9,,99.8,850147046,872.49,2026-07-30,0.0291,0.0079,2026-09-10,0.11506849315068493,108.575,0.0291,0.0079,37.4395579092793,Sep 2026,106.90696954843457,-1.6680304515654285
01,20260910,852.5,call,87.0,119.0,,98.54,891559604,872.49,2026-07-30,0.0291,0.0079,2026-09-10,0.11506849315068493,103.0,0.0291,0.0079,31.067961165048544,Sep 2026,105.57530014377375,2.5753001437737453
