trading_class,expiration,strike,type,bid,ask,last,close,conId,spot_price,snapshot_date,r,q,expiry_date,ttm,mid,rate,div_yld,spread_pct,model_price,error,fwd,log_m,maturity_label,fit_C,fit_G,fit_M,fit_Y
01,20260813,762.5,call,109.5,150.55,,127.15,883683727,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,130.025,0.0291,0.0079,31.57085175927707,119.65840298293122,-10.366597017068784,873.1997543706138,-0.13556183489621398,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,765.0,call,107.7,148.55,140.1,125.23,854609028,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,128.125,0.0291,0.0079,31.8829268292683,117.60041315701304,-10.524586842986963,873.1997543706138,-0.13228850955124483,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,767.5,call,105.9,146.5,,123.45,883683732,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,126.2,0.0291,0.0079,32.17115689381933,115.55813658565017,-10.641863414349828,873.1997543706138,-0.12902586391642842,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,770.0,call,104.1,144.5,,121.44,854609038,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,124.3,0.0291,0.0079,32.502011263073214,113.53187254239135,-10.768127457608642,873.1997543706138,-0.1257738285300512,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,772.5,call,102.2,142.45,,119.56,883683742,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,122.32499999999999,0.0291,0.0079,32.9041487839771,111.52191572131142,-10.803084278688573,873.1997543706138,-0.12253233460588019,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,775.0,call,100.6,140.5,,117.7,854609045,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,120.55,0.0291,0.0079,33.09829946080465,109.52855586653803,-11.02144413346197,873.1997543706138,-0.1193013140244337,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,777.5,call,98.7,138.5,166.6,115.85,883683751,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,118.6,0.0291,0.0079,33.55817875210792,107.55207740820504,-11.047922591794958,873.1997543706138,-0.11608069932439147,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,780.0,call,97.0,136.55,,114.02,854609055,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,116.775,0.0291,0.0079,33.86855063155642,105.59275910566126,-11.182240894338747,873.1997543706138,-0.11287042369414321,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,782.5,call,95.3,134.5,,112.2,883683757,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,114.9,0.0291,0.0079,34.11662315056571,103.65087369872056,-11.249126301279446,873.1997543706138,-0.10967042096347246,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,785.0,call,93.75,132.6,,110.39,854609062,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,113.175,0.0291,0.0079,34.3273691186216,101.72668756770402,-11.448312432295978,873.1997543706138,-0.10648062559537227,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,787.5,call,91.9,130.7,,108.6,883683766,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,111.3,0.0291,0.0079,34.86073674752919,99.8204604030239,-11.479539596976096,873.1997543706138,-0.10330097267799256,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,790.0,call,90.25,128.75,,106.82,854609068,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,109.5,0.0291,0.0079,35.15981735159817,97.93244488499771,-11.567555115002293,873.1997543706138,-0.10013139791671348,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,792.5,call,87.25,126.8,,105.06,883683772,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,107.025,0.0291,0.0079,36.953982714319075,96.06288637457087,-10.96211362542914,873.1997543706138,-0.09697183762634497,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,795.0,call,85.7,124.95,,103.31,854609079,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,105.325,0.0291,0.0079,37.265606456206974,94.21202261557879,-11.112977384421214,873.1997543706138,-0.09382222872344884,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,797.5,call,84.25,123.05,,101.57,883683780,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,103.65,0.0291,0.0079,37.43367100820067,92.38008344915596,-11.269916550844044,873.1997543706138,-0.09068250871878107,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,800.0,call,82.65,121.05,103.55,99.86,854609085,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,101.85,0.0291,0.0079,37.70250368188512,90.56729054084039,-11.282709459159605,873.1997543706138,-0.0875526157098534,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,802.5,call,80.9,119.25,,98.15,883683790,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,100.075,0.0291,0.0079,38.32125905570821,88.77385712090476,-11.301142879095238,873.1997543706138,-0.08443248837360974,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,805.0,call,79.35,117.45,,96.46,854609093,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,98.4,0.0291,0.0079,38.71951219512196,86.9999877384044,-11.400012261595606,873.1997543706138,-0.08132206595921727,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,807.5,call,77.8,115.45,,94.79,883683797,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,96.625,0.0291,0.0079,38.96507115135835,85.24587802935952,-11.379121970640483,873.1997543706138,-0.07822128828096914,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,810.0,call,76.3,113.65,,93.13,854609103,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,94.975,0.0291,0.0079,39.326138457488824,83.5117144994983,-11.463285500501698,873.1997543706138,-0.07513009571129627,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,812.5,call,74.6,111.8,95.4,91.49,883683807,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,93.19999999999999,0.0291,0.0079,39.91416309012877,81.79767432189888,-11.402325678101107,873.1997543706138,-0.07204842917388814,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,815.0,call,73.15,109.95,,89.87,854609108,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,91.55000000000001,0.0291,0.0079,40.19661387220097,80.10392514985101,-11.446074850149003,873.1997543706138,-0.06897623013691796,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,817.5,call,71.7,108.25,,88.26,883683814,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,89.975,0.0291,0.0079,40.62239510975271,78.43062494520511,-11.544375054794884,873.1997543706138,-0.06591344060637219,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,820.0,call,70.2,106.65,,86.67,854609118,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,88.42500000000001,0.0291,0.0079,41.221374045801525,76.77792182243482,-11.647078177565191,873.1997543706138,-0.06286000311948195,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,822.5,call,68.75,104.85,,85.09,883683820,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,86.8,0.0291,0.0079,41.58986175115207,75.14595390859911,-11.654046091400886,873.1997543706138,-0.05981586073825376,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,825.0,call,67.35,103.15,,83.53,854609127,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,85.25,0.0291,0.0079,41.994134897360716,73.53484921933762,-11.715150780662384,873.1997543706138,-0.05678095704309971,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,827.5,call,65.95,101.4,,81.98,883683831,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,83.67500000000001,0.0291,0.0079,42.366298177472366,71.9447255509965,-11.730274449003517,873.1997543706138,-0.0537552361265627,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,830.0,call,64.6,99.65,,80.45,854609133,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,82.125,0.0291,0.0079,42.678843226788445,70.37569038894394,-11.749309611056063,873.1997543706138,-0.05073864258713704,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,832.5,call,63.2,98.1,,78.94,883683837,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,80.65,0.0291,0.0079,43.27340359578424,68.82784083207589,-11.822159167924113,873.1997543706138,-0.047731121523181846,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,835.0,call,62.05,96.3,,77.45,854609142,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,79.175,0.0291,0.0079,43.25860435743606,67.30126353349404,-11.87373646650596,873.1997543706138,-0.044732618526925234,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,840.0,call,59.4,91.8,,74.51,854609148,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,75.6,0.0291,0.0079,42.85714285714286,64.312219851227,-11.287780148772995,873.1997543706138,-0.03876245154042137,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,842.5,call,58.05,88.75,76.15,73.07,883683854,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,73.4,0.0291,0.0079,41.82561307901908,62.84987423548908,-10.550125764510923,873.1997543706138,-0.03579068115126386,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,845.0,call,57.3,89.65,,71.65,854609159,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,73.475,0.0291,0.0079,44.02858115005105,61.4090424067749,-12.065957593225093,873.1997543706138,-0.0328277160206069,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,847.5,call,56.5,88.0,79.2,70.24,883683861,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,72.25,0.0291,0.0079,43.59861591695502,59.98975845805613,-12.26024154194387,873.1997543706138,-0.029873504123175396,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,850.0,call,60.0,84.25,75.0,68.86,854609165,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,72.125,0.0291,0.0079,33.62218370883882,58.59204601342037,-13.532953986579628,873.1997543706138,-0.02692799389341856,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,852.5,call,55.85,89.15,76.15,67.49,883683871,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,72.5,0.0291,0.0079,45.931034482758626,57.21591827782214,-15.28408172217786,873.1997543706138,-0.02399113422010882,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,855.0,call,55.75,86.65,74.75,66.15,854609174,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,71.2,0.0291,0.0079,43.39887640449439,55.861378101401094,-15.338621898598909,873.1997543706138,-0.021062874441020434,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,857.5,call,53.5,86.6,,64.82,883683878,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,70.05,0.0291,0.0079,47.25196288365453,54.52841805802411,-15.521581941975889,873.1997543706138,-0.018143164337685765,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,860.0,call,55.75,78.45,67.3,63.51,854609180,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,67.1,0.0291,0.0079,33.83010432190761,53.21702053767828,-13.882979462321714,873.1997543706138,-0.015231954130227305,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,862.5,call,53.45,77.1,,62.22,883683884,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,65.275,0.0291,0.0079,36.23132899272308,51.927157852305186,-13.34784214769482,873.1997543706138,-0.012329194472265877,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,865.0,call,51.0,80.75,65.65,60.96,854609189,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,65.875,0.0291,0.0079,45.16129032258065,50.658792354653556,-15.216207645346444,873.1997543706138,-0.009434836445901356,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,867.5,call,51.6,74.3,63.6,59.71,883683895,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,62.95,0.0291,0.0079,36.06036536934074,49.41187656970465,-13.53812343029535,873.1997543706138,-0.0065488315567663975,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,870.0,call,50.75,72.35,62.0,58.8,854609199,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,61.55,0.0291,0.0079,35.09341998375304,48.186353338195694,-13.363646661804303,873.1997543706138,-0.0036711317291513424,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,872.5,call,49.75,79.05,,57.28,883683901,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,64.4,0.0291,0.0079,45.49689440993788,46.98215597175816,-17.417844028241845,873.1997543706138,-0.0008016893011984945,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,875.0,call,58.5,65.55,58.5,56.35,854609204,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,62.025,0.0291,0.0079,11.366384522370009,45.79920841916147,-16.225791580838532,873.1997543706138,0.0020595429798338388,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,877.5,call,46.3,72.5,64.15,54.92,883683909,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,59.4,0.0291,0.0079,44.10774410774412,44.63742544314836,-14.76257455685164,873.1997543706138,0.004912611962240196,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,880.0,call,55.2,63.9,56.05,53.95,854609214,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,59.55,0.0291,0.0079,14.609571788413092,43.49671280732348,-16.053287192676514,873.1997543706138,0.007757564094471389,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,882.5,call,44.55,69.45,,52.64,883683919,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,57.0,0.0291,0.0079,43.684210526315795,42.37696747255315,-14.623032527446853,873.1997543706138,0.010594445429671197,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,885.0,call,54.0,63.45,54.05,51.65,854609222,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,58.725,0.0291,0.0079,16.09195402298851,41.278077802326315,-17.446922197673686,873.1997543706138,0.013423301630148793,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,887.5,call,42.85,68.65,59.05,50.39,883683924,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,55.75,0.0291,0.0079,46.278026905829606,40.19992377650952,-15.550076223490478,873.1997543706138,0.01624417797179027,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,890.0,call,52.75,55.2,50.85,49.25,854609228,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,53.975,0.0291,0.0079,4.539138490041691,39.142377212935216,-14.832622787064786,873.1997543706138,0.01905711934840484,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,895.0,call,50.65,58.4,56.9,47.15,854609239,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,54.525,0.0291,0.0079,14.213663457129757,37.08855431344085,-17.436445686559146,873.1997543706138,0.024659374897074732,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,897.5,call,38.8,61.2,49.5,45.87,883683943,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,50.0,0.0291,0.0079,44.80000000000001,36.09198289549969,-13.90801710450031,873.1997543706138,0.027448776984653214,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,900.0,call,47.75,50.7,47.7,45.05,854609245,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,49.225,0.0291,0.0079,5.992889791772479,35.11542926459446,-14.10957073540554,873.1997543706138,0.030230419946530154,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,902.5,call,37.35,58.5,48.35,43.78,883683949,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,47.925,0.0291,0.0079,44.13145539906103,34.15872798623544,-13.766272013764556,873.1997543706138,0.0330043468292553,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,905.0,call,44.95,54.0,45.9,43.0,854609252,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,49.475,0.0291,0.0079,18.292066700353708,33.22170692583454,-16.253293074165462,873.1997543706138,0.03577060032214535,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,907.5,call,35.35,46.75,46.45,41.81,883683958,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,41.05,0.0291,0.0079,27.771010962241167,32.30418750911076,-8.745812490889236,873.1997543706138,0.0385292227612252,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
01,20260813,910.0,call,43.3,50.95,44.5,41.05,854609262,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,47.125,0.0291,0.0079,16.23342175066314,31.40598498578047,-15.71901501421953,873.1997543706138,0.041280256133115,Aug 2026,2.9389148469902704,60.042955900892906,130.25953209277083,1.3555548383378415
