trading_class,expiration,strike,type,bid,ask,last,close,conId,spot_price,snapshot_date,r,q,expiry_date,ttm,mid,rate,div_yld,spread_pct,model_price,error,fwd,log_m,label
01,20260813,762.5,call,109.5,150.55,,127.15,883683727,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,130.025,0.0291,0.0079,31.57085175927707,119.49202327974896,-10.532976720251042,873.1997543706138,-0.13556183489621398,Aug 2026
01,20260813,765.0,call,107.7,148.55,140.1,125.23,854609028,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,128.125,0.0291,0.0079,31.8829268292683,117.43410183618198,-10.69089816381802,873.1997543706138,-0.13228850955124483,Aug 2026
01,20260813,767.5,call,105.9,146.5,,123.45,883683732,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,126.2,0.0291,0.0079,32.17115689381933,115.39209409713409,-10.807905902865912,873.1997543706138,-0.12902586391642842,Aug 2026
01,20260813,770.0,call,104.1,144.5,,121.44,854609038,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,124.3,0.0291,0.0079,32.502011263073214,113.36630180761112,-10.933698192388874,873.1997543706138,-0.1257738285300512,Aug 2026
01,20260813,772.5,call,102.2,142.45,,119.56,883683742,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,122.32499999999999,0.0291,0.0079,32.9041487839771,111.35702169765867,-10.967978302341322,873.1997543706138,-0.12253233460588019,Aug 2026
01,20260813,775.0,call,100.6,140.5,,117.7,854609045,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,120.55,0.0291,0.0079,33.09829946080465,109.36454510448995,-11.185454895510048,873.1997543706138,-0.1193013140244337,Aug 2026
01,20260813,777.5,call,98.7,138.5,166.6,115.85,883683751,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,118.6,0.0291,0.0079,33.55817875210792,107.38915760255267,-11.210842397447323,873.1997543706138,-0.11608069932439147,Aug 2026
01,20260813,780.0,call,97.0,136.55,,114.02,854609055,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,116.775,0.0291,0.0079,33.86855063155642,105.43113864236659,-11.343861357633415,873.1997543706138,-0.11287042369414321,Aug 2026
01,20260813,782.5,call,95.3,134.5,,112.2,883683757,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,114.9,0.0291,0.0079,34.11662315056571,103.49076119892716,-11.409238801072846,873.1997543706138,-0.10967042096347246,Aug 2026
01,20260813,785.0,call,93.75,132.6,,110.39,854609062,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,113.175,0.0291,0.0079,34.3273691186216,101.56829143042573,-11.606708569574266,873.1997543706138,-0.10648062559537227,Aug 2026
01,20260813,787.5,call,91.9,130.7,,108.6,883683766,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,111.3,0.0291,0.0079,34.86073674752919,99.66398834803073,-11.63601165196927,873.1997543706138,-0.10330097267799256,Aug 2026
01,20260813,790.0,call,90.25,128.75,,106.82,854609068,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,109.5,0.0291,0.0079,35.15981735159817,97.7781034974017,-11.721896502598298,873.1997543706138,-0.10013139791671348,Aug 2026
01,20260813,792.5,call,87.25,126.8,,105.06,883683772,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,107.025,0.0291,0.0079,36.953982714319075,95.91088065259882,-11.114119347401186,873.1997543706138,-0.09697183762634497,Aug 2026
01,20260813,795.0,call,85.7,124.95,,103.31,854609079,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,105.325,0.0291,0.0079,37.265606456206974,94.06255552298813,-11.262444477011869,873.1997543706138,-0.09382222872344884,Aug 2026
01,20260813,797.5,call,84.25,123.05,,101.57,883683780,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,103.65,0.0291,0.0079,37.43367100820067,92.23335547371772,-11.416644526282283,873.1997543706138,-0.09068250871878107,Aug 2026
01,20260813,800.0,call,82.65,121.05,103.55,99.86,854609085,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,101.85,0.0291,0.0079,37.70250368188512,90.42349926028052,-11.426500739719472,873.1997543706138,-0.0875526157098534,Aug 2026
01,20260813,802.5,call,80.9,119.25,,98.15,883683790,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,100.075,0.0291,0.0079,38.32125905570821,88.6331967776498,-11.441803222350202,873.1997543706138,-0.08443248837360974,Aug 2026
01,20260813,805.0,call,79.35,117.45,,96.46,854609093,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,98.4,0.0291,0.0079,38.71951219512196,86.86264882441675,-11.537351175583254,873.1997543706138,-0.08132206595921727,Aug 2026
01,20260813,807.5,call,77.8,115.45,,94.79,883683797,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,96.625,0.0291,0.0079,38.96507115135835,85.11204688231977,-11.512953117680226,873.1997543706138,-0.07822128828096914,Aug 2026
01,20260813,810.0,call,76.3,113.65,,93.13,854609103,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,94.975,0.0291,0.0079,39.326138457488824,83.3815729115043,-11.593427088495687,873.1997543706138,-0.07513009571129627,Aug 2026
01,20260813,812.5,call,74.6,111.8,95.4,91.49,883683807,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,93.19999999999999,0.0291,0.0079,39.91416309012877,81.67139916181664,-11.528600838183351,873.1997543706138,-0.07204842917388814,Aug 2026
01,20260813,815.0,call,73.15,109.95,,89.87,854609108,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,91.55000000000001,0.0291,0.0079,40.19661387220097,79.98168800036547,-11.568311999634545,873.1997543706138,-0.06897623013691796,Aug 2026
01,20260813,817.5,call,71.7,108.25,,88.26,883683814,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,89.975,0.0291,0.0079,40.62239510975271,78.3125917555644,-11.662408244435596,873.1997543706138,-0.06591344060637219,Aug 2026
01,20260813,820.0,call,70.2,106.65,,86.67,854609118,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,88.42500000000001,0.0291,0.0079,41.221374045801525,76.6642525778045,-11.760747422195507,873.1997543706138,-0.06286000311948195,Aug 2026
01,20260813,822.5,call,68.75,104.85,,85.09,883683820,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,86.8,0.0291,0.0079,41.58986175115207,75.03680231686566,-11.763197683134337,873.1997543706138,-0.05981586073825376,Aug 2026
01,20260813,825.0,call,67.35,103.15,,83.53,854609127,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,85.25,0.0291,0.0079,41.994134897360716,73.43036241613166,-11.819637583868342,873.1997543706138,-0.05678095704309971,Aug 2026
01,20260813,827.5,call,65.95,101.4,,81.98,883683831,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,83.67500000000001,0.0291,0.0079,42.366298177472366,71.84504382362361,-11.829956176376399,873.1997543706138,-0.0537552361265627,Aug 2026
01,20260813,830.0,call,64.6,99.65,,80.45,854609133,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,82.125,0.0291,0.0079,42.678843226788445,70.28094691983179,-11.844053080168209,873.1997543706138,-0.05073864258713704,Aug 2026
01,20260813,832.5,call,63.2,98.1,,78.94,883683837,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,80.65,0.0291,0.0079,43.27340359578424,68.73816146226893,-11.911838537731072,873.1997543706138,-0.047731121523181846,Aug 2026
01,20260813,835.0,call,62.05,96.3,,77.45,854609142,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,79.175,0.0291,0.0079,43.25860435743606,67.21676654664644,-11.958233453353557,873.1997543706138,-0.044732618526925234,Aug 2026
01,20260813,840.0,call,59.4,91.8,,74.51,854609148,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,75.6,0.0291,0.0079,42.85714285714286,64.23841129714373,-11.361588702856267,873.1997543706138,-0.03876245154042137,Aug 2026
01,20260813,842.5,call,58.05,88.75,76.15,73.07,883683854,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,73.4,0.0291,0.0079,41.82561307901908,62.7815557255551,-10.618444274444904,873.1997543706138,-0.03579068115126386,Aug 2026
01,20260813,845.0,call,57.3,89.65,,71.65,854609159,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,73.475,0.0291,0.0079,44.02858115005105,61.34630025619509,-12.128699743804901,873.1997543706138,-0.0328277160206069,Aug 2026
01,20260813,847.5,call,56.5,88.0,79.2,70.24,883683861,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,72.25,0.0291,0.0079,43.59861591695502,59.93267066220617,-12.31732933779383,873.1997543706138,-0.029873504123175396,Aug 2026
01,20260813,850.0,call,60.0,84.25,75.0,68.86,854609165,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,72.125,0.0291,0.0079,33.62218370883882,58.540682159805925,-13.584317840194075,873.1997543706138,-0.02692799389341856,Aug 2026
01,20260813,852.5,call,55.85,89.15,76.15,67.49,883683871,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,72.5,0.0291,0.0079,45.931034482758626,57.17033947947731,-15.329660520522687,873.1997543706138,-0.02399113422010882,Aug 2026
01,20260813,855.0,call,55.75,86.65,74.75,66.15,854609174,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,71.2,0.0291,0.0079,43.39887640449439,55.82163695155457,-15.378363048445436,873.1997543706138,-0.021062874441020434,Aug 2026
01,20260813,857.5,call,53.5,86.6,,64.82,883683878,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,70.05,0.0291,0.0079,47.25196288365453,54.49455860580517,-15.55544139419483,873.1997543706138,-0.018143164337685765,Aug 2026
01,20260813,860.0,call,55.75,78.45,67.3,63.51,854609180,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,67.1,0.0291,0.0079,33.83010432190761,53.189078284555194,-13.9109217154448,873.1997543706138,-0.015231954130227305,Aug 2026
01,20260813,862.5,call,53.45,77.1,,62.22,883683884,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,65.275,0.0291,0.0079,36.23132899272308,51.90515976889461,-13.369840231105393,873.1997543706138,-0.012329194472265877,Aug 2026
01,20260813,865.0,call,51.0,80.75,65.65,60.96,854609189,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,65.875,0.0291,0.0079,45.16129032258065,50.642756917478934,-15.232243082521066,873.1997543706138,-0.009434836445901356,Aug 2026
01,20260813,867.5,call,51.6,74.3,63.6,59.71,883683895,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,62.95,0.0291,0.0079,36.06036536934074,49.40181381741598,-13.548186182584026,873.1997543706138,-0.0065488315567663975,Aug 2026
01,20260813,870.0,call,50.75,72.35,62.0,58.8,854609199,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,61.55,0.0291,0.0079,35.09341998375304,48.182264946723045,-13.367735053276952,873.1997543706138,-0.0036711317291513424,Aug 2026
01,20260813,872.5,call,49.75,79.05,,57.28,883683901,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,64.4,0.0291,0.0079,45.49689440993788,46.984035347808714,-17.415964652191292,873.1997543706138,-0.0008016893011984945,Aug 2026
01,20260813,875.0,call,58.5,65.55,58.5,56.35,854609204,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,62.025,0.0291,0.0079,11.366384522370009,45.80704081143068,-16.217959188569317,873.1997543706138,0.0020595429798338388,Aug 2026
01,20260813,877.5,call,46.3,72.5,64.15,54.92,883683909,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,59.4,0.0291,0.0079,44.10774410774412,44.65118807057055,-14.74881192942945,873.1997543706138,0.004912611962240196,Aug 2026
01,20260813,880.0,call,55.2,63.9,56.05,53.95,854609214,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,59.55,0.0291,0.0079,14.609571788413092,43.516375003648875,-16.033624996351122,873.1997543706138,0.007757564094471389,Aug 2026
01,20260813,882.5,call,44.55,69.45,,52.64,883683919,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,57.0,0.0291,0.0079,43.684210526315795,42.40249084650411,-14.597509153495892,873.1997543706138,0.010594445429671197,Aug 2026
01,20260813,885.0,call,54.0,63.45,54.05,51.65,854609222,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,58.725,0.0291,0.0079,16.09195402298851,41.30941641255018,-17.415583587449824,873.1997543706138,0.013423301630148793,Aug 2026
01,20260813,887.5,call,42.85,68.65,59.05,50.39,883683924,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,55.75,0.0291,0.0079,46.278026905829606,40.23702432052445,-15.512975679475552,873.1997543706138,0.01624417797179027,Aug 2026
01,20260813,890.0,call,52.75,55.2,50.85,49.25,854609228,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,53.975,0.0291,0.0079,4.539138490041691,39.1851792292356,-14.7898207707644,873.1997543706138,0.01905711934840484,Aug 2026
01,20260813,895.0,call,50.65,58.4,56.9,47.15,854609239,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,54.525,0.0291,0.0079,14.213663457129757,37.14255033722092,-17.38244966277908,873.1997543706138,0.024659374897074732,Aug 2026
01,20260813,897.5,call,38.8,61.2,49.5,45.87,883683943,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,50.0,0.0291,0.0079,44.80000000000001,36.15145825339628,-13.848541746603722,873.1997543706138,0.027448776984653214,Aug 2026
01,20260813,900.0,call,47.75,50.7,47.7,45.05,854609245,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,49.225,0.0291,0.0079,5.992889791772479,35.180297113184075,-14.044702886815926,873.1997543706138,0.030230419946530154,Aug 2026
01,20260813,902.5,call,37.35,58.5,48.35,43.78,883683949,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,47.925,0.0291,0.0079,44.13145539906103,34.22889550074227,-13.696104499257729,873.1997543706138,0.0330043468292553,Aug 2026
01,20260813,905.0,call,44.95,54.0,45.9,43.0,854609252,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,49.475,0.0291,0.0079,18.292066700353708,33.297075562893205,-16.177924437106796,873.1997543706138,0.03577060032214535,Aug 2026
01,20260813,907.5,call,35.35,46.75,46.45,41.81,883683958,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,41.05,0.0291,0.0079,27.771010962241167,32.38465327652119,-8.665346723478805,873.1997543706138,0.0385292227612252,Aug 2026
01,20260813,910.0,call,43.3,50.95,44.5,41.05,854609262,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,47.125,0.0291,0.0079,16.23342175066314,31.491438718364297,-15.633561281635703,873.1997543706138,0.041280256133115,Aug 2026
01,20260813,912.5,call,33.3,53.9,47.95,39.93,883683964,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,43.599999999999994,0.0291,0.0079,47.247706422018354,30.617236336665762,-12.982763663334232,873.1997543706138,0.04402374207886597,Aug 2026
01,20260813,915.0,call,40.1,44.25,47.9,39.15,854609269,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,42.175,0.0291,0.0079,9.839952578541789,29.761845224159075,-12.413154775840923,873.1997543706138,0.04675972189774063,Aug 2026
01,20260813,920.0,call,40.45,44.35,44.0,37.3,854609279,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,42.400000000000006,0.0291,0.0079,9.198113207547166,28.106668043224595,-14.293331956775411,873.1997543706138,0.05220932666530535,Aug 2026
01,20260813,925.0,call,38.5,43.85,44.9,35.48,854609285,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,41.175,0.0291,0.0079,12.993321190042504,26.524203215758394,-14.650796784241603,873.1997543706138,0.057629394134644595,Aug 2026
01,20260813,930.0,call,36.8,39.5,41.9,33.81,854609295,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,38.15,0.0291,0.0079,7.077326343381397,25.012678608127242,-13.137321391872756,873.1997543706138,0.06302024276952085,Aug 2026
01,20260813,935.0,call,35.1,36.35,36.6,32.2,854609300,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,35.725,0.0291,0.0079,3.498950314905528,23.570262592851005,-12.154737407148996,873.1997543706138,0.06838218591090627,Aug 2026
01,20260813,940.0,call,32.05,38.25,34.8,30.65,856730741,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,35.15,0.0291,0.0079,17.638691322901856,22.1950726049399,-12.9549273950601,873.1997543706138,0.07371553188626889,Aug 2026
01,20260813,945.0,call,30.9,36.65,43.0,29.18,856730751,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,33.775,0.0291,0.0079,17.024426350851222,20.885183524428587,-12.889816475571411,873.1997543706138,0.0790205841159621,Aug 2026
01,20260813,950.0,call,29.7,31.6,29.0,27.76,856730757,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,30.65,0.0291,0.0079,6.199021207177822,19.63863583967755,-11.011364160322447,873.1997543706138,0.08429764121680591,Aug 2026
01,20260813,955.0,call,28.7,30.1,34.4,26.39,856730767,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,29.4,0.0291,0.0079,4.76190476190477,18.45344355083226,-10.946556449167737,873.1997543706138,0.08954699710294947,Aug 2026
01,20260813,960.0,call,26.65,29.7,29.8,25.09,856730772,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,28.174999999999997,0.0291,0.0079,10.825199645075424,17.327601777718446,-10.847398222281551,873.1997543706138,0.0947689410841012,Aug 2026
01,20260813,965.0,call,25.25,27.85,29.4,23.84,857622515,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,26.55,0.0291,0.0079,9.79284369114878,16.25909404129576,-10.29090595870424,873.1997543706138,0.09996375796120524,Aug 2026
01,20260813,970.0,call,23.85,26.0,25.2,22.63,857622521,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,24.925,0.0291,0.0079,8.62587763289869,15.245899192588588,-9.679100807411412,873.1997543706138,0.10513172811964785,Aug 2026
01,20260813,975.0,call,23.45,25.2,29.25,21.48,857622531,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,24.325,0.0291,0.0079,7.194244604316547,14.285997967673135,-10.039002032326865,873.1997543706138,0.11027312762006657,Aug 2026
01,20260813,980.0,call,21.75,24.05,23.3,20.38,857622537,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,22.9,0.0291,0.0079,10.043668122270745,13.377379151803874,-9.522620848196125,873.1997543706138,0.11538822828683683,Aug 2026
01,20260813,985.0,call,20.65,23.15,19.15,19.34,857818155,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,21.9,0.0291,0.0079,11.415525114155251,12.518045340072819,-9.38195465992718,873.1997543706138,0.12047729779430814,Aug 2026
01,20260813,990.0,call,19.2,21.7,19.85,18.33,858198774,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,20.45,0.0291,0.0079,12.224938875305623,11.706018286067946,-8.743981713932053,873.1997543706138,0.1255405997508549,Aug 2026
01,20260813,995.0,call,18.4,20.25,18.65,17.37,858198780,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,19.325,0.0291,0.0079,9.573091849935325,10.939343833821704,-8.385656166178295,873.1997543706138,0.13057839378081212,Aug 2026
01,20260813,1000.0,call,18.1,19.4,17.8,16.45,858198791,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,18.75,0.0291,0.0079,6.9333333333333185,10.216096431896087,-8.533903568103913,873.1997543706138,0.13559093560435642,Aug 2026
01,20260813,1005.0,call,16.2,18.25,26.6,15.57,858198797,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,17.225,0.0291,0.0079,11.901306240928884,9.534383231711624,-7.690616768288377,873.1997543706138,0.14057847711539534,Aug 2026
01,20260813,1010.0,call,16.35,17.75,15.25,14.71,858535285,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,17.05,0.0291,0.0079,8.211143695014654,8.892347775202234,-8.157652224797767,873.1997543706138,0.1455412664575244,Aug 2026
