trading_class,expiration,strike,type,bid,ask,last,close,conId,spot_price,snapshot_date,r,q,expiry_date,ttm,mid,rate,div_yld,spread_pct,model_price,error,fwd,log_m,label
01,20260813,725.0,call,138.6,182.45,,157.32,854608967,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,160.52499999999998,0.0291,0.0079,27.316617349322534,147.75487238294167,-12.770127617058307,873.1997543706138,-0.1859926885231059,Aug 2026
01,20260813,727.5,call,136.75,180.25,172.65,155.23,883683671,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,158.5,0.0291,0.0079,27.444794952681388,145.59359728761885,-12.906402712381151,873.1997543706138,-0.18255034433213307,Aug 2026
01,20260813,730.0,call,134.6,178.1,,153.15,854608973,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,156.35,0.0291,0.0079,27.82219379597058,143.44904025239916,-12.900959747600837,873.1997543706138,-0.17911980923534396,Aug 2026
01,20260813,732.5,call,132.6,175.85,168.4,151.09,883683677,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,154.225,0.0291,0.0079,28.043443021559412,141.32134016997654,-12.903659830023457,873.1997543706138,-0.17570100248655837,Aug 2026
01,20260813,735.0,call,130.8,173.75,,149.03,854608982,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,152.275,0.0291,0.0079,28.20554917090789,139.21062951292419,-13.06437048707582,873.1997543706138,-0.17229384416494403,Aug 2026
01,20260813,737.5,call,128.5,171.6,164.25,146.98,883683684,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,150.05,0.0291,0.0079,28.723758747084297,137.11703438088153,-12.932965619118477,873.1997543706138,-0.1688982551638058,Aug 2026
01,20260813,740.0,call,126.6,169.45,,144.95,854608988,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,148.02499999999998,0.0291,0.0079,28.947812869447727,135.04067455091302,-12.984325449086953,873.1997543706138,-0.16551415717956522,Aug 2026
01,20260813,742.5,call,124.7,167.25,,142.92,883683694,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,145.975,0.0291,0.0079,29.14882685391334,132.98166353086614,-12.993336469133851,873.1997543706138,-0.16214147270092608,Aug 2026
01,20260813,745.0,call,122.75,165.05,,140.91,854608997,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,143.9,0.0291,0.0079,29.395413481584438,130.9401086156046,-12.959891384395405,873.1997543706138,-0.15878012499822122,Aug 2026
01,20260813,747.5,call,120.8,162.9,154.1,138.91,883683701,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,141.85,0.0291,0.0079,29.679238632358132,128.91611094594512,-12.933889054054873,873.1997543706138,-0.1554300381129392,Aug 2026
01,20260813,750.0,call,120.3,160.8,,136.92,854609007,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,140.55,0.0291,0.0079,28.815368196371406,126.90976557017143,-13.640234429828581,873.1997543706138,-0.15209113684742456,Aug 2026
01,20260813,752.5,call,117.05,158.7,,134.94,883683711,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,137.875,0.0291,0.0079,30.20852221214868,124.92116150798508,-12.953838492014924,873.1997543706138,-0.14876334675474986,Aug 2026
01,20260813,755.0,call,115.35,156.8,,132.97,854609012,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,136.075,0.0291,0.0079,30.461142752158754,122.95038181674569,-13.124618183254299,873.1997543706138,-0.14544659412875605,Aug 2026
01,20260813,757.5,call,113.35,154.7,,131.02,883683717,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,134.02499999999998,0.0291,0.0079,30.85245290057825,120.99750365988234,-13.027496340117636,873.1997543706138,-0.14214080599425652,Aug 2026
01,20260813,760.0,call,111.5,152.65,,129.08,854609022,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,132.075,0.0291,0.0079,31.15653984478517,119.06259837733425,-13.012401622665735,873.1997543706138,-0.13884591009740394,Aug 2026
01,20260813,762.5,call,109.5,150.55,,127.15,883683727,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,130.025,0.0291,0.0079,31.57085175927707,117.14573155790623,-12.879268442093775,873.1997543706138,-0.13556183489621398,Aug 2026
01,20260813,765.0,call,107.7,148.55,140.1,125.23,854609028,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,128.125,0.0291,0.0079,31.8829268292683,115.24696311340448,-12.878036886595524,873.1997543706138,-0.13228850955124483,Aug 2026
01,20260813,767.5,call,105.9,146.5,,123.45,883683732,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,126.2,0.0291,0.0079,32.17115689381933,113.36634735444244,-12.833652645557564,873.1997543706138,-0.12902586391642842,Aug 2026
01,20260813,770.0,call,104.1,144.5,,121.44,854609038,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,124.3,0.0291,0.0079,32.502011263073214,111.50393306779743,-12.796066932202564,873.1997543706138,-0.1257738285300512,Aug 2026
01,20260813,772.5,call,102.2,142.45,,119.56,883683742,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,122.32499999999999,0.0291,0.0079,32.9041487839771,109.65976359520256,-12.665236404797426,873.1997543706138,-0.12253233460588019,Aug 2026
01,20260813,775.0,call,100.6,140.5,,117.7,854609045,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,120.55,0.0291,0.0079,33.09829946080465,107.83387691347014,-12.716123086529862,873.1997543706138,-0.1193013140244337,Aug 2026
01,20260813,777.5,call,98.7,138.5,166.6,115.85,883683751,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,118.6,0.0291,0.0079,33.55817875210792,106.02630571583143,-12.573694284168567,873.1997543706138,-0.11608069932439147,Aug 2026
01,20260813,780.0,call,97.0,136.55,,114.02,854609055,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,116.775,0.0291,0.0079,33.86855063155642,104.23707749439859,-12.537922505601415,873.1997543706138,-0.11287042369414321,Aug 2026
01,20260813,782.5,call,95.3,134.5,,112.2,883683757,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,114.9,0.0291,0.0079,34.11662315056571,102.466214623644,-12.433785376356,873.1997543706138,-0.10967042096347246,Aug 2026
01,20260813,785.0,call,93.75,132.6,,110.39,854609062,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,113.175,0.0291,0.0079,34.3273691186216,100.7137344447979,-12.461265555202104,873.1997543706138,-0.10648062559537227,Aug 2026
01,20260813,787.5,call,91.9,130.7,,108.6,883683766,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,111.3,0.0291,0.0079,34.86073674752919,98.97964935107501,-12.320350648924986,873.1997543706138,-0.10330097267799256,Aug 2026
01,20260813,790.0,call,90.25,128.75,,106.82,854609068,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,109.5,0.0291,0.0079,35.15981735159817,97.26396687363578,-12.23603312636422,873.1997543706138,-0.10013139791671348,Aug 2026
01,20260813,792.5,call,87.25,126.8,,105.06,883683772,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,107.025,0.0291,0.0079,36.953982714319075,95.56668976819512,-11.458310231804887,873.1997543706138,-0.09697183762634497,Aug 2026
01,20260813,795.0,call,85.7,124.95,,103.31,854609079,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,105.325,0.0291,0.0079,37.265606456206974,93.88781610219137,-11.437183897808637,873.1997543706138,-0.09382222872344884,Aug 2026
01,20260813,797.5,call,84.25,123.05,,101.57,883683780,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,103.65,0.0291,0.0079,37.43367100820067,92.22733934244066,-11.422660657559348,873.1997543706138,-0.09068250871878107,Aug 2026
01,20260813,800.0,call,82.65,121.05,103.55,99.86,854609085,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,101.85,0.0291,0.0079,37.70250368188512,90.58524844318387,-11.264751556816123,873.1997543706138,-0.0875526157098534,Aug 2026
01,20260813,802.5,call,80.9,119.25,,98.15,883683790,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,100.075,0.0291,0.0079,38.32125905570821,88.96152793446332,-11.113472065536683,873.1997543706138,-0.08443248837360974,Aug 2026
01,20260813,805.0,call,79.35,117.45,,96.46,854609093,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,98.4,0.0291,0.0079,38.71951219512196,87.35615801074721,-11.043841989252797,873.1997543706138,-0.08132206595921727,Aug 2026
01,20260813,807.5,call,77.8,115.45,,94.79,883683797,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,96.625,0.0291,0.0079,38.96507115135835,85.7691146197311,-10.855885380268901,873.1997543706138,-0.07822128828096914,Aug 2026
01,20260813,810.0,call,76.3,113.65,,93.13,854609103,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,94.975,0.0291,0.0079,39.326138457488824,84.20036955124996,-10.774630448750031,873.1997543706138,-0.07513009571129627,Aug 2026
01,20260813,812.5,call,74.6,111.8,95.4,91.49,883683807,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,93.19999999999999,0.0291,0.0079,39.91416309012877,82.64989052623406,-10.550109473765929,873.1997543706138,-0.07204842917388814,Aug 2026
01,20260813,815.0,call,73.15,109.95,,89.87,854609108,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,91.55000000000001,0.0291,0.0079,40.19661387220097,81.11764128564519,-10.43235871435482,873.1997543706138,-0.06897623013691796,Aug 2026
01,20260813,817.5,call,71.7,108.25,,88.26,883683814,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,89.975,0.0291,0.0079,40.62239510975271,79.60358167933028,-10.371418320669719,873.1997543706138,-0.06591344060637219,Aug 2026
01,20260813,820.0,call,70.2,106.65,,86.67,854609118,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,88.42500000000001,0.0291,0.0079,41.221374045801525,78.10766775473658,-10.31733224526343,873.1997543706138,-0.06286000311948195,Aug 2026
01,20260813,822.5,call,68.75,104.85,,85.09,883683820,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,86.8,0.0291,0.0079,41.58986175115207,76.6298518454289,-10.170148154571095,873.1997543706138,-0.05981586073825376,Aug 2026
01,20260813,825.0,call,67.35,103.15,,83.53,854609127,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,85.25,0.0291,0.0079,41.994134897360716,75.17008265936104,-10.079917340638957,873.1997543706138,-0.05678095704309971,Aug 2026
01,20260813,827.5,call,65.95,101.4,,81.98,883683831,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,83.67500000000001,0.0291,0.0079,42.366298177472366,73.72830536683995,-9.946694633160064,873.1997543706138,-0.0537552361265627,Aug 2026
01,20260813,830.0,call,64.6,99.65,,80.45,854609133,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,82.125,0.0291,0.0079,42.678843226788445,72.30446168814375,-9.820538311856254,873.1997543706138,-0.05073864258713704,Aug 2026
01,20260813,832.5,call,63.2,98.1,,78.94,883683837,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,80.65,0.0291,0.0079,43.27340359578424,70.8984899807375,-9.751510019262511,873.1997543706138,-0.047731121523181846,Aug 2026
01,20260813,835.0,call,62.05,96.3,,77.45,854609142,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,79.175,0.0291,0.0079,43.25860435743606,69.5103253260495,-9.6646746739505,873.1997543706138,-0.044732618526925234,Aug 2026
01,20260813,840.0,call,59.4,91.8,,74.51,854609148,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,75.6,0.0291,0.0079,42.85714285714286,66.78714163754178,-8.812858362458215,873.1997543706138,-0.03876245154042137,Aug 2026
01,20260813,842.5,call,58.05,88.75,76.15,73.07,883683854,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,73.4,0.0291,0.0079,41.82561307901908,65.45197716029689,-7.948022839703114,873.1997543706138,-0.03579068115126386,Aug 2026
01,20260813,845.0,call,57.3,89.65,,71.65,854609159,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,73.475,0.0291,0.0079,44.02858115005105,64.13432901869983,-9.340670981300164,873.1997543706138,-0.0328277160206069,Aug 2026
01,20260813,847.5,call,56.5,88.0,79.2,70.24,883683861,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,72.25,0.0291,0.0079,43.59861591695502,62.83411719717193,-9.415882802828072,873.1997543706138,-0.029873504123175396,Aug 2026
01,20260813,850.0,call,60.0,84.25,75.0,68.86,854609165,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,72.125,0.0291,0.0079,33.62218370883882,61.55125891315208,-10.573741086847917,873.1997543706138,-0.02692799389341856,Aug 2026
01,20260813,852.5,call,55.85,89.15,76.15,67.49,883683871,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,72.5,0.0291,0.0079,45.931034482758626,60.28566869967189,-12.214331300328112,873.1997543706138,-0.02399113422010882,Aug 2026
01,20260813,855.0,call,55.75,86.65,74.75,66.15,854609174,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,71.2,0.0291,0.0079,43.39887640449439,59.03725848719197,-12.162741512808033,873.1997543706138,-0.021062874441020434,Aug 2026
01,20260813,857.5,call,53.5,86.6,,64.82,883683878,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,70.05,0.0291,0.0079,47.25196288365453,57.80593768467919,-12.244062315320804,873.1997543706138,-0.018143164337685765,Aug 2026
01,20260813,860.0,call,55.75,78.45,67.3,63.51,854609180,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,67.1,0.0291,0.0079,33.83010432190761,56.59161325989309,-10.508386740106907,873.1997543706138,-0.015231954130227305,Aug 2026
01,20260813,862.5,call,53.45,77.1,,62.22,883683884,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,65.275,0.0291,0.0079,36.23132899272308,55.39418981885768,-9.880810181142323,873.1997543706138,-0.012329194472265877,Aug 2026
01,20260813,865.0,call,51.0,80.75,65.65,60.96,854609189,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,65.875,0.0291,0.0079,45.16129032258065,54.21356968449542,-11.661430315504582,873.1997543706138,-0.009434836445901356,Aug 2026
01,20260813,867.5,call,51.6,74.3,63.6,59.71,883683895,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,62.95,0.0291,0.0079,36.06036536934074,53.04965297440194,-9.900347025598066,873.1997543706138,-0.0065488315567663975,Aug 2026
01,20260813,870.0,call,50.75,72.35,62.0,58.8,854609199,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,61.55,0.0291,0.0079,35.09341998375304,51.90233767773918,-9.647662322260814,873.1997543706138,-0.0036711317291513424,Aug 2026
01,20260813,872.5,call,49.75,79.05,,57.28,883683901,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,64.4,0.0291,0.0079,45.49689440993788,50.77151973122852,-13.628480268771483,873.1997543706138,-0.0008016893011984945,Aug 2026
01,20260813,875.0,call,58.5,65.55,58.5,56.35,854609204,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,62.025,0.0291,0.0079,11.366384522370009,49.657093094226845,-12.367906905773154,873.1997543706138,0.0020595429798338388,Aug 2026
01,20260813,877.5,call,46.3,72.5,64.15,54.92,883683909,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,59.4,0.0291,0.0079,44.10774410774412,48.55894982286879,-10.841050177131208,873.1997543706138,0.004912611962240196,Aug 2026
01,20260813,880.0,call,55.2,63.9,56.05,53.95,854609214,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,59.55,0.0291,0.0079,14.609571788413092,47.47698014325791,-12.073019856742086,873.1997543706138,0.007757564094471389,Aug 2026
01,20260813,882.5,call,44.55,69.45,,52.64,883683919,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,57.0,0.0291,0.0079,43.684210526315795,46.411072523696085,-10.588927476303915,873.1997543706138,0.010594445429671197,Aug 2026
01,20260813,885.0,call,54.0,63.45,54.05,51.65,854609222,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,58.725,0.0291,0.0079,16.09195402298851,45.36111374593542,-13.363886254064582,873.1997543706138,0.013423301630148793,Aug 2026
01,20260813,887.5,call,42.85,68.65,59.05,50.39,883683924,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,55.75,0.0291,0.0079,46.278026905829606,44.3269889754422,-11.423011024557802,873.1997543706138,0.01624417797179027,Aug 2026
01,20260813,890.0,call,52.75,55.2,50.85,49.25,854609228,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,53.975,0.0291,0.0079,4.539138490041691,43.30858183066373,-10.666418169336275,873.1997543706138,0.01905711934840484,Aug 2026
01,20260813,895.0,call,50.65,58.4,56.9,47.15,854609239,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,54.525,0.0291,0.0079,14.213663457129757,41.31844756546883,-13.206552434531169,873.1997543706138,0.024659374897074732,Aug 2026
01,20260813,897.5,call,38.8,61.2,49.5,45.87,883683943,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,50.0,0.0291,0.0079,44.80000000000001,40.34648055607781,-9.653519443922193,873.1997543706138,0.027448776984653214,Aug 2026
01,20260813,900.0,call,47.75,50.7,47.7,45.05,854609245,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,49.225,0.0291,0.0079,5.992889791772479,39.38975152585568,-9.835248474144322,873.1997543706138,0.030230419946530154,Aug 2026
01,20260813,902.5,call,37.35,58.5,48.35,43.78,883683949,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,47.925,0.0291,0.0079,44.13145539906103,38.448137361582894,-9.476862638417103,873.1997543706138,0.0330043468292553,Aug 2026
01,20260813,905.0,call,44.95,54.0,45.9,43.0,854609252,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,49.475,0.0291,0.0079,18.292066700353708,37.52151379718463,-11.95348620281537,873.1997543706138,0.03577060032214535,Aug 2026
01,20260813,907.5,call,35.35,46.75,46.45,41.81,883683958,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,41.05,0.0291,0.0079,27.771010962241167,36.60975547579987,-4.440244524200125,873.1997543706138,0.0385292227612252,Aug 2026
01,20260813,910.0,call,43.3,50.95,44.5,41.05,854609262,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,47.125,0.0291,0.0079,16.23342175066314,35.71273601079923,-11.412263989200767,873.1997543706138,0.041280256133115,Aug 2026
01,20260813,912.5,call,33.3,53.9,47.95,39.93,883683964,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,43.599999999999994,0.0291,0.0079,47.247706422018354,34.83032804575613,-8.769671954243861,873.1997543706138,0.04402374207886597,Aug 2026
01,20260813,915.0,call,40.1,44.25,47.9,39.15,854609269,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,42.175,0.0291,0.0079,9.839952578541789,33.96240331336682,-8.212596686633177,873.1997543706138,0.04675972189774063,Aug 2026
01,20260813,920.0,call,40.45,44.35,44.0,37.3,854609279,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,42.400000000000006,0.0291,0.0079,9.198113207547166,32.26948626910451,-10.130513730895494,873.1997543706138,0.05220932666530535,Aug 2026
01,20260813,925.0,call,38.5,43.85,44.9,35.48,854609285,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,41.175,0.0291,0.0079,12.993321190042504,30.632942694770765,-10.542057305229232,873.1997543706138,0.057629394134644595,Aug 2026
01,20260813,930.0,call,36.8,39.5,41.9,33.81,854609295,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,38.15,0.0291,0.0079,7.077326343381397,29.051719427468797,-9.098280572531202,873.1997543706138,0.06302024276952085,Aug 2026
01,20260813,935.0,call,35.1,36.35,36.6,32.2,854609300,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,35.725,0.0291,0.0079,3.498950314905528,27.52475402549435,-8.200245974505652,873.1997543706138,0.06838218591090627,Aug 2026
01,20260813,940.0,call,32.05,38.25,34.8,30.65,856730741,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,35.15,0.0291,0.0079,17.638691322901856,26.05097640259965,-9.099023597400347,873.1997543706138,0.07371553188626889,Aug 2026
01,20260813,945.0,call,30.9,36.65,43.0,29.18,856730751,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,33.775,0.0291,0.0079,17.024426350851222,24.629310396190455,-9.145689603809544,873.1997543706138,0.0790205841159621,Aug 2026
01,20260813,950.0,call,29.7,31.6,29.0,27.76,856730757,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,30.65,0.0291,0.0079,6.199021207177822,23.25867527010528,-7.39132472989472,873.1997543706138,0.08429764121680591,Aug 2026
01,20260813,955.0,call,28.7,30.1,34.4,26.39,856730767,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,29.4,0.0291,0.0079,4.76190476190477,21.937987152734152,-7.4620128472658465,873.1997543706138,0.08954699710294947,Aug 2026
01,20260813,960.0,call,26.65,29.7,29.8,25.09,856730772,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,28.174999999999997,0.0291,0.0079,10.825199645075424,20.666160411346215,-7.508839588653782,873.1997543706138,0.0947689410841012,Aug 2026
01,20260813,965.0,call,25.25,27.85,29.4,23.84,857622515,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,26.55,0.0291,0.0079,9.79284369114878,19.44210896358371,-7.107891036416291,873.1997543706138,0.09996375796120524,Aug 2026
01,20260813,970.0,call,23.85,26.0,25.2,22.63,857622521,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,24.925,0.0291,0.0079,8.62587763289869,18.26474752716918,-6.66025247283082,873.1997543706138,0.10513172811964785,Aug 2026
01,20260813,975.0,call,23.45,25.2,29.25,21.48,857622531,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,24.325,0.0291,0.0079,7.194244604316547,17.132992808943822,-7.192007191056177,873.1997543706138,0.11027312762006657,Aug 2026
01,20260813,980.0,call,21.75,24.05,23.3,20.38,857622537,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,22.9,0.0291,0.0079,10.043668122270745,16.04576463442315,-6.854235365576848,873.1997543706138,0.11538822828683683,Aug 2026
01,20260813,985.0,call,20.65,23.15,19.15,19.34,857818155,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,21.9,0.0291,0.0079,11.415525114155251,15.00198701911212,-6.898012980887879,873.1997543706138,0.12047729779430814,Aug 2026
01,20260813,990.0,call,19.2,21.7,19.85,18.33,858198774,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,20.45,0.0291,0.0079,12.224938875305623,14.000589182875755,-6.449410817124244,873.1997543706138,0.1255405997508549,Aug 2026
01,20260813,995.0,call,18.4,20.25,18.65,17.37,858198780,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,19.325,0.0291,0.0079,9.573091849935325,13.0405065086969,-6.284493491303099,873.1997543706138,0.13057839378081212,Aug 2026
01,20260813,1000.0,call,18.1,19.4,17.8,16.45,858198791,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,18.75,0.0291,0.0079,6.9333333333333185,12.120681447197164,-6.629318552802836,873.1997543706138,0.13559093560435642,Aug 2026
01,20260813,1005.0,call,16.2,18.25,26.6,15.57,858198797,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,17.225,0.0291,0.0079,11.901306240928884,11.240064368320544,-5.984935631679457,873.1997543706138,0.14057847711539534,Aug 2026
01,20260813,1010.0,call,16.35,17.75,15.25,14.71,858535285,872.49,2026-07-30,0.0291,0.0079,2026-08-13,0.038356164383561646,17.05,0.0291,0.0079,8.211143695014654,10.39761436160702,-6.65238563839298,873.1997543706138,0.1455412664575244,Aug 2026
